Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,8856,8866,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,13145,13155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,41917,41927,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,42794,42804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,43063,43073,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,79791,79801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,87165,87175,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,87271,87281,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,105312,105322,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,113761,113771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,114145,114155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,119612,119622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,124514,124524,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,126109,126119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,135227,135237,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,158614,158624,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,164260,164270,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,170852,170862,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,171582,171592,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,172211,172221,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,178815,178825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,200737,200747,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,206664,206674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,206825,206835,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,223624,223634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,228478,228488,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,230167,230177,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,233801,233811,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,236845,236855,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,254664,254674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,265713,265723,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,266956,266966,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,269304,269314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,278346,278356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,282391,282401,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,302750,302760,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,315180,315190,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,318549,318559,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,323957,323967,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,333124,333134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,335346,335356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,338688,338698,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,348571,348581,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,349700,349710,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,368471,368481,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,369524,369534,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,370793,370803,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,374198,374208,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,374761,374771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,402624,402634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,414924,414934,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,428634,428644,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,448932,448942,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,459424,459434,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,460428,460438,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,469839,469849,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,482040,482050,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,498170,498180,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,565,575,Transcript
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,3948,3958,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,4394,4404,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,24289,24299,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51084,51094,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51245,51255,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51721,51731,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,58832,58842,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,66207,66217,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,80855,80865,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,112985,112995,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,140605,140615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,173223,173233,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,189888,189898,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,189928,189938,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,192002,192012,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,202719,202729,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,241367,241377,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,273307,273317,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,299545,299555,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,312456,312466,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,314590,314600,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,321479,321489,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,336940,336950,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,339531,339541,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,367237,367247,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,370203,370213,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,374164,374174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,379279,379289,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,399984,399994,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,402579,402589,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,426226,426236,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,429565,429575,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,430946,430956,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,432496,432506,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,454986,454996,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,478109,478119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,483403,483413,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,483748,483758,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,8856,8866,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,13145,13155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,41917,41927,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,42794,42804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,43063,43073,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,79791,79801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,87165,87175,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,87271,87281,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,105312,105322,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,113761,113771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,114145,114155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,119612,119622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,124514,124524,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,126109,126119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,135227,135237,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,158614,158624,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,164260,164270,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,170852,170862,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,171582,171592,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,172211,172221,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,178815,178825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,200737,200747,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,206664,206674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,206825,206835,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,223624,223634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,228478,228488,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,230167,230177,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,233801,233811,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,236845,236855,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,254664,254674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,265713,265723,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,266956,266966,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,269304,269314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,278346,278356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,282391,282401,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,302750,302760,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,315180,315190,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,318549,318559,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,323957,323967,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,333124,333134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,335346,335356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,338688,338698,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,348571,348581,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,349700,349710,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,368471,368481,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,369524,369534,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,370793,370803,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,374198,374208,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,374761,374771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,402624,402634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,414924,414934,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,428634,428644,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,448932,448942,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,459424,459434,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,460428,460438,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,469839,469849,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,482040,482050,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,498170,498180,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,565,575,Transcript
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,3948,3958,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,4394,4404,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,24289,24299,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,51084,51094,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,51245,51255,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,51721,51731,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,58832,58842,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,66207,66217,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,80855,80865,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,112985,112995,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,140605,140615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,173223,173233,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,189888,189898,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,189928,189938,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,192002,192012,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,202719,202729,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,241367,241377,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,273307,273317,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,299545,299555,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,312456,312466,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,314590,314600,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,321479,321489,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,336940,336950,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,339531,339541,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,367237,367247,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,370203,370213,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,374164,374174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,379279,379289,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,399984,399994,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,402579,402589,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,426226,426236,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,429565,429575,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,430946,430956,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,432496,432506,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,454986,454996,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,478109,478119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,483403,483413,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,483748,483758,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,8856,8866,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,13145,13155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,41917,41927,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,42794,42804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,43063,43073,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,79791,79801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,87165,87175,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,87271,87281,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,105312,105322,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,113761,113771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,114145,114155,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,119612,119622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,124514,124524,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,126109,126119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,135227,135237,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,158614,158624,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,164260,164270,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,170852,170862,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,171582,171592,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,172211,172221,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,178815,178825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,200737,200747,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,206664,206674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,206825,206835,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,223624,223634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,228478,228488,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,230167,230177,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,233801,233811,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,236845,236855,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,254664,254674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,265713,265723,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,266956,266966,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,269304,269314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,278346,278356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,282391,282401,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,302750,302760,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,315180,315190,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,318549,318559,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,323957,323967,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,333124,333134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,335346,335356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,338688,338698,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,348571,348581,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,349700,349710,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,368471,368481,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,369524,369534,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,370793,370803,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,374198,374208,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,374761,374771,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,402624,402634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,414924,414934,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,428634,428644,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,448932,448942,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,459424,459434,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,460428,460438,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,469839,469849,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,482040,482050,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,498170,498180,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,565,575,Transcript
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,269,279,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,15651,15661,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,15661,15671,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,48996,49006,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,49092,49102,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,1233,1243,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,14115,14125,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,28927,28937,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,49640,49650,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,269,279,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,15651,15661,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,15661,15671,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,48996,49006,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,49092,49102,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,1233,1243,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,14115,14125,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,28927,28937,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,49640,49650,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,269,279,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,15651,15661,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,15661,15671,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,48996,49006,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,49092,49102,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,1233,1243,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,14115,14125,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,28927,28937,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,49640,49650,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,+,27440,27450,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,-,15279,15289,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,+,1048,1058,Transcript
Homo sapiens,SFXN4,ENSG00000183605,IRF7,+,27440,27450,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF7,-,15279,15289,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF7,+,1048,1058,Transcript
Homo sapiens,SFXN4,ENSG00000183605,IRF9,+,27440,27450,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF9,-,15279,15289,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF9,+,1048,1058,Transcript
Homo sapiens,SDR9C7,ENSG00000170426,IRF3,+,6630,6640,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF3,+,11822,11832,Genomic
