Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
KCNAB1,ENSG00000169282,IRF3,+,397781,397798,Genomic
KCNAB1,ENSG00000169282,IRF3,+,398335,398352,Genomic
KCNAB1,ENSG00000169282,IRF3,+,406780,406797,Genomic
KCNAB1,ENSG00000169282,IRF3,+,408096,408113,Genomic
KCNAB1,ENSG00000169282,IRF3,+,412051,412068,Genomic
KCNAB1,ENSG00000169282,IRF3,+,413923,413940,Genomic
KCNAB1,ENSG00000169282,IRF3,+,417572,417589,Genomic
KCNAB1,ENSG00000169282,IRF3,+,427266,427283,Genomic
KCNAB1,ENSG00000169282,IRF3,+,428440,428457,Genomic
KCNAB1,ENSG00000169282,IRF3,+,428672,428689,Genomic
KCNAB1,ENSG00000169282,IRF3,+,437716,437733,Genomic
KCNAB1,ENSG00000169282,IRF3,+,443347,443364,Genomic
KCNAB1,ENSG00000169282,IRF3,+,450277,450294,Genomic
KCNAB1,ENSG00000169282,IRF3,+,452480,452497,Genomic
KCNAB1,ENSG00000169282,IRF3,+,452486,452503,Genomic
KCNAB1,ENSG00000169282,IRF3,+,452555,452572,Genomic
KCNAB1,ENSG00000169282,IRF3,+,453320,453337,Genomic
KCNAB1,ENSG00000169282,IRF3,+,453446,453463,Genomic
KCNAB1,ENSG00000169282,IRF3,+,464004,464021,Genomic
KCNAB1,ENSG00000169282,IRF3,+,465302,465319,Genomic
KCNAB1,ENSG00000169282,IRF3,+,465378,465395,Genomic
KCNAB1,ENSG00000169282,IRF3,+,469178,469195,Genomic
KCNAB1,ENSG00000169282,IRF3,+,480897,480914,Genomic
KCNAB1,ENSG00000169282,IRF3,+,481248,481265,Genomic
KCNAB1,ENSG00000169282,IRF3,+,481258,481275,Genomic
KCNAB1,ENSG00000169282,IRF3,+,481263,481280,Genomic
KCNAB1,ENSG00000169282,IRF3,+,482876,482893,Genomic
KCNAB1,ENSG00000169282,IRF3,+,490543,490560,Genomic
KCNAB1,ENSG00000169282,IRF3,+,492378,492395,Genomic
KCNAB1,ENSG00000169282,IRF3,-,5464,5481,Genomic
KCNAB1,ENSG00000169282,IRF3,-,9062,9079,Genomic
KCNAB1,ENSG00000169282,IRF3,-,10643,10660,Genomic
KCNAB1,ENSG00000169282,IRF3,-,10644,10661,Genomic
KCNAB1,ENSG00000169282,IRF3,-,10674,10691,Genomic
KCNAB1,ENSG00000169282,IRF3,-,11061,11078,Genomic
KCNAB1,ENSG00000169282,IRF3,-,11067,11084,Genomic
KCNAB1,ENSG00000169282,IRF3,-,11530,11547,Genomic
KCNAB1,ENSG00000169282,IRF3,-,15729,15746,Genomic
KCNAB1,ENSG00000169282,IRF3,-,17754,17771,Genomic
KCNAB1,ENSG00000169282,IRF3,-,24121,24138,Genomic
KCNAB1,ENSG00000169282,IRF3,-,24127,24144,Genomic
KCNAB1,ENSG00000169282,IRF3,-,24503,24520,Genomic
KCNAB1,ENSG00000169282,IRF3,-,24509,24526,Genomic
KCNAB1,ENSG00000169282,IRF3,-,25961,25978,Genomic
KCNAB1,ENSG00000169282,IRF3,-,26436,26453,Genomic
KCNAB1,ENSG00000169282,IRF3,-,29792,29809,Genomic
KCNAB1,ENSG00000169282,IRF3,-,30098,30115,Genomic
KCNAB1,ENSG00000169282,IRF3,-,39502,39519,Genomic
KCNAB1,ENSG00000169282,IRF3,-,48029,48046,Genomic
KCNAB1,ENSG00000169282,IRF3,-,48035,48052,Genomic
KCNAB1,ENSG00000169282,IRF3,-,50763,50780,Genomic
KCNAB1,ENSG00000169282,IRF3,-,51088,51105,Genomic
KCNAB1,ENSG00000169282,IRF3,-,53164,53181,Genomic
KCNAB1,ENSG00000169282,IRF3,-,60956,60973,Genomic
KCNAB1,ENSG00000169282,IRF3,-,65579,65596,Genomic
KCNAB1,ENSG00000169282,IRF3,-,65585,65602,Genomic
KCNAB1,ENSG00000169282,IRF3,-,70087,70104,Genomic
KCNAB1,ENSG00000169282,IRF3,-,72177,72194,Genomic
KCNAB1,ENSG00000169282,IRF3,-,72671,72688,Genomic
KCNAB1,ENSG00000169282,IRF3,-,77290,77307,Genomic
KCNAB1,ENSG00000169282,IRF3,-,84770,84787,Genomic
KCNAB1,ENSG00000169282,IRF3,-,90660,90677,Genomic
KCNAB1,ENSG00000169282,IRF3,-,93513,93530,Genomic
KCNAB1,ENSG00000169282,IRF3,-,97781,97798,Genomic
KCNAB1,ENSG00000169282,IRF3,-,97788,97805,Genomic
KCNAB1,ENSG00000169282,IRF3,-,102095,102112,Genomic
KCNAB1,ENSG00000169282,IRF3,-,102805,102822,Genomic
KCNAB1,ENSG00000169282,IRF3,-,102811,102828,Genomic
KCNAB1,ENSG00000169282,IRF3,-,108435,108452,Genomic
KCNAB1,ENSG00000169282,IRF3,-,111260,111277,Genomic
KCNAB1,ENSG00000169282,IRF3,-,111638,111655,Genomic
KCNAB1,ENSG00000169282,IRF3,-,111644,111661,Genomic
KCNAB1,ENSG00000169282,IRF3,-,111705,111722,Genomic
KCNAB1,ENSG00000169282,IRF3,-,132273,132290,Genomic
KCNAB1,ENSG00000169282,IRF3,-,132726,132743,Genomic
KCNAB1,ENSG00000169282,IRF3,-,133669,133686,Genomic
KCNAB1,ENSG00000169282,IRF3,-,133670,133687,Genomic
KCNAB1,ENSG00000169282,IRF3,-,142121,142138,Genomic
KCNAB1,ENSG00000169282,IRF3,-,146548,146565,Genomic
KCNAB1,ENSG00000169282,IRF3,-,149003,149020,Genomic
KCNAB1,ENSG00000169282,IRF3,-,149153,149170,Genomic
KCNAB1,ENSG00000169282,IRF3,-,149475,149492,Genomic
KCNAB1,ENSG00000169282,IRF3,-,155430,155447,Genomic
KCNAB1,ENSG00000169282,IRF3,-,157834,157851,Genomic
KCNAB1,ENSG00000169282,IRF3,-,158307,158324,Genomic
KCNAB1,ENSG00000169282,IRF3,-,158785,158802,Genomic
KCNAB1,ENSG00000169282,IRF3,-,160869,160886,Genomic
KCNAB1,ENSG00000169282,IRF3,-,161431,161448,Genomic
KCNAB1,ENSG00000169282,IRF3,-,161759,161776,Genomic
KCNAB1,ENSG00000169282,IRF3,-,162309,162326,Genomic
KCNAB1,ENSG00000169282,IRF3,-,165355,165372,Genomic
KCNAB1,ENSG00000169282,IRF3,-,168092,168109,Genomic
KCNAB1,ENSG00000169282,IRF3,-,168351,168368,Genomic
KCNAB1,ENSG00000169282,IRF3,-,169710,169727,Genomic
KCNAB1,ENSG00000169282,IRF3,-,176008,176025,Genomic
KCNAB1,ENSG00000169282,IRF3,-,177351,177368,Genomic
KCNAB1,ENSG00000169282,IRF3,-,183239,183256,Genomic
KCNAB1,ENSG00000169282,IRF3,-,195703,195720,Genomic
KCNAB1,ENSG00000169282,IRF3,-,198236,198253,Genomic
KCNAB1,ENSG00000169282,IRF3,-,202032,202049,Genomic
KCNAB1,ENSG00000169282,IRF3,-,204015,204032,Genomic
KCNAB1,ENSG00000169282,IRF3,-,205599,205616,Genomic
KCNAB1,ENSG00000169282,IRF3,-,208607,208624,Genomic
KCNAB1,ENSG00000169282,IRF3,-,217467,217484,Genomic
KCNAB1,ENSG00000169282,IRF3,-,217702,217719,Genomic
KCNAB1,ENSG00000169282,IRF3,-,220009,220026,Genomic
KCNAB1,ENSG00000169282,IRF3,-,221123,221140,Genomic
KCNAB1,ENSG00000169282,IRF3,-,221770,221787,Genomic
KCNAB1,ENSG00000169282,IRF3,-,223765,223782,Genomic
KCNAB1,ENSG00000169282,IRF3,-,225971,225988,Genomic
KCNAB1,ENSG00000169282,IRF3,-,225977,225994,Genomic
KCNAB1,ENSG00000169282,IRF3,-,225983,226000,Genomic
KCNAB1,ENSG00000169282,IRF3,-,227666,227683,Genomic
KCNAB1,ENSG00000169282,IRF3,-,231155,231172,Genomic
KCNAB1,ENSG00000169282,IRF3,-,231393,231410,Genomic
KCNAB1,ENSG00000169282,IRF3,-,232599,232616,Genomic
KCNAB1,ENSG00000169282,IRF3,-,232622,232639,Genomic
KCNAB1,ENSG00000169282,IRF3,-,241330,241347,Genomic
KCNAB1,ENSG00000169282,IRF3,-,242488,242505,Genomic
KCNAB1,ENSG00000169282,IRF3,-,245597,245614,Genomic
KCNAB1,ENSG00000169282,IRF3,-,253245,253262,Genomic
KCNAB1,ENSG00000169282,IRF3,-,257202,257219,Genomic
KCNAB1,ENSG00000169282,IRF3,-,259045,259062,Genomic
KCNAB1,ENSG00000169282,IRF3,-,264455,264472,Genomic
KCNAB1,ENSG00000169282,IRF3,-,264719,264736,Genomic
KCNAB1,ENSG00000169282,IRF3,-,266803,266820,Genomic
KCNAB1,ENSG00000169282,IRF3,-,267391,267408,Genomic
KCNAB1,ENSG00000169282,IRF3,-,267845,267862,Genomic
KCNAB1,ENSG00000169282,IRF3,-,280338,280355,Genomic
KCNAB1,ENSG00000169282,IRF3,-,283942,283959,Genomic
KCNAB1,ENSG00000169282,IRF3,-,284554,284571,Genomic
KCNAB1,ENSG00000169282,IRF3,-,298487,298504,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300166,300183,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300243,300260,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300248,300265,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300249,300266,Genomic
KCNAB1,ENSG00000169282,IRF3,-,303104,303121,Genomic
KCNAB1,ENSG00000169282,IRF3,-,305380,305397,Genomic
KCNAB1,ENSG00000169282,IRF3,-,316048,316065,Genomic
KCNAB1,ENSG00000169282,IRF3,-,316054,316071,Genomic
KCNAB1,ENSG00000169282,IRF3,-,319175,319192,Genomic
KCNAB1,ENSG00000169282,IRF3,-,321456,321473,Genomic
KCNAB1,ENSG00000169282,IRF3,-,321462,321479,Genomic
KCNAB1,ENSG00000169282,IRF3,-,328980,328997,Genomic
KCNAB1,ENSG00000169282,IRF3,-,332845,332862,Genomic
KCNAB1,ENSG00000169282,IRF3,-,336181,336198,Genomic
KCNAB1,ENSG00000169282,IRF3,-,336187,336204,Genomic
KCNAB1,ENSG00000169282,IRF3,-,359124,359141,Genomic
KCNAB1,ENSG00000169282,IRF3,-,370512,370529,Genomic
KCNAB1,ENSG00000169282,IRF3,-,372254,372271,Genomic
KCNAB1,ENSG00000169282,IRF3,-,374518,374535,Genomic
KCNAB1,ENSG00000169282,IRF3,-,374840,374857,Genomic
KCNAB1,ENSG00000169282,IRF3,-,398968,398985,Genomic
KCNAB1,ENSG00000169282,IRF3,-,400123,400140,Genomic
KCNAB1,ENSG00000169282,IRF3,-,402071,402088,Genomic
KCNAB1,ENSG00000169282,IRF3,-,405847,405864,Genomic
KCNAB1,ENSG00000169282,IRF3,-,418981,418998,Genomic
KCNAB1,ENSG00000169282,IRF3,-,422606,422623,Genomic
KCNAB1,ENSG00000169282,IRF3,-,426133,426150,Genomic
KCNAB1,ENSG00000169282,IRF3,-,439194,439211,Genomic
KCNAB1,ENSG00000169282,IRF3,-,444257,444274,Genomic
KCNAB1,ENSG00000169282,IRF3,-,446431,446448,Genomic
KCNAB1,ENSG00000169282,IRF3,-,448650,448667,Genomic
KCNAB1,ENSG00000169282,IRF3,-,456923,456940,Genomic
KCNAB1,ENSG00000169282,IRF3,-,467530,467547,Genomic
KCNAB1,ENSG00000169282,IRF3,-,471434,471451,Genomic
KCNAB1,ENSG00000169282,IRF3,-,474870,474887,Genomic
KCNAB1,ENSG00000169282,IRF3,-,476441,476458,Genomic
KCNAB1,ENSG00000169282,IRF3,-,480107,480124,Genomic
KCNAB1,ENSG00000169282,IRF3,-,495669,495686,Genomic
KCNAB1,ENSG00000169282,IRF3,-,497705,497722,Genomic
KCNAB1,ENSG00000169282,+,559,576,Transcript,
ZNF341,ENSG00000131061,IRF3,+,13140,13157,Genomic
ZNF341,ENSG00000131061,IRF3,+,13145,13162,Genomic
ZNF341,ENSG00000131061,IRF3,+,13151,13168,Genomic
ZNF341,ENSG00000131061,IRF3,+,13155,13172,Genomic
ZNF341,ENSG00000131061,IRF3,+,21399,21416,Genomic
ZNF341,ENSG00000131061,IRF3,+,25693,25710,Genomic
ZNF341,ENSG00000131061,IRF3,+,26535,26552,Genomic
ZNF341,ENSG00000131061,IRF3,+,31245,31262,Genomic
ZNF341,ENSG00000131061,IRF3,+,31251,31268,Genomic
ZNF341,ENSG00000131061,IRF3,+,37765,37782,Genomic
ZNF341,ENSG00000131061,IRF3,+,51979,51996,Genomic
ZNF341,ENSG00000131061,IRF3,+,55826,55843,Genomic
ZNF341,ENSG00000131061,IRF3,-,11608,11625,Genomic
ZNF341,ENSG00000131061,IRF3,-,11614,11631,Genomic
ZNF341,ENSG00000131061,IRF3,-,16040,16057,Genomic
ZNF341,ENSG00000131061,IRF3,-,26426,26443,Genomic
ZNF341,ENSG00000131061,IRF3,-,31628,31645,Genomic
ZNF341,ENSG00000131061,IRF3,-,32642,32659,Genomic
ZNF341,ENSG00000131061,IRF3,-,37269,37286,Genomic
ZNF341,ENSG00000131061,IRF3,-,42709,42726,Genomic
ZNF341,ENSG00000131061,IRF3,-,47139,47156,Genomic
ZNF341,ENSG00000131061,IRF3,-,47143,47160,Genomic
ZNF341,ENSG00000131061,IRF3,-,47668,47685,Genomic
ZNF341,ENSG00000131061,IRF3,-,49252,49269,Genomic
ZNF341,ENSG00000131061,IRF3,-,52984,53001,Genomic
ZNF341,ENSG00000131061,IRF3,-,54166,54183,Genomic
ZNF341,ENSG00000131061,IRF3,-,61135,61152,Genomic
SFXN4,ENSG00000183605,IRF3,+,2810,2827,Genomic
SFXN4,ENSG00000183605,IRF3,+,5090,5107,Genomic
SFXN4,ENSG00000183605,IRF3,+,5620,5637,Genomic
SFXN4,ENSG00000183605,IRF3,-,783,800,Genomic
SFXN4,ENSG00000183605,IRF3,-,3981,3998,Genomic
SFXN4,ENSG00000183605,IRF3,-,8756,8773,Genomic
SFXN4,ENSG00000183605,IRF3,-,12778,12795,Genomic
SFXN4,ENSG00000183605,IRF3,-,18332,18349,Genomic
SFXN4,ENSG00000183605,IRF3,-,21158,21175,Genomic
SDR9C7,ENSG00000170426,IRF3,+,4124,4141,Genomic
SDR9C7,ENSG00000170426,IRF3,-,9303,9320,Genomic
MRC2,ENSG00000011028,IRF3,+,10376,10393,Genomic
MRC2,ENSG00000011028,IRF3,+,10380,10397,Genomic
MRC2,ENSG00000011028,IRF3,+,16172,16189,Genomic
MRC2,ENSG00000011028,IRF3,+,16173,16190,Genomic
MRC2,ENSG00000011028,IRF3,+,16178,16195,Genomic
MRC2,ENSG00000011028,IRF3,+,16184,16201,Genomic
MRC2,ENSG00000011028,IRF3,+,28563,28580,Genomic
MRC2,ENSG00000011028,IRF3,+,28564,28581,Genomic
MRC2,ENSG00000011028,IRF3,+,28569,28586,Genomic
MRC2,ENSG00000011028,IRF3,+,35740,35757,Genomic
MRC2,ENSG00000011028,IRF3,+,38249,38266,Genomic
MRC2,ENSG00000011028,IRF3,+,38260,38277,Genomic
MRC2,ENSG00000011028,IRF3,+,41226,41243,Genomic
MRC2,ENSG00000011028,IRF3,+,41232,41249,Genomic
MRC2,ENSG00000011028,IRF3,+,41236,41253,Genomic
MRC2,ENSG00000011028,IRF3,+,56274,56291,Genomic
MRC2,ENSG00000011028,IRF3,+,57976,57993,Genomic
MRC2,ENSG00000011028,IRF3,+,58068,58085,Genomic
MRC2,ENSG00000011028,IRF3,+,65257,65274,Genomic
MRC2,ENSG00000011028,IRF3,+,66372,66389,Genomic
MRC2,ENSG00000011028,IRF3,-,3101,3118,Genomic
MRC2,ENSG00000011028,IRF3,-,11805,11822,Genomic
MRC2,ENSG00000011028,IRF3,-,13161,13178,Genomic
MRC2,ENSG00000011028,IRF3,-,15277,15294,Genomic
MRC2,ENSG00000011028,IRF3,-,18835,18852,Genomic
MRC2,ENSG00000011028,IRF3,-,20006,20023,Genomic
MRC2,ENSG00000011028,IRF3,-,23833,23850,Genomic
MRC2,ENSG00000011028,IRF3,-,24926,24943,Genomic
MRC2,ENSG00000011028,IRF3,-,29331,29348,Genomic
MRC2,ENSG00000011028,IRF3,-,31590,31607,Genomic
MRC2,ENSG00000011028,IRF3,-,34354,34371,Genomic
MRC2,ENSG00000011028,IRF3,-,34360,34377,Genomic
MRC2,ENSG00000011028,IRF3,-,34374,34391,Genomic
MRC2,ENSG00000011028,IRF3,-,34384,34401,Genomic
MRC2,ENSG00000011028,IRF3,-,34388,34405,Genomic
MRC2,ENSG00000011028,IRF3,-,36104,36121,Genomic
MRC2,ENSG00000011028,IRF3,-,46332,46349,Genomic
MRC2,ENSG00000011028,IRF3,-,49805,49822,Genomic
MRC2,ENSG00000011028,+,4548,4565,Transcript,
MRC2,ENSG00000011028,+,5663,5680,Transcript,
COL23A1,ENSG00000050767,IRF3,+,2776,2793,Genomic
COL23A1,ENSG00000050767,IRF3,+,14642,14659,Genomic
COL23A1,ENSG00000050767,IRF3,+,20775,20792,Genomic
COL23A1,ENSG00000050767,IRF3,+,20781,20798,Genomic
COL23A1,ENSG00000050767,IRF3,+,21969,21986,Genomic
COL23A1,ENSG00000050767,IRF3,+,29590,29607,Genomic
COL23A1,ENSG00000050767,IRF3,+,29591,29608,Genomic
COL23A1,ENSG00000050767,IRF3,+,29598,29615,Genomic
COL23A1,ENSG00000050767,IRF3,+,37148,37165,Genomic
COL23A1,ENSG00000050767,IRF3,+,37154,37171,Genomic
COL23A1,ENSG00000050767,IRF3,+,55916,55933,Genomic
COL23A1,ENSG00000050767,IRF3,+,55922,55939,Genomic
COL23A1,ENSG00000050767,IRF3,+,77323,77340,Genomic
COL23A1,ENSG00000050767,IRF3,+,80741,80758,Genomic
COL23A1,ENSG00000050767,IRF3,+,81817,81834,Genomic
COL23A1,ENSG00000050767,IRF3,+,82664,82681,Genomic
COL23A1,ENSG00000050767,IRF3,+,112374,112391,Genomic
COL23A1,ENSG00000050767,IRF3,+,130860,130877,Genomic
COL23A1,ENSG00000050767,IRF3,+,141920,141937,Genomic
COL23A1,ENSG00000050767,IRF3,+,147415,147432,Genomic
COL23A1,ENSG00000050767,IRF3,+,149699,149716,Genomic
COL23A1,ENSG00000050767,IRF3,+,165364,165381,Genomic
COL23A1,ENSG00000050767,IRF3,+,169805,169822,Genomic
COL23A1,ENSG00000050767,IRF3,+,170854,170871,Genomic
COL23A1,ENSG00000050767,IRF3,+,177005,177022,Genomic
COL23A1,ENSG00000050767,IRF3,+,178068,178085,Genomic
COL23A1,ENSG00000050767,IRF3,+,178490,178507,Genomic
COL23A1,ENSG00000050767,IRF3,+,183823,183840,Genomic
COL23A1,ENSG00000050767,IRF3,+,192179,192196,Genomic
COL23A1,ENSG00000050767,IRF3,+,201466,201483,Genomic
COL23A1,ENSG00000050767,IRF3,+,201572,201589,Genomic
COL23A1,ENSG00000050767,IRF3,+,201648,201665,Genomic
COL23A1,ENSG00000050767,IRF3,+,203734,203751,Genomic
COL23A1,ENSG00000050767,IRF3,+,208809,208826,Genomic
COL23A1,ENSG00000050767,IRF3,+,213559,213576,Genomic
COL23A1,ENSG00000050767,IRF3,+,215169,215186,Genomic
COL23A1,ENSG00000050767,IRF3,+,215184,215201,Genomic
COL23A1,ENSG00000050767,IRF3,+,217957,217974,Genomic
COL23A1,ENSG00000050767,IRF3,+,217977,217994,Genomic
COL23A1,ENSG00000050767,IRF3,+,217978,217995,Genomic
COL23A1,ENSG00000050767,IRF3,+,217988,218005,Genomic
COL23A1,ENSG00000050767,IRF3,+,218305,218322,Genomic
COL23A1,ENSG00000050767,IRF3,+,218311,218328,Genomic
COL23A1,ENSG00000050767,IRF3,+,218312,218329,Genomic
COL23A1,ENSG00000050767,IRF3,+,218556,218573,Genomic
COL23A1,ENSG00000050767,IRF3,+,236736,236753,Genomic
COL23A1,ENSG00000050767,IRF3,+,245382,245399,Genomic
COL23A1,ENSG00000050767,IRF3,+,249368,249385,Genomic
COL23A1,ENSG00000050767,IRF3,+,266901,266918,Genomic
COL23A1,ENSG00000050767,IRF3,+,267407,267424,Genomic
COL23A1,ENSG00000050767,IRF3,+,287159,287176,Genomic
COL23A1,ENSG00000050767,IRF3,+,291244,291261,Genomic
COL23A1,ENSG00000050767,IRF3,+,308015,308032,Genomic
COL23A1,ENSG00000050767,IRF3,+,308582,308599,Genomic
COL23A1,ENSG00000050767,IRF3,+,321693,321710,Genomic
COL23A1,ENSG00000050767,IRF3,+,323411,323428,Genomic
COL23A1,ENSG00000050767,IRF3,+,329802,329819,Genomic
COL23A1,ENSG00000050767,IRF3,+,338983,339000,Genomic
COL23A1,ENSG00000050767,IRF3,+,338989,339006,Genomic
COL23A1,ENSG00000050767,IRF3,+,339012,339029,Genomic
COL23A1,ENSG00000050767,IRF3,-,7213,7230,Genomic
COL23A1,ENSG00000050767,IRF3,-,7219,7236,Genomic
COL23A1,ENSG00000050767,IRF3,-,9299,9316,Genomic
COL23A1,ENSG00000050767,IRF3,-,15069,15086,Genomic
