Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,368291,368304,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,370629,370642,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,372097,372110,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,372259,372272,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,373739,373752,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,373924,373937,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,376985,376998,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,387557,387570,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,388124,388137,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,390277,390290,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,393896,393909,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,398718,398731,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,399731,399744,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,400122,400135,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,405846,405859,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,406291,406304,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,411012,411025,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,412422,412435,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,412903,412916,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,413729,413742,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,414109,414122,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,414426,414439,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,415325,415338,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,416032,416045,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,426132,426145,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,426711,426724,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,428503,428516,Genomic
