Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23108,23125,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23132,23149,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23138,23155,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23144,23161,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23150,23167,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,25724,25741,Genomic
Homo sapiens,ZC3HAV1,ENST00000242351,IRF3,-,322,339,Transcript
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,90826,90839,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,23101,23114,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,89300,89313,Genomic
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,+,6395,6408,Transcript
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,-,4869,4882,Transcript
Homo sapiens,TRIM5,ENSG00000132256,IRF3,+,1736,1753,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF3,+,74037,74054,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF3,-,146107,146124,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF3,-,167123,167140,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,191438,191451,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,232640,232653,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,236979,236992,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,151091,151104,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,255402,255415,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF9,-,5607,5622,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF3,+,3303,3320,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF3,+,5188,5205,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF3,+,8509,8526,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF3,+,36092,36109,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF7,+,3308,3321,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF9,+,3306,3321,Genomic
Homo sapiens,SLFN13,ENSG00000154760,IRF7,-,8966,8979,Genomic
Homo sapiens,SLFN13,ENSG00000154760,IRF7,-,19509,19522,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,3535,3548,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,35473,35486,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,38169,38182,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,-,41298,41311,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF9,+,35471,35486,Genomic
Homo sapiens,C19orf66,ENSG00000130813,IRF3,+,3146,3163,Genomic
Homo sapiens,C19orf66,ENSG00000130813,IRF7,+,3151,3164,Genomic
Homo sapiens,C19orf66,ENSG00000130813,IRF9,+,3149,3164,Genomic
Homo sapiens,PARP10,ENSG00000178685,IRF3,-,29301,29318,Genomic
Homo sapiens,PARP10,ENSG00000178685,IRF7,-,29306,29319,Genomic
Homo sapiens,PARP10,ENSG00000178685,IRF9,-,29306,29321,Genomic
Homo sapiens,SLC25A28,ENSG00000155287,IRF9,-,6344,6359,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF3,-,28488,28505,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF3,-,60211,60228,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,2750,2763,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,28746,28759,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,80169,80182,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,-,93563,93576,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF9,+,28744,28759,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF9,+,80167,80182,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF9,-,28487,28502,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF3,-,40748,40765,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF3,-,57907,57924,Genomic
Homo sapiens,ZCCHC2,ENST00000269499,IRF3,-,5289,5306,Transcript
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,+,34336,34349,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,-,59543,59556,Genomic
Homo sapiens,IFI27,ENSG00000165949,IRF7,-,8790,8803,Genomic
Homo sapiens,IFI27,ENSG00000165949,IRF9,-,8790,8805,Genomic
Homo sapiens,RNF19B,ENSG00000116514,IRF3,-,33512,33529,Genomic
Homo sapiens,RNF19B,ENSG00000116514,IRF7,-,5382,5395,Genomic
Homo sapiens,SLC2A12,ENSG00000146411,IRF3,+,20147,20164,Genomic
Homo sapiens,SLC2A12,ENSG00000146411,IRF7,+,23922,23935,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,2794,2807,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,13676,13689,Genomic
Homo sapiens,B3GALNT1,ENSG00000169255,IRF3,-,26573,26590,Genomic
Homo sapiens,PML,ENSG00000140464,IRF3,+,30070,30087,Genomic
Homo sapiens,PML,ENSG00000140464,IRF3,+,30075,30092,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,5325,5338,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,20389,20402,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,23723,23736,Genomic
