Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,SP110,ENSG00000135899,IRF7,+,48058,48071,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,15313,15326,Genomic
Homo sapiens,SP110,ENST00000258381,IRF7,+,1544,1557,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,45705,45718,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,54699,54712,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF7,-,773,786,Genomic
Homo sapiens,CXCL16,ENST00000293778,IRF7,-,273,286,Transcript
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,25480,25493,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,27573,27586,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,734,747,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,21839,21852,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,36881,36894,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,37550,37563,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,21232,21245,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,23625,23638,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,43426,43439,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,3220,3233,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,133029,133042,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,690,703,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,3206,3219,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,3795,3808,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,40227,40240,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,51114,51127,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,55741,55754,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,110233,110246,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,123304,123317,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,124097,124110,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF7,+,49,62,Transcript
Homo sapiens,RNF213,ENST00000582970,IRF7,+,15665,15678,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,481,494,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,1007,1020,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF7,-,108,121,Transcript
Homo sapiens,TMEM140,ENSG00000146859,IRF7,+,446,459,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,-,6223,6236,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,577,590,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,25835,25848,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,31190,31203,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,-,11175,11188,Genomic
Homo sapiens,DDX60,ENST00000393743,IRF7,+,1400,1413,Transcript
Homo sapiens,PNPT1,ENSG00000138035,IRF7,-,57533,57546,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,44786,44799,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,58635,58648,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,4562,4575,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,44808,44821,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF7,-,501,514,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,493,506,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,8598,8611,Genomic
Homo sapiens,DTX3L,ENST00000296161,IRF7,+,3000,3013,Transcript
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,540,553,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,4395,4408,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,19112,19125,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,49172,49185,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,76984,76997,Genomic
Homo sapiens,TDRD7,ENST00000355295,IRF7,+,40,53,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,21951,21964,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,294095,294108,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,334712,334725,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,40646,40659,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,221748,221761,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,381961,381974,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF7,+,2221,2234,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF7,-,46951,46964,Genomic
Homo sapiens,TRIM21,ENSG00000132109,IRF7,+,516,529,Genomic
Homo sapiens,TRIM21,ENST00000254436,IRF7,+,16,29,Transcript
Homo sapiens,PSMB9,ENSG00000240065,IRF7,+,405,418,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,+,10192,10205,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,-,2874,2887,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,-,10934,10947,Genomic
Homo sapiens,MYD88,ENSG00000172936,IRF7,+,547,560,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,+,91270,91283,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,566,579,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,10596,10609,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,25680,25693,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,+,50077,50090,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,-,19313,19326,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,454,467,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,14740,14753,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,17413,17426,Genomic
Homo sapiens,NMI,ENST00000243346,IRF7,+,545,558,Transcript
Homo sapiens,TRIM69,ENSG00000185880,IRF7,+,17330,17343,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,441,454,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,4705,4718,Genomic
Homo sapiens,HLA-F,ENSG00000204642,IRF7,-,1812,1825,Genomic
Homo sapiens,SPTBN5,ENSG00000137877,IRF7,-,9015,9028,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,+,45353,45366,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,79375,79388,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,88436,88449,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,58153,58166,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,60090,60103,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,70097,70110,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,88326,88339,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,20397,20410,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,20601,20614,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,86800,86813,Genomic
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,+,6395,6408,Transcript
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,-,4869,4882,Transcript
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,188938,188951,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,213329,213342,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,230140,230153,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,234479,234492,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,3107,3120,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,148591,148604,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,252902,252915,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,254016,254029,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF7,+,808,821,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF7,+,6014,6027,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF7,+,22998,23011,Genomic
Homo sapiens,ZNFX1,ENST00000396105,IRF7,+,2768,2781,Transcript
Homo sapiens,SLFN13,ENSG00000154760,IRF7,-,6466,6479,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,1035,1048,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,32973,32986,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,35669,35682,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,46830,46843,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,-,38798,38811,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,-,39403,39416,Genomic
Homo sapiens,C19orf66,ENSG00000130813,IRF7,+,651,664,Genomic
Homo sapiens,PARP10,ENSG00000178685,IRF7,-,26806,26819,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,250,263,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,24773,24786,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,26246,26259,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,77669,77682,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,-,991,1004,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,-,52661,52674,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,-,62050,62063,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,+,31836,31849,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,-,57043,57056,Genomic
Homo sapiens,IFI27,ENSG00000165949,IRF7,+,1088,1101,Genomic
Homo sapiens,IFI27,ENSG00000165949,IRF7,-,6290,6303,Genomic
Homo sapiens,RNF19B,ENSG00000116514,IRF7,-,2882,2895,Genomic
Homo sapiens,RNF19B,ENSG00000116514,IRF7,-,5701,5714,Genomic
Homo sapiens,SLC2A12,ENSG00000146411,IRF7,+,21422,21435,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,294,307,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,11176,11189,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,2825,2838,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,17889,17902,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,21223,21236,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,27580,27593,Genomic
