Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Canis familiaris,MX2,ENSCAFG00000010167,IRF7,+,50952,50965,Genomic
Canis familiaris,MX2,ENSCAFG00000010167,IRF7,-,173874,173887,Genomic
Canis familiaris,MX2,ENSCAFG00000010167,IRF9,+,50950,50965,Genomic
Canis familiaris,MX2,ENSCAFG00000010167,IRF9,-,173874,173889,Genomic
Canis familiaris,BST2,ENSCAFG00000031353,IRF3,+,2827,2844,Genomic
Canis familiaris,BST2,ENSCAFG00000031353,IRF7,+,2832,2845,Genomic
Canis familiaris,BST2,ENSCAFG00000031353,IRF9,+,2830,2845,Genomic
Canis familiaris,TRIM22,ENSCAFG00000024867,IRF7,+,16927,16940,Genomic
Canis familiaris,TRIM22,ENSCAFG00000024867,IRF7,-,15365,15378,Genomic
Canis familiaris,TRIM22,ENSCAFT00000074569,IRF7,-,1849,1862,Transcript
Canis familiaris,MB21D1,ENSCAFG00000024087,IRF3,+,20827,20844,Genomic
Canis familiaris,MB21D1,ENSCAFT00000092451,IRF3,+,1240,1257,Transcript
Canis familiaris,MB21D1,ENSCAFG00000024087,IRF7,-,2906,2919,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF3,+,59370,59387,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF3,-,19418,19435,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF3,-,50724,50741,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF7,+,42973,42986,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF7,+,59290,59303,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF7,-,47706,47719,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF7,-,49044,49057,Genomic
Canis familiaris,RFX6,ENSCAFG00000000915,IRF7,-,50723,50736,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF3,+,2907,2924,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF3,-,14777,14794,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF3,-,17115,17132,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF3,-,25752,25769,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF3,-,30475,30492,Genomic
Canis familiaris,IFI44,ENSCAFT00000032398,IRF3,-,552,569,Transcript
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,+,2912,2925,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,+,19258,19271,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,+,37641,37654,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,-,1946,1959,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,-,2956,2969,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,-,7079,7092,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF7,-,25751,25764,Genomic
Canis familiaris,IFI44,ENSCAFT00000032398,IRF7,-,551,564,Transcript
Canis familiaris,IFI44,ENSCAFG00000020342,IRF9,+,2910,2925,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF9,-,1946,1961,Genomic
Canis familiaris,IFI44,ENSCAFG00000020342,IRF9,-,2956,2971,Genomic
Canis familiaris,OASL,ENSCAFG00000010511,IRF3,+,2703,2720,Genomic
Canis familiaris,RTP4,ENSCAFG00000013889,IRF7,+,2931,2944,Genomic
Canis familiaris,RTP4,ENSCAFG00000013889,IRF7,+,2973,2986,Genomic
Canis familiaris,DHX58,ENSCAFG00000015720,IRF3,-,2978,2995,Genomic
Canis familiaris,DHX58,ENSCAFG00000015720,IRF7,-,2977,2990,Genomic
Canis familiaris,DHX58,ENSCAFG00000015720,IRF9,-,2977,2992,Genomic
Canis familiaris,RNF213,ENSCAFG00000005675,IRF3,-,50069,50086,Genomic
Canis familiaris,RNF213,ENSCAFG00000005675,IRF7,-,50068,50081,Genomic
Canis familiaris,RNF213,ENSCAFG00000005675,IRF7,-,65070,65083,Genomic
Canis familiaris,RNF213,ENSCAFG00000005675,IRF9,-,50068,50083,Genomic
Canis familiaris,ETV7,ENSCAFG00000001394,IRF3,-,3360,3377,Genomic
Canis familiaris,ETV7,ENSCAFT00000087957,IRF3,-,360,377,Transcript
Canis familiaris,ETV7,ENSCAFG00000001394,IRF7,-,3359,3372,Genomic
Canis familiaris,ETV7,ENSCAFT00000087957,IRF7,-,359,372,Transcript
Canis familiaris,CCL8,ENSCAFG00000023928,IRF3,-,3971,3988,Genomic
Canis familiaris,CCL8,ENSCAFT00000029147,IRF3,-,176,193,Transcript
Canis familiaris,CCL8,ENSCAFG00000023928,IRF7,+,3284,3297,Genomic
Canis familiaris,SOCS1,ENSCAFG00000018916,IRF3,+,2239,2256,Genomic
Canis familiaris,SOCS1,ENSCAFG00000018916,IRF7,+,2244,2257,Genomic
Canis familiaris,SOCS1,ENSCAFG00000018916,IRF9,+,2242,2257,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF3,+,3089,3106,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF3,-,5745,5762,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF3,-,24001,24018,Genomic
Canis familiaris,PARP14,ENSCAFT00000043176,IRF3,+,89,106,Transcript
Canis familiaris,PARP14,ENSCAFG00000011970,IRF7,+,3094,3107,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF7,+,32654,32667,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF7,-,5750,5763,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF7,-,9974,9987,Genomic
Canis familiaris,PARP14,ENSCAFT00000043176,IRF7,+,94,107,Transcript
Canis familiaris,PARP14,ENSCAFG00000011970,IRF9,+,3092,3107,Genomic
Canis familiaris,PARP14,ENSCAFG00000011970,IRF9,-,5750,5765,Genomic
Canis familiaris,PARP14,ENSCAFT00000043176,IRF9,+,92,107,Transcript
Canis familiaris,OAS1,ENSCAFG00000023556,IRF7,-,4579,4592,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,+,6714,6731,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,1306,1323,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,1365,1382,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,1389,1406,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,2961,2978,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,2967,2984,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF3,-,31604,31621,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF7,+,7626,7639,Genomic
Canis familiaris,DDX58,ENSCAFG00000001807,IRF9,-,2960,2975,Genomic
Canis familiaris,HERC6,ENSCAFG00000009781,IRF3,+,44778,44795,Genomic
Canis familiaris,HERC6,ENSCAFG00000009781,IRF3,+,48634,48651,Genomic
Canis familiaris,HERC6,ENSCAFG00000009781,IRF7,-,3396,3409,Genomic
Canis familiaris,IFI6,ENSCAFG00000012046,IRF3,+,2882,2899,Genomic
Canis familiaris,IFI6,ENSCAFG00000012046,IRF3,+,2888,2905,Genomic
Canis familiaris,SAMHD1,ENSCAFG00000008659,IRF7,+,55879,55892,Genomic
Canis familiaris,SAMHD1,ENSCAFG00000008659,IRF7,-,30745,30758,Genomic
Canis familiaris,P2RX7,ENSCAFG00000008401,IRF3,-,3031,3048,Genomic
Canis familiaris,P2RX7,ENSCAFT00000013356,IRF3,-,31,48,Transcript
Canis familiaris,P2RX7,ENSCAFG00000008401,IRF7,-,9429,9442,Genomic
Canis familiaris,IFI35,ENSCAFG00000014624,IRF7,+,222,235,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF3,+,2919,2936,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF7,+,2924,2937,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF7,+,21951,21964,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF7,-,64,77,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF7,-,17418,17431,Genomic
Canis familiaris,APOL5,ENSCAFG00000023063,IRF9,+,2922,2937,Genomic
Canis familiaris,OAS3,ENSCAFG00000008929,IRF3,+,2944,2961,Genomic
Canis familiaris,OAS3,ENSCAFG00000008929,IRF3,+,2996,3013,Genomic
Canis familiaris,OAS3,ENSCAFG00000008929,IRF9,+,2999,3014,Genomic
Canis familiaris,NLRC5,ENSCAFG00000008933,IRF7,-,5725,5738,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF3,-,2920,2937,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF3,-,7669,7686,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF3,-,28222,28239,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF7,+,37059,37072,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF7,-,2919,2932,Genomic
Canis familiaris,PARP9,ENSCAFG00000011940,IRF9,-,2919,2934,Genomic
Canis familiaris,DTX3L,ENSCAFG00000011948,IRF3,+,3232,3249,Genomic
Canis familiaris,DTX3L,ENSCAFG00000011948,IRF7,+,3237,3250,Genomic
Canis familiaris,DTX3L,ENSCAFG00000011948,IRF9,+,3235,3250,Genomic
Canis familiaris,TRIM14,ENSCAFG00000002471,IRF7,-,14945,14958,Genomic
Canis familiaris,TLR3,ENSCAFG00000007406,IRF7,+,18413,18426,Genomic
Canis familiaris,TLR3,ENSCAFG00000007406,IRF7,-,3485,3498,Genomic
Canis familiaris,TLR3,ENSCAFG00000007406,IRF7,-,18256,18269,Genomic
Canis familiaris,TLR3,ENSCAFT00000011868,IRF7,-,61,74,Transcript
Canis familiaris,TLR3,ENSCAFT00000011868,IRF7,-,4411,4424,Transcript
Canis familiaris,TLR3,ENSCAFG00000007406,IRF9,-,3485,3500,Genomic
Canis familiaris,TLR3,ENSCAFT00000011868,IRF9,-,61,76,Transcript
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF3,+,2399,2416,Genomic
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF3,+,3961,3978,Genomic
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF7,+,3212,3225,Genomic
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF7,-,13621,13634,Genomic
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF7,-,18753,18766,Genomic
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF7,-,23613,23626,Genomic
Canis familiaris,SAMD9L,ENSCAFT00000104529,IRF7,-,4337,4350,Transcript
Canis familiaris,SAMD9L,ENSCAFG00000002007,IRF9,+,3210,3225,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF3,+,22292,22309,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF3,-,22221,22238,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF7,+,22297,22310,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF7,+,57287,57300,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF7,-,14155,14168,Genomic
Canis familiaris,TRANK1,ENSCAFG00000004776,IRF7,-,58309,58322,Genomic
Canis familiaris,ISG20,ENSCAFG00000011525,IRF3,-,4075,4092,Genomic
Canis familiaris,TDRD7,ENSCAFG00000002416,IRF3,+,25401,25418,Genomic
Canis familiaris,TDRD7,ENSCAFG00000002416,IRF7,+,2972,2985,Genomic
Canis familiaris,TDRD7,ENSCAFG00000002416,IRF7,+,83176,83189,Genomic
Canis familiaris,TDRD7,ENSCAFG00000002416,IRF7,-,30747,30760,Genomic
Canis familiaris,UBA7,ENSCAFG00000011164,IRF3,-,2979,2996,Genomic
Canis familiaris,UBA7,ENSCAFG00000011164,IRF7,-,2978,2991,Genomic
Canis familiaris,GCH1,ENSCAFG00000014965,IRF7,+,33212,33225,Genomic
Canis familiaris,GCH1,ENSCAFG00000014965,IRF7,-,19853,19866,Genomic
Canis familiaris,GCH1,ENSCAFG00000014965,IRF7,-,62725,62738,Genomic
Canis familiaris,OAS2,ENSCAFG00000023107,IRF3,+,11768,11785,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF3,+,3973,3990,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF3,+,68163,68180,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,+,3978,3991,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,+,118690,118703,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,-,22600,22613,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,-,45220,45233,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,-,57537,57550,Genomic
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF7,-,96265,96278,Genomic
Canis familiaris,RNASEL,ENSCAFT00000020833,IRF7,-,3007,3020,Transcript
Canis familiaris,RNASEL,ENSCAFG00000013121,IRF9,+,3976,3991,Genomic
Canis familiaris,EIF2AK2,ENSCAFG00000006051,IRF7,+,2972,2985,Genomic
Canis familiaris,EIF2AK2,ENSCAFG00000006051,IRF7,+,41500,41513,Genomic
Canis familiaris,PSMB9,ENSCAFG00000030725,IRF3,+,2716,2733,Genomic
Canis familiaris,PSMB9,ENSCAFG00000030725,IRF7,-,3440,3453,Genomic
Canis familiaris,BATF2,ENSCAFG00000014017,IRF7,+,17574,17587,Genomic
Canis familiaris,C1R,ENSCAFG00000014220,IRF7,+,14663,14676,Genomic
Canis familiaris,C1S,ENSCAFG00000014346,IRF7,-,1482,1495,Genomic
Canis familiaris,B2M,ENSCAFG00000013633,IRF3,+,2853,2870,Genomic
Canis familiaris,B2M,ENSCAFG00000013633,IRF7,-,4250,4263,Genomic
Canis familiaris,ZC3HAV1,ENSCAFG00000004102,IRF3,+,2832,2849,Genomic
Canis familiaris,ZC3HAV1,ENSCAFG00000004102,IRF7,+,2837,2850,Genomic
Canis familiaris,ZC3HAV1,ENSCAFG00000004102,IRF7,-,46673,46686,Genomic
Canis familiaris,ZC3HAV1,ENSCAFG00000004102,IRF7,-,59949,59962,Genomic
Canis familiaris,ZC3HAV1,ENSCAFG00000004102,IRF7,-,59973,59986,Genomic
Canis familiaris,RARRES3,ENSCAFG00000015087,IRF3,+,3932,3949,Genomic
Canis familiaris,RARRES3,ENSCAFG00000015087,IRF3,+,3938,3955,Genomic
Canis familiaris,RARRES3,ENSCAFG00000015087,IRF7,+,3937,3950,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF3,-,31656,31673,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF3,-,92412,92429,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF7,+,60911,60924,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF7,-,31655,31668,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF7,-,71698,71711,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF7,-,79407,79420,Genomic
Canis familiaris,TEX14,ENSCAFG00000017556,IRF7,-,84177,84190,Genomic
Canis familiaris,IL34,ENSCAFG00000020152,IRF3,-,55890,55907,Genomic
Canis familiaris,IL34,ENSCAFT00000066878,IRF3,-,583,600,Transcript
Canis familiaris,PARP12,ENSCAFG00000003997,IRF3,-,3719,3736,Genomic
Canis familiaris,PARP12,ENSCAFG00000003997,IRF3,-,13753,13770,Genomic
Canis familiaris,PARP12,ENSCAFT00000006399,IRF3,-,719,736,Transcript
Canis familiaris,PARP12,ENSCAFG00000003997,IRF7,-,3718,3731,Genomic
Canis familiaris,PARP12,ENSCAFT00000006399,IRF7,-,718,731,Transcript
Canis familiaris,PARP12,ENSCAFG00000003997,IRF9,-,3718,3733,Genomic
Canis familiaris,PARP12,ENSCAFT00000006399,IRF9,-,718,733,Transcript
Canis familiaris,PARP15,ENSCAFG00000011953,IRF3,-,998,1015,Genomic
Canis familiaris,PARP15,ENSCAFG00000011953,IRF7,+,2963,2976,Genomic
Canis familiaris,GSDMD,ENSCAFG00000001301,IRF3,+,2933,2950,Genomic
Canis familiaris,GSDMD,ENSCAFG00000001301,IRF7,-,4118,4131,Genomic
Canis familiaris,GSDMD,ENSCAFT00000109991,IRF7,-,563,576,Transcript
Canis familiaris,GSDMD,ENSCAFG00000001301,IRF9,-,4118,4133,Genomic
Canis familiaris,GSDMD,ENSCAFT00000109991,IRF9,-,563,578,Transcript
Canis familiaris,ERAP2,ENSCAFG00000024646,IRF3,+,30403,30420,Genomic
Canis familiaris,ERAP2,ENSCAFG00000024646,IRF7,+,21422,21435,Genomic
Canis familiaris,ERAP2,ENSCAFG00000024646,IRF7,-,8496,8509,Genomic
Canis familiaris,UBE2L6,ENSCAFG00000007839,IRF3,-,3326,3343,Genomic
Canis familiaris,UBE2L6,ENSCAFG00000007839,IRF7,-,3325,3338,Genomic
Canis familiaris,UBE2L6,ENSCAFG00000007839,IRF7,-,4704,4717,Genomic
Canis familiaris,UBE2L6,ENSCAFG00000007839,IRF9,-,3325,3340,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF3,+,4568,4585,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF3,-,16944,16961,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF3,-,22953,22970,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF7,+,362,375,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF7,+,16522,16535,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF7,-,87025,87038,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF7,-,120703,120716,Genomic
Canis familiaris,EBF3,ENSCAFG00000013267,IRF7,-,121376,121389,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF3,+,17810,17827,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF3,-,2990,3007,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF3,-,12406,12423,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF3,-,37297,37314,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF7,+,2270,2283,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF7,+,17815,17828,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF7,-,12405,12418,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF7,-,19790,19803,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF9,+,17813,17828,Genomic
Canis familiaris,TAP1,ENSCAFG00000000832,IRF9,-,12405,12420,Genomic
Canis familiaris,CTSS,ENSCAFG00000012086,IRF3,+,6424,6441,Genomic
Canis familiaris,CTSS,ENSCAFG00000012086,IRF3,+,42974,42991,Genomic
Canis familiaris,CTSS,ENSCAFG00000012086,IRF7,+,42979,42992,Genomic
Canis familiaris,CTSS,ENSCAFG00000012086,IRF7,-,2529,2542,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF3,+,57407,57424,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF3,-,87164,87181,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,+,7760,7773,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,+,57412,57425,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,-,44813,44826,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,-,73725,73738,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,-,84193,84206,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,-,94069,94082,Genomic
Canis familiaris,STAT1,ENSCAFG00000009797,IRF7,-,99633,99646,Genomic
Canis familiaris,TRIM21,ENSCAFG00000006025,IRF7,+,3021,3034,Genomic
Canis familiaris,TRIM21,ENSCAFT00000009720,IRF7,+,21,34,Transcript
Canis familiaris,APOL6,ENSCAFG00000001704,IRF3,+,2932,2949,Genomic
Canis familiaris,APOL6,ENSCAFG00000001704,IRF3,+,2944,2961,Genomic
Canis familiaris,FRRS1,ENSCAFG00000020052,IRF3,+,90984,91001,Genomic
Canis familiaris,FRRS1,ENSCAFG00000020052,IRF7,+,30002,30015,Genomic
Canis familiaris,FRRS1,ENSCAFG00000020052,IRF7,+,30047,30060,Genomic
Canis familiaris,FRRS1,ENSCAFG00000020052,IRF7,+,46899,46912,Genomic
Canis familiaris,FRRS1,ENSCAFG00000020052,IRF7,-,21964,21977,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF3,+,2944,2961,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF3,+,6440,6457,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF7,+,2949,2962,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF7,+,29638,29651,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF7,-,6664,6677,Genomic
Canis familiaris,ZNFX1,ENSCAFG00000011408,IRF9,+,2947,2962,Genomic
Canis familiaris,CD274,ENSCAFG00000002120,IRF3,-,2666,2683,Genomic
Canis familiaris,CD274,ENSCAFG00000002120,IRF7,-,2665,2678,Genomic
Canis familiaris,CD274,ENSCAFG00000002120,IRF9,-,2665,2680,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,+,153646,153663,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,-,18958,18975,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,-,99675,99692,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,-,99690,99707,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,-,107394,107411,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF3,-,184860,184877,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF7,+,86941,86954,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF7,-,51414,51427,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF7,-,74240,74253,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF7,-,107393,107406,Genomic
Canis familiaris,ATP8B4,ENSCAFG00000014960,IRF7,-,139350,139363,Genomic
Canis familiaris,ADAR,ENSCAFG00000017169,IRF7,+,18487,18500,Genomic
Canis familiaris,TRIM25,ENSCAFG00000017390,IRF3,+,18974,18991,Genomic
Canis familiaris,TRIM25,ENSCAFG00000017390,IRF7,+,13622,13635,Genomic
Canis familiaris,TRIM25,ENSCAFG00000017390,IRF7,+,18979,18992,Genomic
Canis familiaris,TRIM25,ENSCAFT00000027553,IRF7,+,964,977,Transcript
Canis familiaris,TRIM25,ENSCAFG00000017390,IRF9,+,18977,18992,Genomic
Canis familiaris,PML,ENSCAFG00000025384,IRF7,+,16948,16961,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF3,-,31347,31364,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF3,-,31353,31370,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF3,-,31359,31376,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF3,-,31365,31382,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF7,+,14165,14178,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF7,+,26052,26065,Genomic
Canis familiaris,IL4I1,ENSCAFG00000003439,IRF7,-,17083,17096,Genomic
Canis familiaris,PSMB10,ENSCAFG00000020333,IRF7,+,2948,2961,Genomic
Canis familiaris,PSMB10,ENSCAFG00000020333,IRF7,+,2996,3009,Genomic
Canis familiaris,OTUB2,ENSCAFG00000017619,IRF3,-,18798,18815,Genomic
