Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
STRAP,ENSG00000023734,IRF3,-,16683,16700,Genomic
RNF6,ENSG00000127870,IRF3,+,9945,9962,Genomic
RNF6,ENSG00000127870,IRF3,+,10786,10803,Genomic
RNF6,ENSG00000127870,IRF3,+,60948,60965,Genomic
RNF6,ENSG00000127870,IRF3,-,18262,18279,Genomic
RNF6,ENSG00000127870,IRF3,-,41504,41521,Genomic
RNF6,ENSG00000127870,IRF3,-,53795,53812,Genomic
RNF6,ENSG00000127870,IRF3,-,55324,55341,Genomic
RNF6,ENSG00000127870,+,3425,3442,Transcript,
UPF3A,ENSG00000169062,IRF3,+,10052,10069,Genomic
HLF,ENSG00000108924,IRF3,+,16386,16403,Genomic
HLF,ENSG00000108924,IRF3,-,10231,10248,Genomic
HLF,ENSG00000108924,IRF3,-,56172,56189,Genomic
STK4,ENSG00000101109,IRF3,+,33090,33107,Genomic
STK4,ENSG00000101109,IRF3,+,34460,34477,Genomic
STK4,ENSG00000101109,IRF3,+,41248,41265,Genomic
STK4,ENSG00000101109,IRF3,+,65554,65571,Genomic
STK4,ENSG00000101109,IRF3,-,25471,25488,Genomic
STK4,ENSG00000101109,IRF3,-,28580,28597,Genomic
STK4,ENSG00000101109,IRF3,-,40442,40459,Genomic
STK4,ENSG00000101109,IRF3,-,62639,62656,Genomic
STK4,ENSG00000101109,IRF3,-,93228,93245,Genomic
STK4,ENSG00000101109,+,950,967,Transcript,
ZWILCH,ENSG00000174442,IRF3,+,41642,41659,Genomic
MRO,ENSG00000134042,IRF3,-,20358,20375,Genomic
COX7A2L,ENSG00000115944,IRF3,+,3712,3729,Genomic
COX7A2L,ENSG00000115944,IRF3,+,11377,11394,Genomic
COX7A2L,ENSG00000115944,IRF3,+,26134,26151,Genomic
COX7A2L,ENSG00000115944,IRF3,-,4772,4789,Genomic
COX7A2L,ENSG00000115944,IRF3,-,5974,5991,Genomic
COX7A2L,ENSG00000115944,IRF3,-,26752,26769,Genomic
COX7A2L,ENSG00000115944,IRF3,-,81626,81643,Genomic
SF3A3,ENSG00000183431,IRF3,-,221,238,Genomic
TMEM178A,ENSG00000152154,IRF3,+,9929,9946,Genomic
TMEM178A,ENSG00000152154,IRF3,+,28639,28656,Genomic
TMEM178A,ENSG00000152154,IRF3,-,4026,4043,Genomic
TMEM178A,ENSG00000152154,IRF3,-,7068,7085,Genomic
TMEM178A,ENSG00000152154,IRF3,-,15944,15961,Genomic
UBFD1,ENSG00000103353,IRF3,-,10615,10632,Genomic
TAF12,ENSG00000120656,IRF3,+,30652,30669,Genomic
TAF12,ENSG00000120656,IRF3,-,14887,14904,Genomic
TAF12,ENSG00000120656,IRF3,-,45593,45610,Genomic
TAF12,ENSG00000120656,-,986,1003,Transcript,
NTNG1,ENSG00000162631,IRF3,+,2525,2542,Genomic
NTNG1,ENSG00000162631,IRF3,+,33177,33194,Genomic
NTNG1,ENSG00000162631,IRF3,+,105398,105415,Genomic
NTNG1,ENSG00000162631,IRF3,+,301434,301451,Genomic
NTNG1,ENSG00000162631,IRF3,+,304505,304522,Genomic
NTNG1,ENSG00000162631,IRF3,+,309674,309691,Genomic
NTNG1,ENSG00000162631,IRF3,+,310677,310694,Genomic
NTNG1,ENSG00000162631,IRF3,+,312425,312442,Genomic
NTNG1,ENSG00000162631,IRF3,+,322445,322462,Genomic
NTNG1,ENSG00000162631,IRF3,-,3832,3849,Genomic
NTNG1,ENSG00000162631,IRF3,-,23990,24007,Genomic
NTNG1,ENSG00000162631,IRF3,-,26760,26777,Genomic
NTNG1,ENSG00000162631,IRF3,-,40337,40354,Genomic
NTNG1,ENSG00000162631,IRF3,-,64611,64628,Genomic
NTNG1,ENSG00000162631,IRF3,-,69074,69091,Genomic
NTNG1,ENSG00000162631,IRF3,-,69605,69622,Genomic
NTNG1,ENSG00000162631,IRF3,-,75820,75837,Genomic
NTNG1,ENSG00000162631,IRF3,-,77932,77949,Genomic
NTNG1,ENSG00000162631,IRF3,-,125207,125224,Genomic
NTNG1,ENSG00000162631,IRF3,-,134355,134372,Genomic
NTNG1,ENSG00000162631,IRF3,-,140957,140974,Genomic
NTNG1,ENSG00000162631,IRF3,-,243240,243257,Genomic
NTNG1,ENSG00000162631,IRF3,-,273146,273163,Genomic
NTNG1,ENSG00000162631,IRF3,-,282366,282383,Genomic
NTNG1,ENSG00000162631,IRF3,-,286855,286872,Genomic
KCNE3,ENSG00000175538,IRF3,-,5459,5476,Genomic
WDR34,ENSG00000119333,IRF3,-,6182,6199,Genomic
WDR34,ENSG00000119333,IRF3,-,14391,14408,Genomic
RWDD3,ENSG00000122481,IRF3,+,13092,13109,Genomic
RWDD3,ENSG00000122481,+,756,773,Transcript,
LRRC41,ENSG00000132128,IRF3,+,5134,5151,Genomic
LRRC41,ENSG00000132128,IRF3,-,5648,5665,Genomic
CPNE2,ENSG00000140848,IRF3,+,6697,6714,Genomic
CPNE2,ENSG00000140848,IRF3,+,21960,21977,Genomic
CPNE2,ENSG00000140848,IRF3,+,56095,56112,Genomic
CPNE2,ENSG00000140848,IRF3,+,56101,56118,Genomic
CPNE2,ENSG00000140848,IRF3,-,20721,20738,Genomic
CPNE2,ENSG00000140848,+,2409,2426,Transcript,
CPNE2,ENSG00000140848,+,2415,2432,Transcript,
KIAA1191,ENSG00000122203,IRF3,+,1159,1176,Genomic
KIAA1191,ENSG00000122203,IRF3,-,1442,1459,Genomic
EDAR,ENSG00000135960,IRF3,+,20282,20299,Genomic
EDAR,ENSG00000135960,IRF3,+,20288,20305,Genomic
EDAR,ENSG00000135960,IRF3,+,39675,39692,Genomic
EDAR,ENSG00000135960,IRF3,-,15083,15100,Genomic
EDAR,ENSG00000135960,IRF3,-,15089,15106,Genomic
EDAR,ENSG00000135960,IRF3,-,15095,15112,Genomic
EDAR,ENSG00000135960,IRF3,-,60159,60176,Genomic
HHIP,ENSG00000164161,IRF3,-,30888,30905,Genomic
HHIP,ENSG00000164161,IRF3,-,58728,58745,Genomic
HHIP,ENSG00000164161,IRF3,-,74142,74159,Genomic
HHIP,ENSG00000164161,IRF3,-,80922,80939,Genomic
HHIP,ENSG00000164161,IRF3,-,95719,95736,Genomic
HHIP,ENSG00000164161,-,6040,6057,Transcript,
SUCLA2,ENSG00000136143,IRF3,+,46162,46179,Genomic
SUCLA2,ENSG00000136143,IRF3,+,51712,51729,Genomic
SUCLA2,ENSG00000136143,IRF3,+,54975,54992,Genomic
SUCLA2,ENSG00000136143,IRF3,+,150099,150116,Genomic
SUCLA2,ENSG00000136143,IRF3,+,219659,219676,Genomic
SUCLA2,ENSG00000136143,IRF3,+,222576,222593,Genomic
SUCLA2,ENSG00000136143,IRF3,-,42113,42130,Genomic
SUCLA2,ENSG00000136143,IRF3,-,59984,60001,Genomic
SUCLA2,ENSG00000136143,IRF3,-,82081,82098,Genomic
SUCLA2,ENSG00000136143,IRF3,-,86896,86913,Genomic
SUCLA2,ENSG00000136143,IRF3,-,150710,150727,Genomic
SUCLA2,ENSG00000136143,IRF3,-,174208,174225,Genomic
SUCLA2,ENSG00000136143,IRF3,-,174694,174711,Genomic
SUCLA2,ENSG00000136143,IRF3,-,177381,177398,Genomic
SUCLA2,ENSG00000136143,IRF3,-,205183,205200,Genomic
PYROXD2,ENSG00000119943,IRF3,+,18742,18759,Genomic
CCDC173,ENSG00000154479,IRF3,+,26447,26464,Genomic
CCDC173,ENSG00000154479,IRF3,+,34444,34461,Genomic
CCDC173,ENSG00000154479,IRF3,+,48843,48860,Genomic
CCDC173,ENSG00000154479,+,1515,1532,Transcript,
MEI1,ENSG00000167077,IRF3,+,2894,2911,Genomic
MEI1,ENSG00000167077,IRF3,-,55406,55423,Genomic
MEI1,ENSG00000167077,IRF3,-,57463,57480,Genomic
MEI1,ENSG00000167077,IRF3,-,63222,63239,Genomic
MEI1,ENSG00000167077,IRF3,-,65456,65473,Genomic
MEI1,ENSG00000167077,IRF3,-,76343,76360,Genomic
MEI1,ENSG00000167077,IRF3,-,88079,88096,Genomic
RBMX2,ENSG00000134597,IRF3,-,6477,6494,Genomic
TYK2,ENSG00000105397,IRF3,+,22835,22852,Genomic
SLC5A1,ENSG00000100170,IRF3,+,7050,7067,Genomic
SLC5A1,ENSG00000100170,IRF3,-,34635,34652,Genomic
SLC5A1,ENSG00000100170,IRF3,-,35327,35344,Genomic
SLC5A1,ENSG00000100170,IRF3,-,49436,49453,Genomic
SLC5A1,ENSG00000100170,IRF3,-,52061,52078,Genomic
SLC5A1,ENSG00000100170,IRF3,-,57630,57647,Genomic
SLC5A1,ENSG00000100170,IRF3,-,58008,58025,Genomic
DPY19L4,ENSG00000156162,IRF3,+,4285,4302,Genomic
DPY19L4,ENSG00000156162,IRF3,+,4868,4885,Genomic
DPY19L4,ENSG00000156162,IRF3,+,64328,64345,Genomic
DPY19L4,ENSG00000156162,IRF3,-,21238,21255,Genomic
DPY19L4,ENSG00000156162,IRF3,-,35585,35602,Genomic
DPY19L4,ENSG00000156162,IRF3,-,68659,68676,Genomic
APOOL,ENSG00000155008,IRF3,+,3413,3430,Genomic
APOOL,ENSG00000155008,IRF3,+,4575,4592,Genomic
APOOL,ENSG00000155008,IRF3,+,18389,18406,Genomic
APOOL,ENSG00000155008,IRF3,+,20033,20050,Genomic
APOOL,ENSG00000155008,IRF3,+,40488,40505,Genomic
APOOL,ENSG00000155008,IRF3,-,7691,7708,Genomic
APOOL,ENSG00000155008,IRF3,-,9631,9648,Genomic
APOOL,ENSG00000155008,IRF3,-,27825,27842,Genomic
APOOL,ENSG00000155008,IRF3,-,47441,47458,Genomic
APOOL,ENSG00000155008,IRF3,-,52050,52067,Genomic
APOOL,ENSG00000155008,IRF3,-,71139,71156,Genomic
UNC13A,ENSG00000130477,IRF3,+,87697,87714,Genomic
UNC13A,ENSG00000130477,IRF3,-,25917,25934,Genomic
SLC20A2,ENSG00000168575,IRF3,+,64214,64231,Genomic
SLC20A2,ENSG00000168575,IRF3,+,92826,92843,Genomic
SLC20A2,ENSG00000168575,IRF3,+,122074,122091,Genomic
SLC20A2,ENSG00000168575,IRF3,-,60373,60390,Genomic
SLC20A2,ENSG00000168575,IRF3,-,60379,60396,Genomic
SLC20A2,ENSG00000168575,IRF3,-,126059,126076,Genomic
PIBF1,ENSG00000083535,IRF3,+,33240,33257,Genomic
PIBF1,ENSG00000083535,IRF3,+,58209,58226,Genomic
PIBF1,ENSG00000083535,IRF3,+,91469,91486,Genomic
PIBF1,ENSG00000083535,IRF3,+,113719,113736,Genomic
PIBF1,ENSG00000083535,IRF3,+,130378,130395,Genomic
PIBF1,ENSG00000083535,IRF3,+,168262,168279,Genomic
PIBF1,ENSG00000083535,IRF3,+,175777,175794,Genomic
PIBF1,ENSG00000083535,IRF3,+,191705,191722,Genomic
PIBF1,ENSG00000083535,IRF3,+,191748,191765,Genomic
PIBF1,ENSG00000083535,IRF3,-,27421,27438,Genomic
PIBF1,ENSG00000083535,IRF3,-,42168,42185,Genomic
PIBF1,ENSG00000083535,IRF3,-,62283,62300,Genomic
PIBF1,ENSG00000083535,IRF3,-,62954,62971,Genomic
PIBF1,ENSG00000083535,IRF3,-,65440,65457,Genomic
PIBF1,ENSG00000083535,IRF3,-,71613,71630,Genomic
PIBF1,ENSG00000083535,IRF3,-,72678,72695,Genomic
PIBF1,ENSG00000083535,IRF3,-,83251,83268,Genomic
PIBF1,ENSG00000083535,IRF3,-,128227,128244,Genomic
PIBF1,ENSG00000083535,IRF3,-,141087,141104,Genomic
PIBF1,ENSG00000083535,IRF3,-,199836,199853,Genomic
PIBF1,ENSG00000083535,IRF3,-,224274,224291,Genomic
ARG2,ENSG00000081181,IRF3,+,24915,24932,Genomic
ARG2,ENSG00000081181,IRF3,-,22568,22585,Genomic
EIF2B5,ENSG00000145191,IRF3,+,8264,8281,Genomic
EIF2B5,ENSG00000145191,+,1597,1614,Transcript,
P2RY10,ENSG00000078589,IRF3,+,4595,4612,Genomic
P2RY10,ENSG00000078589,IRF3,-,7183,7200,Genomic
P2RY10,ENSG00000078589,IRF3,-,9481,9498,Genomic
METTL21A,ENSG00000144401,IRF3,-,39010,39027,Genomic
PNISR,ENSG00000132424,IRF3,+,8948,8965,Genomic
PNISR,ENSG00000132424,IRF3,+,24898,24915,Genomic
PNISR,ENSG00000132424,IRF3,+,24940,24957,Genomic
PNISR,ENSG00000132424,+,2229,2246,Transcript,
PNISR,ENSG00000132424,+,2271,2288,Transcript,
ANKRD54,ENSG00000100124,IRF3,-,14385,14402,Genomic
FAM213A,ENSG00000122378,IRF3,+,4349,4366,Genomic
FAM213A,ENSG00000122378,IRF3,+,6032,6049,Genomic
TUBGCP3,ENSG00000126216,IRF3,-,18806,18823,Genomic
TUBGCP3,ENSG00000126216,IRF3,-,22156,22173,Genomic
TUBGCP3,ENSG00000126216,IRF3,-,23160,23177,Genomic
TUBGCP3,ENSG00000126216,IRF3,-,29514,29531,Genomic
TUBGCP3,ENSG00000126216,IRF3,-,62791,62808,Genomic
RWDD1,ENSG00000111832,IRF3,-,5695,5712,Genomic
RWDD1,ENSG00000111832,IRF3,-,12032,12049,Genomic
FCHO1,ENSG00000130475,IRF3,+,15210,15227,Genomic
FCHO1,ENSG00000130475,IRF3,-,27001,27018,Genomic
PDSS1,ENSG00000148459,IRF3,+,12487,12504,Genomic
PDSS1,ENSG00000148459,IRF3,+,30534,30551,Genomic
PDSS1,ENSG00000148459,IRF3,-,5341,5358,Genomic
PDSS1,ENSG00000148459,IRF3,-,38026,38043,Genomic
PDSS1,ENSG00000148459,IRF3,-,42169,42186,Genomic
PDSS1,ENSG00000148459,+,397,414,Transcript,
FRMD3,ENSG00000172159,IRF3,+,44495,44512,Genomic
FRMD3,ENSG00000172159,IRF3,+,107200,107217,Genomic
FRMD3,ENSG00000172159,IRF3,+,131106,131123,Genomic
FRMD3,ENSG00000172159,IRF3,+,157878,157895,Genomic
FRMD3,ENSG00000172159,IRF3,+,158692,158709,Genomic
FRMD3,ENSG00000172159,IRF3,+,182037,182054,Genomic
FRMD3,ENSG00000172159,IRF3,+,205442,205459,Genomic
FRMD3,ENSG00000172159,IRF3,-,37175,37192,Genomic
FRMD3,ENSG00000172159,IRF3,-,59204,59221,Genomic
FRMD3,ENSG00000172159,IRF3,-,59311,59328,Genomic
FRMD3,ENSG00000172159,IRF3,-,67772,67789,Genomic
FRMD3,ENSG00000172159,IRF3,-,126014,126031,Genomic
FRMD3,ENSG00000172159,IRF3,-,167214,167231,Genomic
FRMD3,ENSG00000172159,IRF3,-,188383,188400,Genomic
FRMD3,ENSG00000172159,IRF3,-,271060,271077,Genomic
FRMD3,ENSG00000172159,IRF3,-,275357,275374,Genomic
FRMD3,ENSG00000172159,IRF3,-,284106,284123,Genomic
FRMD3,ENSG00000172159,IRF3,-,285881,285898,Genomic
DGKK,ENSG00000274588,IRF3,+,7636,7653,Genomic
DGKK,ENSG00000274588,IRF3,+,7958,7975,Genomic
DGKK,ENSG00000274588,IRF3,+,7992,8009,Genomic
DGKK,ENSG00000274588,IRF3,+,8447,8464,Genomic
DGKK,ENSG00000274588,IRF3,+,9540,9557,Genomic
DGKK,ENSG00000274588,IRF3,+,13270,13287,Genomic
DGKK,ENSG00000274588,IRF3,-,17698,17715,Genomic
DGKK,ENSG00000274588,IRF3,-,47256,47273,Genomic
DGKK,ENSG00000274588,IRF3,-,47262,47279,Genomic
DGKK,ENSG00000274588,IRF3,-,47762,47779,Genomic
DGKK,ENSG00000274588,IRF3,-,48571,48588,Genomic
DGKK,ENSG00000274588,IRF3,-,49753,49770,Genomic
DGKK,ENSG00000274588,IRF3,-,57445,57462,Genomic
DGKK,ENSG00000274588,IRF3,-,86467,86484,Genomic
WBP11,ENSG00000084463,IRF3,-,19336,19353,Genomic
WBP11,ENSG00000084463,-,4512,4529,Transcript,
PLPP4,ENSG00000203805,IRF3,+,50560,50577,Genomic
PLPP4,ENSG00000203805,IRF3,+,98468,98485,Genomic
PLPP4,ENSG00000203805,IRF3,-,1655,1672,Genomic
PLPP4,ENSG00000203805,IRF3,-,1656,1673,Genomic
PLPP4,ENSG00000203805,IRF3,-,5114,5131,Genomic
PLPP4,ENSG00000203805,IRF3,-,13736,13753,Genomic
PLPP4,ENSG00000203805,IRF3,-,13742,13759,Genomic
PLPP4,ENSG00000203805,IRF3,-,20579,20596,Genomic
PLPP4,ENSG00000203805,IRF3,-,23242,23259,Genomic
PLPP4,ENSG00000203805,IRF3,-,60225,60242,Genomic
PLPP4,ENSG00000203805,IRF3,-,87542,87559,Genomic
PLPP4,ENSG00000203805,IRF3,-,97369,97386,Genomic
PLPP4,ENSG00000203805,IRF3,-,107278,107295,Genomic
PLPP4,ENSG00000203805,IRF3,-,109496,109513,Genomic
PLPP4,ENSG00000203805,IRF3,-,109772,109789,Genomic
PLPP4,ENSG00000203805,IRF3,-,135264,135281,Genomic
PLPP4,ENSG00000203805,-,3383,3400,Transcript,
ETV3,ENSG00000117036,IRF3,+,457,474,Genomic
ETV3,ENSG00000117036,IRF3,-,3267,3284,Genomic
ETV3,ENSG00000117036,-,140,157,Transcript,
ALG5,ENSG00000120697,IRF3,+,19853,19870,Genomic
ALG5,ENSG00000120697,IRF3,-,2183,2200,Genomic
ALG5,ENSG00000120697,IRF3,-,20651,20668,Genomic
ALG5,ENSG00000120697,IRF3,-,22319,22336,Genomic
ALG5,ENSG00000120697,IRF3,-,25638,25655,Genomic
ALG5,ENSG00000120697,IRF3,-,31997,32014,Genomic
ALG5,ENSG00000120697,IRF3,-,32468,32485,Genomic
ALG5,ENSG00000120697,IRF3,-,43235,43252,Genomic
TMED4,ENSG00000158604,IRF3,-,2616,2633,Genomic
CDH12,ENSG00000154162,IRF3,+,36650,36667,Genomic
CDH12,ENSG00000154162,IRF3,+,126155,126172,Genomic
CDH12,ENSG00000154162,IRF3,+,159099,159116,Genomic
CDH12,ENSG00000154162,IRF3,+,171925,171942,Genomic
CDH12,ENSG00000154162,IRF3,+,215930,215947,Genomic
CDH12,ENSG00000154162,IRF3,+,239139,239156,Genomic
CDH12,ENSG00000154162,IRF3,+,248322,248339,Genomic
CDH12,ENSG00000154162,IRF3,+,315669,315686,Genomic
CDH12,ENSG00000154162,IRF3,+,319378,319395,Genomic
CDH12,ENSG00000154162,IRF3,+,330650,330667,Genomic
CDH12,ENSG00000154162,IRF3,+,350675,350692,Genomic
CDH12,ENSG00000154162,IRF3,+,351941,351958,Genomic
CDH12,ENSG00000154162,IRF3,+,354937,354954,Genomic
CDH12,ENSG00000154162,IRF3,+,441898,441915,Genomic
CDH12,ENSG00000154162,IRF3,+,511210,511227,Genomic
CDH12,ENSG00000154162,IRF3,+,565931,565948,Genomic
CDH12,ENSG00000154162,IRF3,+,566010,566027,Genomic
CDH12,ENSG00000154162,IRF3,+,566588,566605,Genomic
CDH12,ENSG00000154162,IRF3,+,613973,613990,Genomic
CDH12,ENSG00000154162,IRF3,+,625326,625343,Genomic
CDH12,ENSG00000154162,IRF3,+,662828,662845,Genomic
CDH12,ENSG00000154162,IRF3,+,700669,700686,Genomic
CDH12,ENSG00000154162,IRF3,+,703642,703659,Genomic
CDH12,ENSG00000154162,IRF3,+,720893,720910,Genomic
CDH12,ENSG00000154162,IRF3,+,771661,771678,Genomic
CDH12,ENSG00000154162,IRF3,+,804255,804272,Genomic
CDH12,ENSG00000154162,IRF3,+,806073,806090,Genomic
CDH12,ENSG00000154162,IRF3,+,854728,854745,Genomic
CDH12,ENSG00000154162,IRF3,+,854825,854842,Genomic
CDH12,ENSG00000154162,IRF3,+,872786,872803,Genomic
CDH12,ENSG00000154162,IRF3,+,872801,872818,Genomic
CDH12,ENSG00000154162,IRF3,+,939725,939742,Genomic
CDH12,ENSG00000154162,IRF3,+,991815,991832,Genomic
CDH12,ENSG00000154162,IRF3,+,995009,995026,Genomic
CDH12,ENSG00000154162,IRF3,+,1005409,1005426,Genomic
CDH12,ENSG00000154162,IRF3,+,1007358,1007375,Genomic
CDH12,ENSG00000154162,IRF3,+,1022485,1022502,Genomic
CDH12,ENSG00000154162,IRF3,+,1034431,1034448,Genomic
CDH12,ENSG00000154162,IRF3,+,1035647,1035664,Genomic
CDH12,ENSG00000154162,IRF3,+,1035653,1035670,Genomic
CDH12,ENSG00000154162,IRF3,+,1072030,1072047,Genomic
CDH12,ENSG00000154162,IRF3,+,1074615,1074632,Genomic
CDH12,ENSG00000154162,IRF3,+,1081438,1081455,Genomic
CDH12,ENSG00000154162,IRF3,+,1102151,1102168,Genomic
CDH12,ENSG00000154162,IRF3,-,26003,26020,Genomic
CDH12,ENSG00000154162,IRF3,-,83619,83636,Genomic
CDH12,ENSG00000154162,IRF3,-,87780,87797,Genomic
CDH12,ENSG00000154162,IRF3,-,99541,99558,Genomic
CDH12,ENSG00000154162,IRF3,-,119397,119414,Genomic
CDH12,ENSG00000154162,IRF3,-,135431,135448,Genomic
CDH12,ENSG00000154162,IRF3,-,216374,216391,Genomic
CDH12,ENSG00000154162,IRF3,-,216380,216397,Genomic
CDH12,ENSG00000154162,IRF3,-,222769,222786,Genomic
