Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,HERC6,ENSG00000138642,IRF3,+,63660,63677,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,-,3672,3689,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,-,16186,16203,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,+,38756,38769,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,+,48086,48099,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,3642,3655,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,7153,7166,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,35391,35404,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,44374,44387,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,46312,46325,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF7,-,67299,67312,Genomic
Homo sapiens,HERC6,ENST00000264346,IRF7,-,3716,3729,Transcript
Homo sapiens,ZMYND15,ENSG00000141497,IRF7,+,2810,2823,Genomic
Homo sapiens,CD274,ENSG00000120217,IRF3,-,2830,2847,Genomic
Homo sapiens,CD274,ENSG00000120217,IRF3,-,2836,2853,Genomic
Homo sapiens,CD274,ENSG00000120217,IRF7,-,2829,2842,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF3,+,10392,10409,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF3,-,4563,4580,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF7,+,2951,2964,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF7,+,3716,3729,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF7,+,4194,4207,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF7,+,9173,9186,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF9,+,2949,2964,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF3,-,2974,2991,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF7,-,2973,2986,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF9,-,2973,2988,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,+,21116,21129,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,-,3239,3252,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,-,4226,4239,Genomic
Homo sapiens,TLR3,ENST00000296795,IRF7,+,4968,4981,Transcript
Homo sapiens,CIITA,ENSG00000179583,IRF3,+,4170,4187,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,48272,48289,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,50079,50096,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,+,4175,4188,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,+,18572,18585,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,-,74424,74437,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,2965,2982,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,4217,4234,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,5315,5332,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,43827,43844,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,+,2970,2983,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,-,5314,5327,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF9,+,2968,2983,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF9,-,5314,5329,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF7,+,22100,22113,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF7,-,3566,3579,Genomic
Homo sapiens,XAF1,ENST00000361842,IRF7,+,2316,2329,Transcript
Homo sapiens,XAF1,ENSG00000132530,IRF9,-,3566,3581,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF7,+,2721,2734,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF7,-,3278,3291,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF9,+,2719,2734,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,3367,3384,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,8111,8128,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,+,1510,1523,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,+,4666,4679,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,-,3366,3379,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF9,+,4664,4679,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF3,+,2902,2919,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF7,-,10385,10398,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF9,+,2905,2920,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,8362,8379,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,18717,18734,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,+,12215,12228,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,+,12899,12912,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,-,8361,8374,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF9,+,12213,12228,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,35401,35418,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,35407,35424,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,3575,3588,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,3581,3594,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,35406,35419,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,4937,4950,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF3,+,2870,2887,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF7,+,2869,2882,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,69761,69774,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,18796,18809,Genomic
Homo sapiens,SLFN12L,ENST00000628453,IRF7,+,6550,6563,Transcript
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,2977,2994,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,12764,12781,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,+,2234,2247,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,+,10294,10307,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,2976,2989,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,12763,12776,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,13607,13620,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,30510,30523,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,54496,54509,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,-,39345,39358,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,-,2972,2987,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,2989,3006,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,8598,8615,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,11926,11943,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,26695,26712,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,+,25214,25227,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,2988,3001,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,2988,3003,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,+,4397,4414,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,38466,38483,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF7,+,3766,3779,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,35532,35549,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,34246,34263,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,50558,50571,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,17813,17826,Genomic
Homo sapiens,SP110,ENST00000258381,IRF7,+,1544,1557,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,4007,4024,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,7810,7827,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,48205,48218,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,632,645,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,57199,57212,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF7,-,3273,3286,Genomic
Homo sapiens,CXCL16,ENST00000293778,IRF7,-,273,286,Transcript
Homo sapiens,PARP9,ENSG00000138496,IRF3,+,30068,30085,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,3235,3252,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,27980,27993,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,30073,30086,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,3234,3247,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,+,27978,27993,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,3234,3249,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,24339,24352,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,39381,39394,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,40050,40063,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,64782,64795,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,23732,23745,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,26125,26138,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,45926,45939,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,+,5721,5738,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,6296,6313,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,62139,62156,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,110326,110343,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF3,+,50,67,Transcript
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,5720,5733,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,135529,135542,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,3190,3203,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,5706,5719,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,6295,6308,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,42727,42740,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,53614,53627,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,58241,58254,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,112733,112746,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,125804,125817,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,126597,126610,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF7,+,49,62,Transcript
Homo sapiens,RNF213,ENST00000582970,IRF7,+,15665,15678,Transcript
Homo sapiens,RNF213,ENSG00000173821,IRF9,-,3190,3205,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,2982,2999,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,3508,3525,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF3,-,109,126,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,2981,2994,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,3507,3520,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF7,-,108,121,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF9,-,2981,2996,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF9,-,3507,3522,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF9,-,108,123,Transcript
Homo sapiens,TMEM140,ENSG00000146859,IRF3,+,2941,2958,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF3,-,13851,13868,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,+,2946,2959,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,-,205,218,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,-,8723,8736,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,3037,3054,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,3072,3089,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,31560,31577,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,-,96474,96491,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,3077,3090,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,28335,28348,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,33690,33703,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,-,13675,13688,Genomic
Homo sapiens,DDX60,ENST00000393743,IRF7,+,1400,1413,Transcript
Homo sapiens,DDX60,ENSG00000137628,IRF9,+,3040,3055,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF9,+,3075,3090,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF3,-,23520,23537,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,+,63932,63945,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,-,60033,60046,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,47286,47299,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,61135,61148,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,7062,7075,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,47308,47321,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF9,+,14682,14697,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF3,-,3002,3019,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF7,-,3001,3014,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF3,+,2988,3005,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,2993,3006,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,11098,11111,Genomic
Homo sapiens,DTX3L,ENST00000296161,IRF7,+,3000,3013,Transcript
Homo sapiens,DTX3L,ENSG00000163840,IRF9,+,2991,3006,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,-,88774,88791,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,3040,3053,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,6895,6908,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,21612,21625,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,51672,51685,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,79484,79497,Genomic
Homo sapiens,TDRD7,ENST00000355295,IRF7,+,40,53,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,833,850,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,24451,24464,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,31248,31265,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,384215,384232,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,27088,27105,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,52736,52753,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,65736,65753,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,252001,252018,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,258748,258765,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,357701,357718,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,384462,384479,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,296595,296608,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,337212,337225,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,43146,43159,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,224248,224261,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,384461,384474,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,266083,266098,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,384461,384476,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF3,+,52543,52560,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF3,-,35450,35467,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF7,+,4721,4734,Genomic
Homo sapiens,ATF3,ENSG00000162772,IRF7,-,49451,49464,Genomic
Homo sapiens,TRIM21,ENSG00000132109,IRF7,+,3016,3029,Genomic
Homo sapiens,TRIM21,ENST00000254436,IRF7,+,16,29,Transcript
Homo sapiens,CYP2J2,ENSG00000134716,IRF3,+,29947,29964,Genomic
Homo sapiens,CYP2J2,ENSG00000134716,IRF3,+,38018,38035,Genomic
Homo sapiens,CYP2J2,ENSG00000134716,IRF3,-,10981,10998,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF3,+,2900,2917,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF3,+,12687,12704,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,+,2905,2918,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,+,12692,12705,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,-,5374,5387,Genomic
Homo sapiens,PSMB9,ENSG00000240065,IRF7,-,13434,13447,Genomic
Homo sapiens,MYD88,ENSG00000172936,IRF7,+,3047,3060,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF3,+,51429,51446,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF3,+,68020,68037,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,+,93770,93783,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,3066,3079,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,13096,13109,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,28180,28193,Genomic
Homo sapiens,NLRC5,ENSG00000140853,IRF9,-,3066,3081,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF3,-,48001,48018,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,+,52577,52590,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,-,21813,21826,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF9,-,21813,21828,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,2954,2967,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,17240,17253,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,19913,19926,Genomic
Homo sapiens,NMI,ENST00000243346,IRF7,+,545,558,Transcript
Homo sapiens,PLEKHA4,ENSG00000105559,IRF3,-,9877,9894,Genomic
Homo sapiens,TRIM69,ENSG00000185880,IRF3,+,5076,5093,Genomic
Homo sapiens,TRIM69,ENSG00000185880,IRF7,+,19830,19843,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF3,+,2936,2953,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,2941,2954,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,7205,7218,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF9,+,2939,2954,Genomic
Homo sapiens,SERPINB9,ENSG00000170542,IRF3,-,18130,18147,Genomic
Homo sapiens,SERPINB9,ENST00000380698,IRF3,-,3233,3250,Transcript
Homo sapiens,HLA-F,ENSG00000204642,IRF7,+,19462,19475,Genomic
Homo sapiens,HLA-F,ENSG00000204642,IRF7,-,4312,4325,Genomic
Homo sapiens,SPTBN5,ENSG00000137877,IRF7,-,11515,11528,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF3,-,2642,2659,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,+,1638,1651,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,+,47853,47866,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,81875,81888,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,90936,90949,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,22898,22915,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,22922,22939,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23072,23089,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23078,23095,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23090,23107,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23102,23119,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23108,23125,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23132,23149,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23138,23155,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23144,23161,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,23150,23167,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,25724,25741,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF3,-,58202,58219,Genomic
Homo sapiens,ZC3HAV1,ENST00000242351,IRF3,-,322,339,Transcript
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,60653,60666,Genomic
