Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
APOL3,ENSG00000128284,IRF7,+,9715,9728,Genomic
APOL3,ENSG00000128284,IRF7,+,10399,10412,Genomic
APOL3,ENSG00000128284,IRF7,-,5861,5874,Genomic
IL15RA,ENSG00000134470,IRF7,+,1075,1088,Genomic
IL15RA,ENSG00000134470,IRF7,+,1081,1094,Genomic
IL15RA,ENSG00000134470,IRF7,+,32906,32919,Genomic
IL15RA,ENSG00000134470,IRF7,-,2437,2450,Genomic
BST2,ENSG00000130303,IRF7,+,369,382,Genomic
SLFN12L,ENSG00000205045,IRF7,+,66089,66102,Genomic
SLFN12L,ENSG00000205045,IRF7,+,67261,67274,Genomic
SLFN12L,ENSG00000205045,IRF7,-,16296,16309,Genomic
SLFN12L,ENSG00000205045,IRF7,-,63208,63221,Genomic
SLFN12L,ENSG00000205045,+,5378,5391,Transcript,
SLFN12L,ENSG00000205045,+,6550,6563,Transcript,
SLFN12L,ENSG00000205045,-,2497,2510,Transcript,
TAP1,ENSG00000168394,IRF7,+,7794,7807,Genomic
TAP1,ENSG00000168394,IRF7,-,476,489,Genomic
TRIM14,ENSG00000106785,IRF7,+,11107,11120,Genomic
TRIM14,ENSG00000106785,IRF7,+,28010,28023,Genomic
TRIM14,ENSG00000106785,IRF7,-,36845,36858,Genomic
PARP12,ENSG00000059378,IRF7,+,22714,22727,Genomic
PARP12,ENSG00000059378,IRF7,-,488,501,Genomic
HSH2D,ENSG00000196684,IRF7,+,1266,1279,Genomic
SP110,ENSG00000135899,IRF7,+,48058,48071,Genomic
SP110,ENSG00000135899,IRF7,-,15313,15326,Genomic
SP110,ENSG00000135899,IRF7,-,25249,25262,Genomic
SP110,ENSG00000135899,+,1544,1557,Transcript,
SAMHD1,ENSG00000101347,IRF7,+,45705,45718,Genomic
SAMHD1,ENSG00000101347,IRF7,-,5309,5322,Genomic
SAMHD1,ENSG00000101347,IRF7,-,54699,54712,Genomic
CXCL16,ENSG00000161921,IRF7,-,773,786,Genomic
CXCL16,ENSG00000161921,-,273,286,Transcript,
PARP9,ENSG00000138496,IRF7,+,25480,25493,Genomic
PARP9,ENSG00000138496,IRF7,+,27573,27586,Genomic
PARP9,ENSG00000138496,IRF7,-,734,747,Genomic
GCH1,ENSG00000131979,IRF7,+,21839,21852,Genomic
GCH1,ENSG00000131979,IRF7,+,36881,36894,Genomic
GCH1,ENSG00000131979,IRF7,+,37550,37563,Genomic
GCH1,ENSG00000131979,IRF7,-,21232,21245,Genomic
GCH1,ENSG00000131979,IRF7,-,23625,23638,Genomic
GCH1,ENSG00000131979,IRF7,-,43426,43439,Genomic
RNF213,ENSG00000173821,IRF7,+,3220,3233,Genomic
RNF213,ENSG00000173821,IRF7,+,19473,19486,Genomic
RNF213,ENSG00000173821,IRF7,+,133029,133042,Genomic
RNF213,ENSG00000173821,IRF7,-,690,703,Genomic
RNF213,ENSG00000173821,IRF7,-,3206,3219,Genomic
RNF213,ENSG00000173821,IRF7,-,3795,3808,Genomic
RNF213,ENSG00000173821,IRF7,-,32685,32698,Genomic
RNF213,ENSG00000173821,IRF7,-,40227,40240,Genomic
RNF213,ENSG00000173821,IRF7,-,51114,51127,Genomic
RNF213,ENSG00000173821,IRF7,-,55741,55754,Genomic
RNF213,ENSG00000173821,IRF7,-,107825,107838,Genomic
RNF213,ENSG00000173821,IRF7,-,110233,110246,Genomic
RNF213,ENSG00000173821,IRF7,-,123304,123317,Genomic
RNF213,ENSG00000173821,IRF7,-,124097,124110,Genomic
RNF213,ENSG00000173821,+,49,62,Transcript,
RNF213,ENSG00000173821,+,15665,15678,Transcript,
DHX58,ENSG00000108771,IRF7,-,481,494,Genomic
DHX58,ENSG00000108771,IRF7,-,1007,1020,Genomic
DHX58,ENSG00000108771,-,108,121,Transcript,
TMEM140,ENSG00000146859,IRF7,+,446,459,Genomic
TMEM140,ENSG00000146859,IRF7,+,17801,17814,Genomic
TMEM140,ENSG00000146859,IRF7,-,6223,6236,Genomic
TMEM140,ENSG00000146859,+,1154,1167,Transcript,
DDX60,ENSG00000137628,IRF7,+,577,590,Genomic
DDX60,ENSG00000137628,IRF7,+,25835,25848,Genomic
DDX60,ENSG00000137628,IRF7,+,31190,31203,Genomic
DDX60,ENSG00000137628,IRF7,+,60108,60121,Genomic
DDX60,ENSG00000137628,IRF7,-,11175,11188,Genomic
DDX60,ENSG00000137628,IRF7,-,40044,40057,Genomic
DDX60,ENSG00000137628,+,1400,1413,Transcript,
PNPT1,ENSG00000138035,IRF7,+,40060,40073,Genomic
PNPT1,ENSG00000138035,IRF7,+,49416,49429,Genomic
PNPT1,ENSG00000138035,IRF7,+,60263,60276,Genomic
PNPT1,ENSG00000138035,IRF7,-,57533,57546,Genomic
PNPT1,ENSG00000138035,+,4509,4522,Transcript,
IRF1,ENSG00000125347,IRF7,+,12184,12197,Genomic
IRF1,ENSG00000125347,IRF7,+,44786,44799,Genomic
IRF1,ENSG00000125347,IRF7,+,58635,58648,Genomic
IRF1,ENSG00000125347,IRF7,-,4562,4575,Genomic
IRF1,ENSG00000125347,IRF7,-,44808,44821,Genomic
APOL1,ENSG00000100342,IRF7,-,501,514,Genomic
APOL1,ENSG00000100342,IRF7,-,507,520,Genomic
DTX3L,ENSG00000163840,IRF7,+,493,506,Genomic
DTX3L,ENSG00000163840,IRF7,+,8598,8611,Genomic
DTX3L,ENSG00000163840,+,3000,3013,Transcript,
TDRD7,ENSG00000196116,IRF7,+,540,553,Genomic
TDRD7,ENSG00000196116,IRF7,-,4395,4408,Genomic
TDRD7,ENSG00000196116,IRF7,-,19112,19125,Genomic
TDRD7,ENSG00000196116,IRF7,-,49172,49185,Genomic
TDRD7,ENSG00000196116,IRF7,-,76984,76997,Genomic
TDRD7,ENSG00000196116,+,40,53,Transcript,
GBP2,ENSG00000162645,IRF7,+,7975,7988,Genomic
GBP2,ENSG00000162645,IRF7,-,15241,15254,Genomic
GBP2,ENSG00000162645,IRF7,-,21951,21964,Genomic
LMO2,ENSG00000135363,IRF7,+,24824,24837,Genomic
PDZD2,ENSG00000133401,IRF7,+,92363,92376,Genomic
PDZD2,ENSG00000133401,IRF7,+,105190,105203,Genomic
PDZD2,ENSG00000133401,IRF7,+,140388,140401,Genomic
PDZD2,ENSG00000133401,IRF7,+,274048,274061,Genomic
PDZD2,ENSG00000133401,IRF7,+,294095,294108,Genomic
PDZD2,ENSG00000133401,IRF7,+,334712,334725,Genomic
PDZD2,ENSG00000133401,IRF7,-,40646,40659,Genomic
PDZD2,ENSG00000133401,IRF7,-,82418,82431,Genomic
PDZD2,ENSG00000133401,IRF7,-,114573,114586,Genomic
PDZD2,ENSG00000133401,IRF7,-,129237,129250,Genomic
PDZD2,ENSG00000133401,IRF7,-,195968,195981,Genomic
PDZD2,ENSG00000133401,IRF7,-,221748,221761,Genomic
PDZD2,ENSG00000133401,IRF7,-,263583,263596,Genomic
PDZD2,ENSG00000133401,IRF7,-,381961,381974,Genomic
PDZD2,ENSG00000133401,IRF7,-,452582,452595,Genomic
PDZD2,ENSG00000133401,IRF7,-,470684,470697,Genomic
PDZD2,ENSG00000133401,-,10366,10379,Transcript,
ATF3,ENSG00000162772,IRF7,+,2221,2234,Genomic
ATF3,ENSG00000162772,IRF7,+,16858,16871,Genomic
ATF3,ENSG00000162772,IRF7,+,31171,31184,Genomic
ATF3,ENSG00000162772,IRF7,-,15456,15469,Genomic
ATF3,ENSG00000162772,IRF7,-,31703,31716,Genomic
ATF3,ENSG00000162772,IRF7,-,41398,41411,Genomic
ATF3,ENSG00000162772,IRF7,-,46951,46964,Genomic
TRIM21,ENSG00000132109,IRF7,+,516,529,Genomic
TRIM21,ENSG00000132109,+,16,29,Transcript,
CYP2J2,ENSG00000134716,IRF7,+,25217,25230,Genomic
PSMB9,ENSG00000240065,IRF7,+,405,418,Genomic
PSMB9,ENSG00000240065,IRF7,+,10192,10205,Genomic
PSMB9,ENSG00000240065,IRF7,-,2874,2887,Genomic
PSMB9,ENSG00000240065,IRF7,-,10934,10947,Genomic
MYD88,ENSG00000172936,IRF7,+,547,560,Genomic
NLRC5,ENSG00000140853,IRF7,+,91270,91283,Genomic
NLRC5,ENSG00000140853,IRF7,-,566,579,Genomic
NLRC5,ENSG00000140853,IRF7,-,10596,10609,Genomic
NLRC5,ENSG00000140853,IRF7,-,25680,25693,Genomic
TMEM229B,ENSG00000198133,IRF7,+,50077,50090,Genomic
TMEM229B,ENSG00000198133,IRF7,-,19313,19326,Genomic
TMEM229B,ENSG00000198133,IRF7,-,49714,49727,Genomic
NMI,ENSG00000123609,IRF7,+,454,467,Genomic
NMI,ENSG00000123609,IRF7,+,14740,14753,Genomic
NMI,ENSG00000123609,IRF7,+,17413,17426,Genomic
NMI,ENSG00000123609,+,545,558,Transcript,
TRIM69,ENSG00000185880,IRF7,+,17330,17343,Genomic
TRIM69,ENSG00000185880,IRF7,-,34171,34184,Genomic
TAP2,ENSG00000204267,IRF7,+,441,454,Genomic
TAP2,ENSG00000204267,IRF7,+,4705,4718,Genomic
HLA-F,ENSG00000204642,IRF7,+,10919,10932,Genomic
HLA-F,ENSG00000204642,IRF7,+,10925,10938,Genomic
HLA-F,ENSG00000204642,IRF7,-,1812,1825,Genomic
SPTBN5,ENSG00000137877,IRF7,-,9015,9028,Genomic
GALNT3,ENSG00000115339,IRF7,+,24318,24331,Genomic
GALNT3,ENSG00000115339,IRF7,+,45353,45366,Genomic
GALNT3,ENSG00000115339,IRF7,-,49088,49101,Genomic
GALNT3,ENSG00000115339,IRF7,-,79375,79388,Genomic
GALNT3,ENSG00000115339,IRF7,-,88436,88449,Genomic
ZC3HAV1,ENSG00000105939,IRF7,+,58153,58166,Genomic
ZC3HAV1,ENSG00000105939,IRF7,+,60090,60103,Genomic
ZC3HAV1,ENSG00000105939,IRF7,+,70097,70110,Genomic
ZC3HAV1,ENSG00000105939,IRF7,+,88326,88339,Genomic
ZC3HAV1,ENSG00000105939,IRF7,+,88864,88877,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,5625,5638,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,20397,20410,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,20595,20608,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,20601,20614,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,51701,51714,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,52350,52363,Genomic
ZC3HAV1,ENSG00000105939,IRF7,-,86800,86813,Genomic
ZC3HAV1,ENSG00000105939,+,6395,6408,Transcript,
ZC3HAV1,ENSG00000105939,+,6933,6946,Transcript,
ZC3HAV1,ENSG00000105939,-,4869,4882,Transcript,
TRIM5,ENSG00000132256,IRF7,+,40642,40655,Genomic
TRIM5,ENSG00000132256,IRF7,+,74117,74130,Genomic
TRIM5,ENSG00000132256,IRF7,+,177192,177205,Genomic
TRIM5,ENSG00000132256,IRF7,+,188938,188951,Genomic
TRIM5,ENSG00000132256,IRF7,+,213329,213342,Genomic
TRIM5,ENSG00000132256,IRF7,+,230140,230153,Genomic
TRIM5,ENSG00000132256,IRF7,+,234479,234492,Genomic
TRIM5,ENSG00000132256,IRF7,-,3107,3120,Genomic
TRIM5,ENSG00000132256,IRF7,-,143606,143619,Genomic
TRIM5,ENSG00000132256,IRF7,-,148591,148604,Genomic
TRIM5,ENSG00000132256,IRF7,-,158541,158554,Genomic
TRIM5,ENSG00000132256,IRF7,-,158547,158560,Genomic
TRIM5,ENSG00000132256,IRF7,-,167067,167080,Genomic
TRIM5,ENSG00000132256,IRF7,-,252902,252915,Genomic
TRIM5,ENSG00000132256,IRF7,-,254016,254029,Genomic
ZNFX1,ENSG00000124201,IRF7,+,808,821,Genomic
ZNFX1,ENSG00000124201,IRF7,+,2693,2706,Genomic
ZNFX1,ENSG00000124201,IRF7,+,6014,6027,Genomic
ZNFX1,ENSG00000124201,IRF7,+,7089,7102,Genomic
ZNFX1,ENSG00000124201,IRF7,+,22998,23011,Genomic
ZNFX1,ENSG00000124201,IRF7,+,41438,41451,Genomic
ZNFX1,ENSG00000124201,IRF7,-,6131,6144,Genomic
ZNFX1,ENSG00000124201,+,2768,2781,Transcript,
SLFN13,ENSG00000154760,IRF7,-,6466,6479,Genomic
EIF2AK2,ENSG00000055332,IRF7,+,1035,1048,Genomic
EIF2AK2,ENSG00000055332,IRF7,+,32973,32986,Genomic
EIF2AK2,ENSG00000055332,IRF7,+,35669,35682,Genomic
EIF2AK2,ENSG00000055332,IRF7,+,46830,46843,Genomic
EIF2AK2,ENSG00000055332,IRF7,-,38798,38811,Genomic
EIF2AK2,ENSG00000055332,IRF7,-,39403,39416,Genomic
C19orf66,ENSG00000130813,IRF7,+,651,664,Genomic
PARP10,ENSG00000178685,IRF7,-,26806,26819,Genomic
SLC25A28,ENSG00000155287,IRF7,-,3844,3857,Genomic
IRF2,ENSG00000168310,IRF7,+,250,263,Genomic
IRF2,ENSG00000168310,IRF7,+,24773,24786,Genomic
IRF2,ENSG00000168310,IRF7,+,26246,26259,Genomic
IRF2,ENSG00000168310,IRF7,+,32644,32657,Genomic
IRF2,ENSG00000168310,IRF7,+,77669,77682,Genomic
IRF2,ENSG00000168310,IRF7,+,84307,84320,Genomic
IRF2,ENSG00000168310,IRF7,-,515,528,Genomic
IRF2,ENSG00000168310,IRF7,-,991,1004,Genomic
IRF2,ENSG00000168310,IRF7,-,25987,26000,Genomic
IRF2,ENSG00000168310,IRF7,-,52661,52674,Genomic
IRF2,ENSG00000168310,IRF7,-,62050,62063,Genomic
IRF2,ENSG00000168310,+,870,883,Transcript,
IRF2,ENSG00000168310,-,7,20,Transcript,
ZCCHC2,ENSG00000141664,IRF7,+,31836,31849,Genomic
ZCCHC2,ENSG00000141664,IRF7,-,55406,55419,Genomic
ZCCHC2,ENSG00000141664,IRF7,-,57043,57056,Genomic
ZCCHC2,ENSG00000141664,IRF7,-,63955,63968,Genomic
ZCCHC2,ENSG00000141664,-,5288,5301,Transcript,
IFI27,ENSG00000165949,IRF7,+,1088,1101,Genomic
IFI27,ENSG00000165949,IRF7,+,6304,6317,Genomic
IFI27,ENSG00000165949,IRF7,-,6290,6303,Genomic
RNF19B,ENSG00000116514,IRF7,+,20844,20857,Genomic
RNF19B,ENSG00000116514,IRF7,-,2882,2895,Genomic
RNF19B,ENSG00000116514,IRF7,-,5701,5714,Genomic
RNF19B,ENSG00000116514,IRF7,-,6267,6280,Genomic
SLC2A12,ENSG00000146411,IRF7,+,21422,21435,Genomic
SLC2A12,ENSG00000146411,IRF7,+,52954,52967,Genomic
SLC2A12,ENSG00000146411,IRF7,-,52795,52808,Genomic
RAB20,ENSG00000139832,IRF7,-,294,307,Genomic
RAB20,ENSG00000139832,IRF7,-,11176,11189,Genomic
B3GALNT1,ENSG00000169255,IRF7,+,5677,5690,Genomic
PML,ENSG00000140464,IRF7,+,2825,2838,Genomic
PML,ENSG00000140464,IRF7,+,17889,17902,Genomic
PML,ENSG00000140464,IRF7,+,21223,21236,Genomic
PML,ENSG00000140464,IRF7,+,27580,27593,Genomic
