Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
KCNAB1,ENSG00000169282,IRF3,-,84770,84787,Genomic
KCNAB1,ENSG00000169282,IRF3,-,90660,90677,Genomic
KCNAB1,ENSG00000169282,IRF3,-,102811,102828,Genomic
KCNAB1,ENSG00000169282,IRF3,-,111260,111277,Genomic
KCNAB1,ENSG00000169282,IRF3,-,132273,132290,Genomic
KCNAB1,ENSG00000169282,IRF3,-,132726,132743,Genomic
KCNAB1,ENSG00000169282,IRF3,-,133669,133686,Genomic
KCNAB1,ENSG00000169282,IRF3,-,146548,146565,Genomic
KCNAB1,ENSG00000169282,IRF3,-,149475,149492,Genomic
KCNAB1,ENSG00000169282,IRF3,-,161431,161448,Genomic
KCNAB1,ENSG00000169282,IRF3,-,162309,162326,Genomic
KCNAB1,ENSG00000169282,IRF3,-,168092,168109,Genomic
KCNAB1,ENSG00000169282,IRF3,-,168351,168368,Genomic
KCNAB1,ENSG00000169282,IRF3,-,177351,177368,Genomic
KCNAB1,ENSG00000169282,IRF3,-,198236,198253,Genomic
KCNAB1,ENSG00000169282,IRF3,-,220009,220026,Genomic
KCNAB1,ENSG00000169282,IRF3,-,225977,225994,Genomic
KCNAB1,ENSG00000169282,IRF3,-,227666,227683,Genomic
KCNAB1,ENSG00000169282,IRF3,-,232599,232616,Genomic
KCNAB1,ENSG00000169282,IRF3,-,232622,232639,Genomic
KCNAB1,ENSG00000169282,IRF3,-,253245,253262,Genomic
KCNAB1,ENSG00000169282,IRF3,-,264455,264472,Genomic
KCNAB1,ENSG00000169282,IRF3,-,266803,266820,Genomic
KCNAB1,ENSG00000169282,IRF3,-,298487,298504,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300243,300260,Genomic
KCNAB1,ENSG00000169282,IRF3,-,300249,300266,Genomic
KCNAB1,ENSG00000169282,IRF3,-,303104,303121,Genomic
KCNAB1,ENSG00000169282,IRF3,-,321456,321473,Genomic
KCNAB1,ENSG00000169282,IRF3,-,332845,332862,Genomic
KCNAB1,ENSG00000169282,IRF3,-,359124,359141,Genomic
KCNAB1,ENSG00000169282,IRF3,-,370512,370529,Genomic
KCNAB1,ENSG00000169282,IRF3,-,446431,446448,Genomic
KCNAB1,ENSG00000169282,IRF3,-,476441,476458,Genomic
KCNAB1,ENSG00000169282,IRF3,-,495669,495686,Genomic
KCNAB1,ENSG00000169282,+,559,576,Transcript,
ZNF341,ENSG00000131061,IRF3,+,13145,13162,Genomic
ZNF341,ENSG00000131061,IRF3,+,13151,13168,Genomic
ZNF341,ENSG00000131061,IRF3,+,21399,21416,Genomic
ZNF341,ENSG00000131061,IRF3,-,11608,11625,Genomic
ZNF341,ENSG00000131061,IRF3,-,11614,11631,Genomic
ZNF341,ENSG00000131061,IRF3,-,26426,26443,Genomic
ZNF341,ENSG00000131061,IRF3,-,47139,47156,Genomic
SFXN4,ENSG00000183605,IRF3,+,5620,5637,Genomic
SFXN4,ENSG00000183605,IRF3,-,783,800,Genomic
SFXN4,ENSG00000183605,IRF3,-,12778,12795,Genomic
SFXN4,ENSG00000183605,IRF3,-,18332,18349,Genomic
MRC2,ENSG00000011028,IRF3,+,10380,10397,Genomic
MRC2,ENSG00000011028,IRF3,+,41226,41243,Genomic
MRC2,ENSG00000011028,IRF3,+,56274,56291,Genomic
MRC2,ENSG00000011028,IRF3,+,58068,58085,Genomic
MRC2,ENSG00000011028,IRF3,-,13161,13178,Genomic
MRC2,ENSG00000011028,IRF3,-,34354,34371,Genomic
MRC2,ENSG00000011028,IRF3,-,34374,34391,Genomic
MRC2,ENSG00000011028,IRF3,-,36104,36121,Genomic
COL23A1,ENSG00000050767,IRF3,+,29590,29607,Genomic
COL23A1,ENSG00000050767,IRF3,+,29591,29608,Genomic
COL23A1,ENSG00000050767,IRF3,+,37154,37171,Genomic
COL23A1,ENSG00000050767,IRF3,+,55916,55933,Genomic
COL23A1,ENSG00000050767,IRF3,+,81817,81834,Genomic
COL23A1,ENSG00000050767,IRF3,+,165364,165381,Genomic
COL23A1,ENSG00000050767,IRF3,+,177005,177022,Genomic
COL23A1,ENSG00000050767,IRF3,+,192179,192196,Genomic
COL23A1,ENSG00000050767,IRF3,+,203734,203751,Genomic
COL23A1,ENSG00000050767,IRF3,+,215169,215186,Genomic
COL23A1,ENSG00000050767,IRF3,+,217988,218005,Genomic
COL23A1,ENSG00000050767,IRF3,+,291244,291261,Genomic
COL23A1,ENSG00000050767,IRF3,+,323411,323428,Genomic
COL23A1,ENSG00000050767,IRF3,+,338983,339000,Genomic
COL23A1,ENSG00000050767,IRF3,-,25174,25191,Genomic
COL23A1,ENSG00000050767,IRF3,-,37319,37336,Genomic
COL23A1,ENSG00000050767,IRF3,-,37320,37337,Genomic
COL23A1,ENSG00000050767,IRF3,-,41060,41077,Genomic
COL23A1,ENSG00000050767,IRF3,-,51304,51321,Genomic
COL23A1,ENSG00000050767,IRF3,-,51314,51331,Genomic
COL23A1,ENSG00000050767,IRF3,-,67427,67444,Genomic
COL23A1,ENSG00000050767,IRF3,-,67433,67450,Genomic
COL23A1,ENSG00000050767,IRF3,-,91718,91735,Genomic
COL23A1,ENSG00000050767,IRF3,-,99318,99335,Genomic
COL23A1,ENSG00000050767,IRF3,-,99717,99734,Genomic
COL23A1,ENSG00000050767,IRF3,-,99723,99740,Genomic
COL23A1,ENSG00000050767,IRF3,-,109229,109246,Genomic
COL23A1,ENSG00000050767,IRF3,-,145047,145064,Genomic
COL23A1,ENSG00000050767,IRF3,-,169460,169477,Genomic
COL23A1,ENSG00000050767,IRF3,-,199585,199602,Genomic
COL23A1,ENSG00000050767,IRF3,-,206924,206941,Genomic
COL23A1,ENSG00000050767,IRF3,-,210975,210992,Genomic
COL23A1,ENSG00000050767,IRF3,-,210981,210998,Genomic
COL23A1,ENSG00000050767,IRF3,-,214018,214035,Genomic
COL23A1,ENSG00000050767,IRF3,-,229638,229655,Genomic
COL23A1,ENSG00000050767,IRF3,-,233820,233837,Genomic
COL23A1,ENSG00000050767,IRF3,-,234253,234270,Genomic
COL23A1,ENSG00000050767,IRF3,-,243693,243710,Genomic
COL23A1,ENSG00000050767,IRF3,-,327085,327102,Genomic
COL23A1,ENSG00000050767,IRF3,-,352933,352950,Genomic
COL23A1,ENSG00000050767,-,2556,2573,Transcript,
ROBO3,ENSG00000154134,IRF3,+,71,88,Genomic
ROBO3,ENSG00000154134,IRF3,+,2778,2795,Genomic
ROBO3,ENSG00000154134,IRF3,+,9511,9528,Genomic
ROBO3,ENSG00000154134,IRF3,-,3791,3808,Genomic
WDR78,ENSG00000152763,IRF3,+,10808,10825,Genomic
WDR78,ENSG00000152763,IRF3,+,23558,23575,Genomic
WDR78,ENSG00000152763,IRF3,+,29760,29777,Genomic
WDR78,ENSG00000152763,IRF3,+,31023,31040,Genomic
WDR78,ENSG00000152763,IRF3,+,38803,38820,Genomic
WDR78,ENSG00000152763,IRF3,+,42170,42187,Genomic
WDR78,ENSG00000152763,IRF3,+,85461,85478,Genomic
WDR78,ENSG00000152763,IRF3,+,91694,91711,Genomic
WDR78,ENSG00000152763,IRF3,+,104386,104403,Genomic
WDR78,ENSG00000152763,IRF3,+,104392,104409,Genomic
WDR78,ENSG00000152763,IRF3,+,104398,104415,Genomic
WDR78,ENSG00000152763,IRF3,+,105994,106011,Genomic
WDR78,ENSG00000152763,IRF3,+,106144,106161,Genomic
WDR78,ENSG00000152763,IRF3,-,37916,37933,Genomic
WDR78,ENSG00000152763,IRF3,-,46874,46891,Genomic
WDR78,ENSG00000152763,IRF3,-,49332,49349,Genomic
WDR78,ENSG00000152763,IRF3,-,55881,55898,Genomic
WDR78,ENSG00000152763,IRF3,-,68552,68569,Genomic
WDR78,ENSG00000152763,IRF3,-,72254,72271,Genomic
WDR78,ENSG00000152763,IRF3,-,72997,73014,Genomic
WDR78,ENSG00000152763,IRF3,-,73611,73628,Genomic
WDR78,ENSG00000152763,IRF3,-,89986,90003,Genomic
WDR78,ENSG00000152763,IRF3,-,91752,91769,Genomic
WDR78,ENSG00000152763,IRF3,-,95324,95341,Genomic
WDR78,ENSG00000152763,IRF3,-,104685,104702,Genomic
WDR78,ENSG00000152763,+,1960,1977,Transcript,
WDR78,ENSG00000152763,-,2018,2035,Transcript,
SPINT1,ENSG00000166145,IRF3,-,5400,5417,Genomic
SPINT1,ENSG00000166145,IRF3,-,7089,7106,Genomic
SDHC,ENSG00000143252,IRF3,+,11848,11865,Genomic
SDHC,ENSG00000143252,IRF3,+,27848,27865,Genomic
SDHC,ENSG00000143252,IRF3,-,1411,1428,Genomic
SDHC,ENSG00000143252,IRF3,-,5561,5578,Genomic
SDHC,ENSG00000143252,IRF3,-,5567,5584,Genomic
SDHC,ENSG00000143252,IRF3,-,24201,24218,Genomic
SDHC,ENSG00000143252,IRF3,-,24967,24984,Genomic
SDHC,ENSG00000143252,IRF3,-,32544,32561,Genomic
ENG,ENSG00000106991,IRF3,+,21322,21339,Genomic
ENG,ENSG00000106991,IRF3,+,22751,22768,Genomic
ENG,ENSG00000106991,IRF3,-,215,232,Genomic
ENG,ENSG00000106991,IRF3,-,3370,3387,Genomic
ENG,ENSG00000106991,IRF3,-,10243,10260,Genomic
HOOK3,ENSG00000168172,IRF3,+,8734,8751,Genomic
HOOK3,ENSG00000168172,IRF3,+,21586,21603,Genomic
HOOK3,ENSG00000168172,IRF3,+,44083,44100,Genomic
HOOK3,ENSG00000168172,IRF3,+,52326,52343,Genomic
HOOK3,ENSG00000168172,IRF3,+,78321,78338,Genomic
HOOK3,ENSG00000168172,IRF3,+,80046,80063,Genomic
HOOK3,ENSG00000168172,IRF3,+,99958,99975,Genomic
HOOK3,ENSG00000168172,IRF3,+,99965,99982,Genomic
HOOK3,ENSG00000168172,IRF3,+,120099,120116,Genomic
HOOK3,ENSG00000168172,IRF3,+,131151,131168,Genomic
HOOK3,ENSG00000168172,IRF3,-,36411,36428,Genomic
HOOK3,ENSG00000168172,IRF3,-,36417,36434,Genomic
HOOK3,ENSG00000168172,IRF3,-,41782,41799,Genomic
HOOK3,ENSG00000168172,IRF3,-,53144,53161,Genomic
HOOK3,ENSG00000168172,IRF3,-,98084,98101,Genomic
HOOK3,ENSG00000168172,IRF3,-,99383,99400,Genomic
HOOK3,ENSG00000168172,IRF3,-,103840,103857,Genomic
HOOK3,ENSG00000168172,IRF3,-,124737,124754,Genomic
HOOK3,ENSG00000168172,IRF3,-,126036,126053,Genomic
HOOK3,ENSG00000168172,+,11409,11426,Transcript,
HOOK3,ENSG00000168172,-,4995,5012,Transcript,
HOOK3,ENSG00000168172,-,6294,6311,Transcript,
ABCC6,ENSG00000091262,IRF3,+,1170,1187,Genomic
ABCC6,ENSG00000091262,IRF3,+,6467,6484,Genomic
ABCC6,ENSG00000091262,IRF3,+,10462,10479,Genomic
ABCC6,ENSG00000091262,IRF3,+,19956,19973,Genomic
ABCC6,ENSG00000091262,IRF3,-,925,942,Genomic
ABCC6,ENSG00000091262,IRF3,-,11222,11239,Genomic
STRAP,ENSG00000023734,IRF3,+,16716,16733,Genomic
STRAP,ENSG00000023734,IRF3,-,11348,11365,Genomic
STRAP,ENSG00000023734,IRF3,-,13626,13643,Genomic
STRAP,ENSG00000023734,IRF3,-,16683,16700,Genomic
STRAP,ENSG00000023734,IRF3,-,17175,17192,Genomic
STRAP,ENSG00000023734,IRF3,-,21778,21795,Genomic
RNF6,ENSG00000127870,IRF3,+,9945,9962,Genomic
RNF6,ENSG00000127870,IRF3,+,10786,10803,Genomic
RNF6,ENSG00000127870,IRF3,+,60948,60965,Genomic
RNF6,ENSG00000127870,IRF3,+,73140,73157,Genomic
RNF6,ENSG00000127870,IRF3,+,82961,82978,Genomic
RNF6,ENSG00000127870,IRF3,-,18262,18279,Genomic
RNF6,ENSG00000127870,IRF3,-,28826,28843,Genomic
RNF6,ENSG00000127870,IRF3,-,33302,33319,Genomic
RNF6,ENSG00000127870,IRF3,-,41504,41521,Genomic
RNF6,ENSG00000127870,IRF3,-,53789,53806,Genomic
RNF6,ENSG00000127870,IRF3,-,53795,53812,Genomic
RNF6,ENSG00000127870,IRF3,-,55324,55341,Genomic
RNF6,ENSG00000127870,IRF3,-,84030,84047,Genomic
RNF6,ENSG00000127870,+,3425,3442,Transcript,
KANK3,ENSG00000186994,IRF3,-,14563,14580,Genomic
UPF3A,ENSG00000169062,IRF3,+,10052,10069,Genomic
UPF3A,ENSG00000169062,IRF3,-,14570,14587,Genomic
HLF,ENSG00000108924,IRF3,+,16386,16403,Genomic
HLF,ENSG00000108924,IRF3,-,5134,5151,Genomic
HLF,ENSG00000108924,IRF3,-,10231,10248,Genomic
HLF,ENSG00000108924,IRF3,-,12537,12554,Genomic
HLF,ENSG00000108924,IRF3,-,30231,30248,Genomic
HLF,ENSG00000108924,IRF3,-,32355,32372,Genomic
HLF,ENSG00000108924,IRF3,-,41485,41502,Genomic
HLF,ENSG00000108924,IRF3,-,56172,56189,Genomic
STK4,ENSG00000101109,IRF3,+,33090,33107,Genomic
STK4,ENSG00000101109,IRF3,+,34460,34477,Genomic
STK4,ENSG00000101109,IRF3,+,41248,41265,Genomic
STK4,ENSG00000101109,IRF3,+,59033,59050,Genomic
STK4,ENSG00000101109,IRF3,+,65554,65571,Genomic
STK4,ENSG00000101109,IRF3,-,13776,13793,Genomic
STK4,ENSG00000101109,IRF3,-,25471,25488,Genomic
STK4,ENSG00000101109,IRF3,-,28580,28597,Genomic
STK4,ENSG00000101109,IRF3,-,40442,40459,Genomic
STK4,ENSG00000101109,IRF3,-,43374,43391,Genomic
STK4,ENSG00000101109,IRF3,-,62639,62656,Genomic
STK4,ENSG00000101109,IRF3,-,83903,83920,Genomic
STK4,ENSG00000101109,IRF3,-,93228,93245,Genomic
STK4,ENSG00000101109,IRF3,-,111403,111420,Genomic
STK4,ENSG00000101109,+,950,967,Transcript,
STK4,ENSG00000101109,+,1258,1275,Transcript,
STK4,ENSG00000101109,-,3741,3758,Transcript,
ZWILCH,ENSG00000174442,IRF3,+,4399,4416,Genomic
ZWILCH,ENSG00000174442,IRF3,+,41642,41659,Genomic
ZWILCH,ENSG00000174442,IRF3,-,16762,16779,Genomic
ZWILCH,ENSG00000174442,+,83,100,Transcript,
MRO,ENSG00000134042,IRF3,+,9552,9569,Genomic
MRO,ENSG00000134042,IRF3,+,12546,12563,Genomic
MRO,ENSG00000134042,IRF3,+,23779,23796,Genomic
MRO,ENSG00000134042,IRF3,-,20358,20375,Genomic
MRO,ENSG00000134042,IRF3,-,24940,24957,Genomic
COX7A2L,ENSG00000115944,IRF3,+,3712,3729,Genomic
COX7A2L,ENSG00000115944,IRF3,+,11377,11394,Genomic
COX7A2L,ENSG00000115944,IRF3,+,19375,19392,Genomic
COX7A2L,ENSG00000115944,IRF3,+,26134,26151,Genomic
COX7A2L,ENSG00000115944,IRF3,-,4772,4789,Genomic
COX7A2L,ENSG00000115944,IRF3,-,5974,5991,Genomic
COX7A2L,ENSG00000115944,IRF3,-,26752,26769,Genomic
COX7A2L,ENSG00000115944,IRF3,-,48368,48385,Genomic
COX7A2L,ENSG00000115944,IRF3,-,71757,71774,Genomic
COX7A2L,ENSG00000115944,IRF3,-,81626,81643,Genomic
COX7A2L,ENSG00000115944,IRF3,-,85132,85149,Genomic
SF3A3,ENSG00000183431,IRF3,-,221,238,Genomic
SF3A3,ENSG00000183431,IRF3,-,10159,10176,Genomic
SF3A3,ENSG00000183431,IRF3,-,17368,17385,Genomic
TMEM178A,ENSG00000152154,IRF3,+,9929,9946,Genomic
TMEM178A,ENSG00000152154,IRF3,+,28633,28650,Genomic
TMEM178A,ENSG00000152154,IRF3,+,28639,28656,Genomic
TMEM178A,ENSG00000152154,IRF3,+,28651,28668,Genomic
TMEM178A,ENSG00000152154,IRF3,+,29139,29156,Genomic
TMEM178A,ENSG00000152154,IRF3,+,45971,45988,Genomic
TMEM178A,ENSG00000152154,IRF3,-,4026,4043,Genomic
TMEM178A,ENSG00000152154,IRF3,-,7068,7085,Genomic
TMEM178A,ENSG00000152154,IRF3,-,15944,15961,Genomic
TMEM178A,ENSG00000152154,IRF3,-,42982,42999,Genomic
TMEM178A,ENSG00000152154,IRF3,-,51470,51487,Genomic
UBFD1,ENSG00000103353,IRF3,+,8122,8139,Genomic
UBFD1,ENSG00000103353,IRF3,-,1549,1566,Genomic
UBFD1,ENSG00000103353,IRF3,-,10615,10632,Genomic
UBFD1,ENSG00000103353,IRF3,-,17005,17022,Genomic
UBFD1,ENSG00000103353,-,4581,4598,Transcript,
TAF12,ENSG00000120656,IRF3,+,1518,1535,Genomic
TAF12,ENSG00000120656,IRF3,+,30652,30669,Genomic
TAF12,ENSG00000120656,IRF3,+,60215,60232,Genomic
TAF12,ENSG00000120656,IRF3,-,14887,14904,Genomic
TAF12,ENSG00000120656,IRF3,-,20047,20064,Genomic
TAF12,ENSG00000120656,IRF3,-,44439,44456,Genomic
TAF12,ENSG00000120656,IRF3,-,45587,45604,Genomic
TAF12,ENSG00000120656,IRF3,-,45593,45610,Genomic
TAF12,ENSG00000120656,-,980,997,Transcript,
TAF12,ENSG00000120656,-,986,1003,Transcript,
NTNG1,ENSG00000162631,IRF3,+,1271,1288,Genomic
NTNG1,ENSG00000162631,IRF3,+,1277,1294,Genomic
NTNG1,ENSG00000162631,IRF3,+,2525,2542,Genomic
NTNG1,ENSG00000162631,IRF3,+,9263,9280,Genomic
NTNG1,ENSG00000162631,IRF3,+,33177,33194,Genomic
NTNG1,ENSG00000162631,IRF3,+,105392,105409,Genomic
NTNG1,ENSG00000162631,IRF3,+,105398,105415,Genomic
NTNG1,ENSG00000162631,IRF3,+,228925,228942,Genomic
NTNG1,ENSG00000162631,IRF3,+,243916,243933,Genomic
NTNG1,ENSG00000162631,IRF3,+,251955,251972,Genomic
NTNG1,ENSG00000162631,IRF3,+,252462,252479,Genomic
NTNG1,ENSG00000162631,IRF3,+,275993,276010,Genomic
NTNG1,ENSG00000162631,IRF3,+,280197,280214,Genomic
NTNG1,ENSG00000162631,IRF3,+,282580,282597,Genomic
NTNG1,ENSG00000162631,IRF3,+,296221,296238,Genomic
NTNG1,ENSG00000162631,IRF3,+,301434,301451,Genomic
NTNG1,ENSG00000162631,IRF3,+,304505,304522,Genomic
NTNG1,ENSG00000162631,IRF3,+,309539,309556,Genomic
NTNG1,ENSG00000162631,IRF3,+,309674,309691,Genomic
NTNG1,ENSG00000162631,IRF3,+,310677,310694,Genomic
NTNG1,ENSG00000162631,IRF3,+,311932,311949,Genomic
NTNG1,ENSG00000162631,IRF3,+,312425,312442,Genomic
NTNG1,ENSG00000162631,IRF3,+,322445,322462,Genomic
NTNG1,ENSG00000162631,IRF3,+,337409,337426,Genomic
NTNG1,ENSG00000162631,IRF3,-,3832,3849,Genomic
NTNG1,ENSG00000162631,IRF3,-,20563,20580,Genomic
NTNG1,ENSG00000162631,IRF3,-,23990,24007,Genomic
NTNG1,ENSG00000162631,IRF3,-,26760,26777,Genomic
NTNG1,ENSG00000162631,IRF3,-,33491,33508,Genomic
NTNG1,ENSG00000162631,IRF3,-,34351,34368,Genomic
NTNG1,ENSG00000162631,IRF3,-,40337,40354,Genomic
NTNG1,ENSG00000162631,IRF3,-,64611,64628,Genomic
NTNG1,ENSG00000162631,IRF3,-,69074,69091,Genomic
NTNG1,ENSG00000162631,IRF3,-,69605,69622,Genomic
NTNG1,ENSG00000162631,IRF3,-,71403,71420,Genomic
NTNG1,ENSG00000162631,IRF3,-,74862,74879,Genomic
NTNG1,ENSG00000162631,IRF3,-,75820,75837,Genomic
NTNG1,ENSG00000162631,IRF3,-,77932,77949,Genomic
NTNG1,ENSG00000162631,IRF3,-,83666,83683,Genomic
NTNG1,ENSG00000162631,IRF3,-,93656,93673,Genomic
NTNG1,ENSG00000162631,IRF3,-,105119,105136,Genomic
NTNG1,ENSG00000162631,IRF3,-,107054,107071,Genomic
NTNG1,ENSG00000162631,IRF3,-,125007,125024,Genomic
NTNG1,ENSG00000162631,IRF3,-,125207,125224,Genomic
NTNG1,ENSG00000162631,IRF3,-,134355,134372,Genomic
NTNG1,ENSG00000162631,IRF3,-,140957,140974,Genomic
NTNG1,ENSG00000162631,IRF3,-,184673,184690,Genomic
NTNG1,ENSG00000162631,IRF3,-,204005,204022,Genomic
NTNG1,ENSG00000162631,IRF3,-,243234,243251,Genomic
NTNG1,ENSG00000162631,IRF3,-,243240,243257,Genomic
NTNG1,ENSG00000162631,IRF3,-,273146,273163,Genomic
NTNG1,ENSG00000162631,IRF3,-,279620,279637,Genomic
NTNG1,ENSG00000162631,IRF3,-,282366,282383,Genomic
NTNG1,ENSG00000162631,IRF3,-,286855,286872,Genomic
NTNG1,ENSG00000162631,+,803,820,Transcript,
KCNE3,ENSG00000175538,IRF3,+,2357,2374,Genomic
KCNE3,ENSG00000175538,IRF3,-,5459,5476,Genomic
VIM,ENSG00000026025,IRF3,+,2931,2948,Genomic
VIM,ENSG00000026025,IRF3,-,6930,6947,Genomic
VIM,ENSG00000026025,+,1016,1033,Transcript,
WDR34,ENSG00000119333,IRF3,-,28,45,Genomic
WDR34,ENSG00000119333,IRF3,-,4437,4454,Genomic
WDR34,ENSG00000119333,IRF3,-,6182,6199,Genomic
WDR34,ENSG00000119333,IRF3,-,14391,14408,Genomic
WDR34,ENSG00000119333,IRF3,-,18791,18808,Genomic
RWDD3,ENSG00000122481,IRF3,+,13092,13109,Genomic
RWDD3,ENSG00000122481,IRF3,-,5225,5242,Genomic
RWDD3,ENSG00000122481,IRF3,-,9857,9874,Genomic
RWDD3,ENSG00000122481,+,756,773,Transcript,
LRRC41,ENSG00000132128,IRF3,+,5134,5151,Genomic
LRRC41,ENSG00000132128,IRF3,+,41275,41292,Genomic
LRRC41,ENSG00000132128,IRF3,-,5648,5665,Genomic
CPNE2,ENSG00000140848,IRF3,+,6697,6714,Genomic
CPNE2,ENSG00000140848,IRF3,+,21960,21977,Genomic
CPNE2,ENSG00000140848,IRF3,+,43826,43843,Genomic
CPNE2,ENSG00000140848,IRF3,+,43976,43993,Genomic
CPNE2,ENSG00000140848,IRF3,+,56095,56112,Genomic
CPNE2,ENSG00000140848,IRF3,+,56101,56118,Genomic
CPNE2,ENSG00000140848,IRF3,-,13942,13959,Genomic
CPNE2,ENSG00000140848,IRF3,-,20721,20738,Genomic
CPNE2,ENSG00000140848,+,2409,2426,Transcript,
CPNE2,ENSG00000140848,+,2415,2432,Transcript,
KIAA1191,ENSG00000122203,IRF3,+,1159,1176,Genomic
KIAA1191,ENSG00000122203,IRF3,-,1442,1459,Genomic
EDAR,ENSG00000135960,IRF3,+,20282,20299,Genomic
EDAR,ENSG00000135960,IRF3,+,20288,20305,Genomic
EDAR,ENSG00000135960,IRF3,+,39601,39618,Genomic
EDAR,ENSG00000135960,IRF3,+,39675,39692,Genomic
EDAR,ENSG00000135960,IRF3,+,45772,45789,Genomic
EDAR,ENSG00000135960,IRF3,+,69120,69137,Genomic
EDAR,ENSG00000135960,IRF3,-,15083,15100,Genomic
EDAR,ENSG00000135960,IRF3,-,15089,15106,Genomic
EDAR,ENSG00000135960,IRF3,-,15095,15112,Genomic
EDAR,ENSG00000135960,IRF3,-,44259,44276,Genomic
EDAR,ENSG00000135960,IRF3,-,60159,60176,Genomic
EDAR,ENSG00000135960,IRF3,-,73082,73099,Genomic
HHIP,ENSG00000164161,IRF3,+,4242,4259,Genomic
HHIP,ENSG00000164161,IRF3,+,29483,29500,Genomic
HHIP,ENSG00000164161,IRF3,+,55030,55047,Genomic
HHIP,ENSG00000164161,IRF3,-,2664,2681,Genomic
HHIP,ENSG00000164161,IRF3,-,15071,15088,Genomic
HHIP,ENSG00000164161,IRF3,-,30888,30905,Genomic
HHIP,ENSG00000164161,IRF3,-,58728,58745,Genomic
HHIP,ENSG00000164161,IRF3,-,69800,69817,Genomic
HHIP,ENSG00000164161,IRF3,-,74142,74159,Genomic
HHIP,ENSG00000164161,IRF3,-,80922,80939,Genomic
HHIP,ENSG00000164161,IRF3,-,86903,86920,Genomic
HHIP,ENSG00000164161,IRF3,-,95719,95736,Genomic
HHIP,ENSG00000164161,-,6040,6057,Transcript,
SUCLA2,ENSG00000136143,IRF3,+,12297,12314,Genomic
SUCLA2,ENSG00000136143,IRF3,+,46162,46179,Genomic
SUCLA2,ENSG00000136143,IRF3,+,51712,51729,Genomic
SUCLA2,ENSG00000136143,IRF3,+,52493,52510,Genomic
SUCLA2,ENSG00000136143,IRF3,+,54975,54992,Genomic
SUCLA2,ENSG00000136143,IRF3,+,85297,85314,Genomic
SUCLA2,ENSG00000136143,IRF3,+,134389,134406,Genomic
SUCLA2,ENSG00000136143,IRF3,+,143805,143822,Genomic
SUCLA2,ENSG00000136143,IRF3,+,150099,150116,Genomic
SUCLA2,ENSG00000136143,IRF3,+,195384,195401,Genomic
SUCLA2,ENSG00000136143,IRF3,+,212547,212564,Genomic
SUCLA2,ENSG00000136143,IRF3,+,215418,215435,Genomic
SUCLA2,ENSG00000136143,IRF3,+,219659,219676,Genomic
