Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,NLRC5,ENSG00000140853,IRF7,-,25680,25693,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,+,50077,50090,Genomic
Homo sapiens,TMEM229B,ENSG00000198133,IRF7,-,19313,19326,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,454,467,Genomic
Homo sapiens,NMI,ENSG00000123609,IRF7,+,14740,14753,Genomic
Homo sapiens,NMI,ENST00000243346,IRF7,+,545,558,Transcript
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,441,454,Genomic
Homo sapiens,TAP2,ENSG00000204267,IRF7,+,4705,4718,Genomic
Homo sapiens,HLA-F,ENSG00000204642,IRF7,-,1812,1825,Genomic
Homo sapiens,SPTBN5,ENSG00000137877,IRF7,-,9015,9028,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,+,45353,45366,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,79375,79388,Genomic
Homo sapiens,GALNT3,ENSG00000115339,IRF7,-,88436,88449,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,+,88326,88339,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,20601,20614,Genomic
Homo sapiens,ZC3HAV1,ENSG00000105939,IRF7,-,86800,86813,Genomic
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,+,6395,6408,Transcript
Homo sapiens,ZC3HAV1,ENST00000242351,IRF7,-,4869,4882,Transcript
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,188938,188951,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,230140,230153,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,+,234479,234492,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,148591,148604,Genomic
Homo sapiens,TRIM5,ENSG00000132256,IRF7,-,252902,252915,Genomic
Homo sapiens,ZNFX1,ENSG00000124201,IRF7,+,808,821,Genomic
Homo sapiens,SLFN13,ENSG00000154760,IRF7,-,6466,6479,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,1035,1048,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,32973,32986,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,+,35669,35682,Genomic
Homo sapiens,EIF2AK2,ENSG00000055332,IRF7,-,38798,38811,Genomic
Homo sapiens,C19orf66,ENSG00000130813,IRF7,+,651,664,Genomic
Homo sapiens,PARP10,ENSG00000178685,IRF7,-,26806,26819,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,250,263,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,26246,26259,Genomic
Homo sapiens,IRF2,ENSG00000168310,IRF7,+,77669,77682,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,+,31836,31849,Genomic
Homo sapiens,ZCCHC2,ENSG00000141664,IRF7,-,57043,57056,Genomic
Homo sapiens,IFI27,ENSG00000165949,IRF7,-,6290,6303,Genomic
Homo sapiens,RNF19B,ENSG00000116514,IRF7,-,2882,2895,Genomic
Homo sapiens,SLC2A12,ENSG00000146411,IRF7,+,21422,21435,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,294,307,Genomic
Homo sapiens,RAB20,ENSG00000139832,IRF7,-,11176,11189,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,2825,2838,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,17889,17902,Genomic
Homo sapiens,PML,ENSG00000140464,IRF7,+,21223,21236,Genomic
