Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF9,+,507,517,Genomic
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF9,-,53176,53186,Genomic
homo_sapiens,SYNJ2BP-COX16,ENST00000621525,IRF9,+,7,17,Transcript
homo_sapiens,PSME1,ENSG00000092010,IRF7,-,543,553,Genomic
homo_sapiens,DNPEP,ENSG00000123992,IRF3,+,12873,12883,Genomic
homo_sapiens,DNPEP,ENSG00000123992,IRF9,+,12873,12883,Genomic
homo_sapiens,TAP1,ENSG00000168394,IRF7,-,686,696,Genomic
homo_sapiens,PANX1,ENSG00000110218,IRF7,+,878,888,Genomic
homo_sapiens,SAMHD1,ENSG00000101347,IRF3,-,1508,1518,Genomic
homo_sapiens,SAMHD1,ENSG00000101347,IRF9,-,1508,1518,Genomic
homo_sapiens,CFLAR,ENSG00000003402,IRF3,-,729,739,Genomic
homo_sapiens,CFLAR,ENSG00000003402,IRF9,-,729,739,Genomic
homo_sapiens,CFLAR,ENST00000309955,IRF9,-,219,229,Transcript
homo_sapiens,ATXN7,ENSG00000163635,IRF7,+,49723,49733,Genomic
homo_sapiens,ZNFX1,ENSG00000124201,IRF3,+,809,819,Genomic
homo_sapiens,ZNFX1,ENSG00000124201,IRF9,+,809,819,Genomic
homo_sapiens,IFIT3,ENSG00000119917,IRF7,+,37806,37816,Genomic
homo_sapiens,CBR3,ENSG00000159231,IRF7,-,1054,1064,Genomic
homo_sapiens,CBR3,ENSG00000159231,IRF7,-,1293,1303,Genomic
homo_sapiens,IFIT5,ENSG00000152778,IRF3,-,455,465,Genomic
homo_sapiens,IFIT5,ENSG00000152778,IRF9,-,455,465,Genomic
homo_sapiens,OSMR,ENSG00000145623,IRF3,-,401,411,Genomic
homo_sapiens,OSMR,ENSG00000145623,IRF9,-,401,411,Genomic
homo_sapiens,PSMB8,ENSG00000204264,IRF7,-,1128,1138,Genomic
homo_sapiens,STOML1,ENSG00000067221,IRF3,+,13178,13188,Genomic
homo_sapiens,STOML1,ENSG00000067221,IRF9,+,13178,13188,Genomic
homo_sapiens,STOML1,ENST00000541638,IRF9,+,3261,3271,Transcript
homo_sapiens,AIDA,ENSG00000186063,IRF3,-,2136,2146,Genomic
homo_sapiens,AIDA,ENSG00000186063,IRF9,-,2136,2146,Genomic
homo_sapiens,TDRD7,ENSG00000196116,IRF3,+,568,578,Genomic
homo_sapiens,TDRD7,ENSG00000196116,IRF9,+,568,578,Genomic
homo_sapiens,TDRD7,ENST00000355295,IRF9,+,41,51,Transcript
homo_sapiens,OTUD4,ENSG00000164164,IRF7,+,555,565,Genomic
homo_sapiens,TAP2,ENSG00000204267,IRF7,+,487,497,Genomic
homo_sapiens,XXbac-BPG246D15.9,ENSG00000250264,IRF7,+,525,535,Genomic
homo_sapiens,USP18,ENSG00000184979,IRF7,-,2161,2171,Genomic
homo_sapiens,PSMB10,ENSG00000205220,IRF7,+,493,503,Genomic
homo_sapiens,FUT10,ENSG00000172728,IRF3,+,51388,51398,Genomic
homo_sapiens,FUT10,ENSG00000172728,IRF9,+,51388,51398,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF3,-,25989,25999,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF7,+,84308,84318,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF9,-,25989,25999,Genomic
homo_sapiens,IFITM3,ENSG00000142089,IRF3,+,9080,9090,Genomic
homo_sapiens,IFITM3,ENSG00000142089,IRF9,+,9080,9090,Genomic
homo_sapiens,ATP10A,ENSG00000206190,IRF7,-,141515,141525,Genomic
homo_sapiens,ATF3,ENSG00000162772,IRF7,+,2222,2232,Genomic
homo_sapiens,PSMA2,ENSG00000106588,IRF3,-,1107,1117,Genomic
homo_sapiens,PSMA2,ENSG00000106588,IRF9,-,1107,1117,Genomic
homo_sapiens,RP11-111K18.1,ENSG00000256646,IRF3,-,1098,1108,Genomic
homo_sapiens,RP11-111K18.1,ENSG00000256646,IRF9,-,1098,1108,Genomic
homo_sapiens,ADAR,ENSG00000160710,IRF7,+,20315,20325,Genomic
homo_sapiens,CXCL16,ENSG00000161921,IRF3,-,781,791,Genomic
homo_sapiens,CXCL16,ENSG00000161921,IRF9,-,781,791,Genomic
homo_sapiens,CXCL16,ENST00000293778,IRF9,-,275,285,Transcript
homo_sapiens,MX1,ENSG00000157601,IRF3,+,1049,1059,Genomic
homo_sapiens,MX1,ENSG00000157601,IRF9,+,1049,1059,Genomic
homo_sapiens,TNFSF10,ENSG00000121858,IRF3,-,16653,16663,Genomic
homo_sapiens,TNFSF10,ENSG00000121858,IRF9,-,16653,16663,Genomic
homo_sapiens,FMR1,ENSG00000102081,IRF3,-,583,593,Genomic
homo_sapiens,FMR1,ENSG00000102081,IRF9,-,583,593,Genomic
homo_sapiens,FMR1,ENST00000370475,IRF9,-,22,32,Transcript
homo_sapiens,TRIM14,ENSG00000106785,IRF3,-,651,661,Genomic
homo_sapiens,TRIM14,ENSG00000106785,IRF9,-,651,661,Genomic
homo_sapiens,ISG15,ENSG00000187608,IRF3,+,12752,12762,Genomic
homo_sapiens,ISG15,ENSG00000187608,IRF9,+,12752,12762,Genomic
homo_sapiens,LGALS9B,ENSG00000170298,IRF3,-,8115,8125,Genomic
homo_sapiens,LGALS9B,ENSG00000170298,IRF9,-,8115,8125,Genomic
homo_sapiens,LGALS9C,ENSG00000171916,IRF3,-,8148,8158,Genomic
homo_sapiens,LGALS9C,ENSG00000171916,IRF9,-,8148,8158,Genomic
homo_sapiens,DDX60,ENSG00000137628,IRF3,+,578,588,Genomic
homo_sapiens,DDX60,ENSG00000137628,IRF9,+,578,588,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF3,+,1335,1345,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF3,+,23338,23348,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF7,-,51245,51255,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF9,+,1335,1345,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF9,+,23338,23348,Genomic
homo_sapiens,OGFR,ENSG00000060491,IRF3,-,1135,1145,Genomic
homo_sapiens,OGFR,ENSG00000060491,IRF9,-,1135,1145,Genomic
homo_sapiens,PARP11,ENSG00000111224,IRF7,-,3784,3794,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF3,-,9318,9328,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF3,-,70460,70470,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF9,-,9318,9328,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF9,-,70460,70470,Genomic
homo_sapiens,PARP14,ENSG00000173193,IRF7,+,471,481,Genomic
homo_sapiens,CYP4V2,ENSG00000145476,IRF7,-,597,607,Genomic
homo_sapiens,SNX6,ENSG00000129515,IRF3,-,890,900,Genomic
homo_sapiens,SNX6,ENSG00000129515,IRF9,-,890,900,Genomic
homo_sapiens,IRF1,ENSG00000125347,IRF3,+,12185,12195,Genomic
homo_sapiens,IRF1,ENSG00000125347,IRF9,+,12185,12195,Genomic
homo_sapiens,PPA1,ENSG00000180817,IRF3,+,12730,12740,Genomic
homo_sapiens,PPA1,ENSG00000180817,IRF9,+,12730,12740,Genomic
homo_sapiens,PSME2,ENSG00000100911,IRF7,+,1432,1442,Genomic
homo_sapiens,IRF7,ENSG00000185507,IRF7,-,780,790,Genomic
homo_sapiens,PRDM16,ENSG00000142611,IRF3,+,150489,150499,Genomic
homo_sapiens,PRDM16,ENSG00000142611,IRF9,+,150489,150499,Genomic
homo_sapiens,RIPK1,ENSG00000137275,IRF3,-,4987,4997,Genomic
homo_sapiens,RIPK1,ENSG00000137275,IRF9,-,4987,4997,Genomic
homo_sapiens,ZNF710,ENSG00000140548,IRF3,-,21897,21907,Genomic
homo_sapiens,ZNF710,ENSG00000140548,IRF9,-,21897,21907,Genomic
homo_sapiens,MCL1,ENSG00000143384,IRF3,+,1475,1485,Genomic
homo_sapiens,MCL1,ENSG00000143384,IRF9,+,1475,1485,Genomic
homo_sapiens,IFI27L1,ENSG00000165948,IRF7,+,1359,1369,Genomic
homo_sapiens,IFI27,ENSG00000165949,IRF3,-,6292,6302,Genomic
homo_sapiens,IFI27,ENSG00000165949,IRF9,-,6292,6302,Genomic
homo_sapiens,IFIT1,ENSG00000185745,IRF3,-,474,484,Genomic
homo_sapiens,IFIT1,ENSG00000185745,IRF9,-,474,484,Genomic
homo_sapiens,GBP6,ENSG00000183347,IRF3,-,31,41,Genomic
homo_sapiens,GBP6,ENSG00000183347,IRF9,-,31,41,Genomic
homo_sapiens,SP140,ENSG00000079263,IRF3,+,51112,51122,Genomic
homo_sapiens,SP140,ENSG00000079263,IRF9,+,51112,51122,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF3,+,25138,25148,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF7,-,10132,10142,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF9,+,25138,25148,Genomic
homo_sapiens,CLEC2A,ENSG00000188393,IRF3,-,7086,7096,Genomic
homo_sapiens,CLEC2A,ENSG00000188393,IRF9,-,7086,7096,Genomic
homo_sapiens,RNF213,ENSG00000173821,IRF3,-,692,702,Genomic
homo_sapiens,RNF213,ENSG00000173821,IRF9,-,692,702,Genomic
homo_sapiens,HIPK2,ENSG00000064393,IRF7,-,119973,119983,Genomic
