Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
homo_sapiens,PARP12,ENSG00000059378,IRF9,-,3383,3393,Genomic
homo_sapiens,HERC6,ENSG00000138642,IRF3,-,3673,3683,Genomic
homo_sapiens,HERC6,ENSG00000138642,IRF3,-,58528,58538,Genomic
homo_sapiens,HERC6,ENSG00000138642,IRF9,-,3673,3683,Genomic
homo_sapiens,HERC6,ENSG00000138642,IRF9,-,58528,58538,Genomic
homo_sapiens,SYNJ2BP,ENSG00000213463,IRF3,+,3030,3040,Genomic
homo_sapiens,SYNJ2BP,ENSG00000213463,IRF3,-,55699,55709,Genomic
homo_sapiens,SYNJ2BP,ENSG00000213463,IRF9,+,3030,3040,Genomic
homo_sapiens,SYNJ2BP,ENSG00000213463,IRF9,-,55699,55709,Genomic
homo_sapiens,SYNJ2BP,ENST00000256366,IRF9,+,23,33,Transcript
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF3,+,3007,3017,Genomic
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF3,-,55676,55686,Genomic
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF9,+,3007,3017,Genomic
homo_sapiens,SYNJ2BP-COX16,ENSG00000258644,IRF9,-,55676,55686,Genomic
homo_sapiens,SYNJ2BP-COX16,ENST00000621525,IRF9,+,7,17,Transcript
homo_sapiens,PSME1,ENSG00000092010,IRF7,-,3043,3053,Genomic
homo_sapiens,DNPEP,ENSG00000123992,IRF3,+,15373,15383,Genomic
homo_sapiens,DNPEP,ENSG00000123992,IRF9,+,15373,15383,Genomic
homo_sapiens,TAP1,ENSG00000168394,IRF7,+,2437,2447,Genomic
homo_sapiens,TAP1,ENSG00000168394,IRF7,-,3186,3196,Genomic
homo_sapiens,TAP1,ENSG00000168394,IRF7,-,12967,12977,Genomic
homo_sapiens,PANX1,ENSG00000110218,IRF7,+,3378,3388,Genomic
homo_sapiens,SAMHD1,ENSG00000101347,IRF3,-,4008,4018,Genomic
homo_sapiens,SAMHD1,ENSG00000101347,IRF9,-,4008,4018,Genomic
homo_sapiens,CFLAR,ENSG00000003402,IRF3,-,3229,3239,Genomic
homo_sapiens,CFLAR,ENSG00000003402,IRF9,-,3229,3239,Genomic
homo_sapiens,CFLAR,ENST00000309955,IRF9,-,219,229,Transcript
homo_sapiens,ATXN7,ENSG00000163635,IRF7,+,52223,52233,Genomic
homo_sapiens,ZNFX1,ENSG00000124201,IRF3,+,3309,3319,Genomic
homo_sapiens,ZNFX1,ENSG00000124201,IRF9,+,3309,3319,Genomic
homo_sapiens,IFIT3,ENSG00000119917,IRF7,+,40306,40316,Genomic
homo_sapiens,CBR3,ENSG00000159231,IRF7,-,3554,3564,Genomic
homo_sapiens,CBR3,ENSG00000159231,IRF7,-,3793,3803,Genomic
homo_sapiens,IFIT5,ENSG00000152778,IRF3,-,2955,2965,Genomic
homo_sapiens,IFIT5,ENSG00000152778,IRF9,-,2955,2965,Genomic
homo_sapiens,OSMR,ENSG00000145623,IRF3,-,2901,2911,Genomic
homo_sapiens,OSMR,ENSG00000145623,IRF9,-,2901,2911,Genomic
homo_sapiens,PSMB8,ENSG00000204264,IRF7,+,8882,8892,Genomic
homo_sapiens,PSMB8,ENSG00000204264,IRF7,-,3628,3638,Genomic
homo_sapiens,STOML1,ENSG00000067221,IRF3,+,15678,15688,Genomic
homo_sapiens,STOML1,ENSG00000067221,IRF9,+,15678,15688,Genomic
homo_sapiens,STOML1,ENST00000541638,IRF9,+,3261,3271,Transcript
homo_sapiens,AIDA,ENSG00000186063,IRF3,-,4636,4646,Genomic
homo_sapiens,AIDA,ENSG00000186063,IRF9,-,4636,4646,Genomic
homo_sapiens,TDRD7,ENSG00000196116,IRF3,+,3068,3078,Genomic
homo_sapiens,TDRD7,ENSG00000196116,IRF9,+,3068,3078,Genomic
homo_sapiens,TDRD7,ENST00000355295,IRF9,+,41,51,Transcript
homo_sapiens,OTUD4,ENSG00000164164,IRF7,+,3055,3065,Genomic
homo_sapiens,TAP2,ENSG00000204267,IRF7,+,2987,2997,Genomic
homo_sapiens,XXbac-BPG246D15.9,ENSG00000250264,IRF7,+,3025,3035,Genomic
homo_sapiens,USP18,ENSG00000184979,IRF7,-,4661,4671,Genomic
homo_sapiens,PSMB10,ENSG00000205220,IRF7,+,2993,3003,Genomic
homo_sapiens,FUT10,ENSG00000172728,IRF3,+,53888,53898,Genomic
homo_sapiens,FUT10,ENSG00000172728,IRF9,+,53888,53898,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF3,-,28489,28499,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF7,+,86808,86818,Genomic
homo_sapiens,IRF2,ENSG00000168310,IRF9,-,28489,28499,Genomic
homo_sapiens,IFITM3,ENSG00000142089,IRF3,+,11580,11590,Genomic
homo_sapiens,IFITM3,ENSG00000142089,IRF9,+,11580,11590,Genomic
homo_sapiens,ATP10A,ENSG00000206190,IRF7,-,144015,144025,Genomic
homo_sapiens,ATF3,ENSG00000162772,IRF7,+,4722,4732,Genomic
homo_sapiens,PSMA2,ENSG00000106588,IRF3,-,3607,3617,Genomic
homo_sapiens,PSMA2,ENSG00000106588,IRF9,-,3607,3617,Genomic
homo_sapiens,RP11-111K18.1,ENSG00000256646,IRF3,-,3598,3608,Genomic
homo_sapiens,RP11-111K18.1,ENSG00000256646,IRF9,-,3598,3608,Genomic
homo_sapiens,ADAR,ENSG00000160710,IRF7,+,22815,22825,Genomic
homo_sapiens,CXCL16,ENSG00000161921,IRF3,-,3281,3291,Genomic
homo_sapiens,CXCL16,ENSG00000161921,IRF9,-,3281,3291,Genomic
homo_sapiens,CXCL16,ENST00000293778,IRF9,-,275,285,Transcript
homo_sapiens,MX1,ENSG00000157601,IRF3,+,3549,3559,Genomic
homo_sapiens,MX1,ENSG00000157601,IRF9,+,3549,3559,Genomic
homo_sapiens,TNFSF10,ENSG00000121858,IRF3,-,19153,19163,Genomic
homo_sapiens,TNFSF10,ENSG00000121858,IRF9,-,19153,19163,Genomic
homo_sapiens,FMR1,ENSG00000102081,IRF3,-,3083,3093,Genomic
homo_sapiens,FMR1,ENSG00000102081,IRF9,-,3083,3093,Genomic
homo_sapiens,FMR1,ENST00000370475,IRF9,-,22,32,Transcript
homo_sapiens,MRPL32,ENSG00000106591,IRF3,+,2261,2271,Genomic
homo_sapiens,MRPL32,ENSG00000106591,IRF9,+,2261,2271,Genomic
homo_sapiens,TRIM14,ENSG00000106785,IRF3,-,3151,3161,Genomic
homo_sapiens,TRIM14,ENSG00000106785,IRF9,-,3151,3161,Genomic
homo_sapiens,ISG15,ENSG00000187608,IRF3,+,15252,15262,Genomic
homo_sapiens,ISG15,ENSG00000187608,IRF9,+,15252,15262,Genomic
homo_sapiens,LGALS9B,ENSG00000170298,IRF3,-,10615,10625,Genomic
homo_sapiens,LGALS9B,ENSG00000170298,IRF9,-,10615,10625,Genomic
homo_sapiens,LGALS9C,ENSG00000171916,IRF3,-,10648,10658,Genomic
homo_sapiens,LGALS9C,ENSG00000171916,IRF9,-,10648,10658,Genomic
homo_sapiens,DDX60,ENSG00000137628,IRF3,+,3078,3088,Genomic
homo_sapiens,DDX60,ENSG00000137628,IRF9,+,3078,3088,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF3,+,3835,3845,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF3,+,25838,25848,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF7,-,53745,53755,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF9,+,3835,3845,Genomic
homo_sapiens,LIPA,ENSG00000107798,IRF9,+,25838,25848,Genomic
homo_sapiens,OGFR,ENSG00000060491,IRF3,-,3635,3645,Genomic
homo_sapiens,OGFR,ENSG00000060491,IRF9,-,3635,3645,Genomic
homo_sapiens,PARP11,ENSG00000111224,IRF7,-,6284,6294,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF3,-,11818,11828,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF3,-,72960,72970,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF9,-,11818,11828,Genomic
homo_sapiens,CUEDC1,ENSG00000180891,IRF9,-,72960,72970,Genomic
homo_sapiens,PARP14,ENSG00000173193,IRF7,+,2971,2981,Genomic
homo_sapiens,CYP4V2,ENSG00000145476,IRF7,-,3097,3107,Genomic
homo_sapiens,SNX6,ENSG00000129515,IRF3,-,3390,3400,Genomic
homo_sapiens,SNX6,ENSG00000129515,IRF9,-,3390,3400,Genomic
homo_sapiens,IRF1,ENSG00000125347,IRF3,+,14685,14695,Genomic
homo_sapiens,IRF1,ENSG00000125347,IRF9,+,14685,14695,Genomic
homo_sapiens,PPA1,ENSG00000180817,IRF3,+,15230,15240,Genomic
homo_sapiens,PPA1,ENSG00000180817,IRF9,+,15230,15240,Genomic
homo_sapiens,PSME2,ENSG00000100911,IRF7,+,3932,3942,Genomic
homo_sapiens,IRF7,ENSG00000185507,IRF7,-,3280,3290,Genomic
homo_sapiens,PRDM16,ENSG00000142611,IRF3,+,152989,152999,Genomic
homo_sapiens,PRDM16,ENSG00000142611,IRF9,+,152989,152999,Genomic
homo_sapiens,RIPK1,ENSG00000137275,IRF3,-,7487,7497,Genomic
homo_sapiens,RIPK1,ENSG00000137275,IRF9,-,7487,7497,Genomic
homo_sapiens,DDX24,ENSG00000089737,IRF7,-,2076,2086,Genomic
homo_sapiens,ZNF710,ENSG00000140548,IRF3,-,24397,24407,Genomic
homo_sapiens,ZNF710,ENSG00000140548,IRF9,-,24397,24407,Genomic
homo_sapiens,MCL1,ENSG00000143384,IRF3,+,3975,3985,Genomic
homo_sapiens,MCL1,ENSG00000143384,IRF9,+,3975,3985,Genomic
homo_sapiens,IFI27L1,ENSG00000165948,IRF7,+,3859,3869,Genomic
homo_sapiens,IFI27,ENSG00000165949,IRF3,-,8792,8802,Genomic
homo_sapiens,IFI27,ENSG00000165949,IRF9,-,8792,8802,Genomic
homo_sapiens,IFIT1,ENSG00000185745,IRF3,-,2974,2984,Genomic
homo_sapiens,IFIT1,ENSG00000185745,IRF9,-,2974,2984,Genomic
homo_sapiens,GBP6,ENSG00000183347,IRF3,-,2531,2541,Genomic
homo_sapiens,GBP6,ENSG00000183347,IRF9,-,2531,2541,Genomic
homo_sapiens,SP140,ENSG00000079263,IRF3,+,53612,53622,Genomic
homo_sapiens,SP140,ENSG00000079263,IRF9,+,53612,53622,Genomic
homo_sapiens,SNORD12,ENSG00000212304,IRF3,-,425,435,Genomic
homo_sapiens,SNORD12,ENSG00000212304,IRF9,-,425,435,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF3,+,27638,27648,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF7,-,12632,12642,Genomic
homo_sapiens,CLEC2D,ENSG00000069493,IRF9,+,27638,27648,Genomic
homo_sapiens,CLEC2A,ENSG00000188393,IRF3,-,9586,9596,Genomic
homo_sapiens,CLEC2A,ENSG00000188393,IRF9,-,9586,9596,Genomic
homo_sapiens,RNF213,ENSG00000173821,IRF3,-,3192,3202,Genomic
homo_sapiens,RNF213,ENSG00000173821,IRF9,-,3192,3202,Genomic
homo_sapiens,HIPK2,ENSG00000064393,IRF7,-,122473,122483,Genomic
