Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
homo_sapiens,SP110,ENSG00000135899,IRF7,-,34202,34212,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF7,-,34247,34257,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF7,-,56930,56940,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF7,-,59480,59490,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF7,-,65711,65721,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF7,+,1545,1555,Transcript
homo_sapiens,SP110,ENSG00000135899,IRF9,+,615,625,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,17569,17579,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,21083,21093,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,30901,30911,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,50559,50569,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,59233,59243,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,8243,8253,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,10588,10598,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,17815,17825,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,27751,27761,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,34202,34212,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,34247,34257,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,56930,56940,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,59480,59490,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,-,65711,65721,Genomic
homo_sapiens,SP110,ENSG00000135899,IRF9,+,1545,1555,Transcript
homo_sapiens,DNAJA1,ENSG00000086061,IRF3,+,1554,1564,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF3,+,11604,11614,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF3,+,13589,13599,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF3,-,3589,3599,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF7,+,1554,1564,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF7,+,11604,11614,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF7,+,13589,13599,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF7,-,3589,3599,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF9,+,1554,1564,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF9,+,11604,11614,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF9,+,13589,13599,Genomic
homo_sapiens,DNAJA1,ENSG00000086061,IRF9,-,3589,3599,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,+,18713,18723,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,+,27544,27554,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,7308,7318,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,9249,9259,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,15098,15108,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,15141,15151,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,15947,15957,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,21244,21254,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,21257,21267,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,-,31372,31382,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF3,+,2359,2369,Transcript
homo_sapiens,IFIT2,ENSG00000119922,IRF7,+,18713,18723,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,+,27544,27554,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,7308,7318,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,9249,9259,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,15098,15108,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,15141,15151,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,15947,15957,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,21244,21254,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,21257,21267,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,-,31372,31382,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF7,+,2359,2369,Transcript
homo_sapiens,IFIT2,ENSG00000119922,IRF9,+,18713,18723,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,+,27544,27554,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,7308,7318,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,9249,9259,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,15098,15108,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,15141,15151,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,15947,15957,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,21244,21254,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,21257,21267,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,-,31372,31382,Genomic
homo_sapiens,IFIT2,ENSG00000119922,IRF9,+,2359,2369,Transcript
homo_sapiens,SERTAD1,ENSG00000197019,IRF3,-,8297,8307,Genomic
homo_sapiens,SERTAD1,ENSG00000197019,IRF7,-,8297,8307,Genomic
homo_sapiens,SERTAD1,ENSG00000197019,IRF9,-,8297,8307,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,5085,5095,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,9786,9796,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,11225,11235,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,22017,22027,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,25163,25173,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,30785,30795,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,+,35407,35417,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,-,2667,2677,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,-,4939,4949,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,-,5257,5267,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF3,-,17607,17617,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,5085,5095,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,9786,9796,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,11225,11235,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,22017,22027,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,25163,25173,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,30785,30795,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,+,35407,35417,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,-,2667,2677,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,-,4939,4949,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,-,5257,5267,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF7,-,17607,17617,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,5085,5095,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,9786,9796,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,11225,11235,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,22017,22027,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,25163,25173,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,30785,30795,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,+,35407,35417,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,-,2667,2677,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,-,4939,4949,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,-,5257,5267,Genomic
homo_sapiens,IL15RA,ENSG00000134470,IRF9,-,17607,17617,Genomic
homo_sapiens,MYD88,ENSG00000172936,IRF3,+,3048,3058,Genomic
homo_sapiens,MYD88,ENSG00000172936,IRF7,+,3048,3058,Genomic
homo_sapiens,MYD88,ENSG00000172936,IRF9,+,3048,3058,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,6864,6874,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,12545,12555,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,24126,24136,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,24685,24695,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,31442,31452,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,46656,46666,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,46667,46677,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,71648,71658,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,84315,84325,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,85594,85604,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,100158,100168,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,100717,100727,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,101027,101037,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,+,101037,101047,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,10606,10616,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,21899,21909,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,29324,29334,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,30948,30958,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,45481,45491,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,52677,52687,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,62504,62514,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,79681,79691,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,86505,86515,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,95680,95690,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF3,-,765,775,Transcript
homo_sapiens,MAX,ENSG00000125952,IRF7,+,6864,6874,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,12545,12555,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,24126,24136,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,24685,24695,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,31442,31452,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,46656,46666,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,46667,46677,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,71648,71658,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,84315,84325,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,85594,85604,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,100158,100168,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,100717,100727,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,101027,101037,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,+,101037,101047,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,10606,10616,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,21899,21909,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,29324,29334,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,30948,30958,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,45481,45491,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,52677,52687,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,62504,62514,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,79681,79691,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,86505,86515,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,95680,95690,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF7,-,765,775,Transcript
homo_sapiens,MAX,ENSG00000125952,IRF9,+,6864,6874,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,12545,12555,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,24126,24136,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,24685,24695,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,31442,31452,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,46656,46666,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,46667,46677,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,71648,71658,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,84315,84325,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,85594,85604,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,100158,100168,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,100717,100727,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,101027,101037,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,+,101037,101047,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,10606,10616,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,21899,21909,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,29324,29334,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,30948,30958,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,45481,45491,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,52677,52687,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,62504,62514,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,79681,79691,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,86505,86515,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,95680,95690,Genomic
homo_sapiens,MAX,ENSG00000125952,IRF9,-,765,775,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,12512,12522,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,14407,14417,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,16475,16485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,17471,17481,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,23092,23102,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,52942,52952,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,54555,54565,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,56758,56768,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,61652,61662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,67652,67662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,41490,41500,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,43475,43485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,50853,50863,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,51484,51494,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,82178,82188,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF3,+,1354,1364,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF3,-,4832,4842,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,12512,12522,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,14407,14417,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,16475,16485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,17471,17481,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,23092,23102,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,52942,52952,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,54555,54565,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,56758,56768,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,61652,61662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,67652,67662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,41490,41500,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,43475,43485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,50853,50863,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,51484,51494,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,82178,82188,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF7,+,1354,1364,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF7,-,4832,4842,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,12512,12522,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,14407,14417,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,16475,16485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,17471,17481,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,23092,23102,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,52942,52952,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,54555,54565,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,56758,56768,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,61652,61662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,67652,67662,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,41490,41500,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,43475,43485,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,50853,50863,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,51484,51494,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,82178,82188,Genomic
homo_sapiens,N4BP1,ENSG00000102921,IRF9,+,1354,1364,Transcript
homo_sapiens,N4BP1,ENSG00000102921,IRF9,-,4832,4842,Transcript
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,+,19116,19126,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,+,44297,44307,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,+,60583,60593,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,3957,3967,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,5250,5260,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,7077,7087,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,21654,21664,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,22300,22310,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,22793,22803,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,31327,31337,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,32498,32508,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,40348,40358,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,45707,45717,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,60182,60192,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,64737,64747,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF3,-,5721,5731,Transcript
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,+,19116,19126,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,+,44297,44307,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,+,60583,60593,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,3957,3967,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,5250,5260,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,7077,7087,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,21654,21664,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,22300,22310,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,22793,22803,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,31327,31337,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,32498,32508,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,40348,40358,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,45707,45717,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,60182,60192,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,64737,64747,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF7,-,5721,5731,Transcript
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,+,19116,19126,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,+,44297,44307,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,+,60583,60593,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,3957,3967,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,5250,5260,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,7077,7087,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,21654,21664,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,22300,22310,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,22793,22803,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,31327,31337,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,32498,32508,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,40348,40358,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,45707,45717,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,60182,60192,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,64737,64747,Genomic
homo_sapiens,KIAA1033,ENSG00000136051,IRF9,-,5721,5731,Transcript
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,3955,3965,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,11175,11185,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,11504,11514,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,15147,15157,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,23644,23654,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,35947,35957,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,37868,37878,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,6061,6071,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,10410,10420,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,14269,14279,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,15611,15621,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,25516,25526,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,34066,34076,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,35507,35517,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,-,48544,48554,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF3,+,1262,1272,Transcript
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,3955,3965,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,11175,11185,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,11504,11514,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,15147,15157,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,23644,23654,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,35947,35957,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,37868,37878,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,6061,6071,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,10410,10420,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,14269,14279,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,15611,15621,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,25516,25526,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,34066,34076,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,35507,35517,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,-,48544,48554,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF7,+,1262,1272,Transcript
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,3955,3965,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,11175,11185,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,11504,11514,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,15147,15157,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,23644,23654,Genomic
homo_sapiens,MB21D1,ENSG00000164430,IRF9,+,35947,35957,Genomic
