Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KLF8,ENSG00000102349,IRF3,-,61495,61512,Genomic
Homo sapiens,KLF8,ENST00000468660,IRF3,-,8409,8426,Transcript
Homo sapiens,KLF8,ENST00000468660,IRF3,-,8415,8432,Transcript
Homo sapiens,KLF8,ENSG00000102349,IRF7,+,40526,40539,Genomic
Homo sapiens,KLF8,ENSG00000102349,IRF7,-,61112,61125,Genomic
Homo sapiens,KLF8,ENST00000468660,IRF7,-,8032,8045,Transcript
Homo sapiens,CD72,ENSG00000137101,IRF3,+,8027,8044,Genomic
Homo sapiens,NECAP2,ENSG00000157191,IRF3,+,5449,5466,Genomic
Homo sapiens,NECAP2,ENSG00000157191,IRF3,+,17247,17264,Genomic
Homo sapiens,NECAP2,ENSG00000157191,IRF7,+,23506,23519,Genomic
Homo sapiens,TMEM217,ENSG00000172738,IRF3,+,7320,7337,Genomic
Homo sapiens,TMEM217,ENSG00000172738,IRF7,+,27226,27239,Genomic
Homo sapiens,TMEM217,ENSG00000172738,IRF7,-,40081,40094,Genomic
Homo sapiens,TMEM217,ENSG00000172738,IRF7,-,40515,40528,Genomic
Homo sapiens,DNAJC15,ENSG00000120675,IRF7,+,55094,55107,Genomic
Homo sapiens,DNAJC15,ENSG00000120675,IRF7,+,55100,55113,Genomic
Homo sapiens,DNAJC15,ENSG00000120675,IRF7,+,75357,75370,Genomic
Homo sapiens,DNAJC15,ENSG00000120675,IRF7,-,66308,66321,Genomic
Homo sapiens,SCAMP1-AS1,ENSG00000245556,IRF3,+,3125,3142,Genomic
Homo sapiens,ANO7P1,ENSG00000237276,IRF7,+,16481,16494,Genomic
Homo sapiens,ANO7P1,ENSG00000237276,IRF7,-,10750,10763,Genomic
Homo sapiens,POLA2,ENSG00000014138,IRF7,+,24536,24549,Genomic
Homo sapiens,POLA2,ENSG00000014138,IRF7,+,31023,31036,Genomic
Homo sapiens,POLA2,ENSG00000014138,IRF9,+,31021,31036,Genomic
Homo sapiens,LINC00346,ENSG00000255874,IRF7,-,4003,4016,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF3,+,100542,100559,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF3,+,194530,194547,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF3,-,29615,29632,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,19934,19947,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,151852,151865,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,194535,194548,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,205967,205980,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,246222,246235,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,122679,122692,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,194533,194548,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,67927,67944,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,129565,129582,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,141401,141418,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,244171,244188,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,26005,26022,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,53433,53450,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,117912,117929,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,169305,169322,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,473320,473337,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,686150,686167,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,899623,899640,Genomic
Homo sapiens,NCKAP5,ENST00000409261,IRF3,-,7555,7572,Transcript
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,39870,39883,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,56548,56561,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,67932,67945,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,83450,83463,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,191183,191196,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,431015,431028,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,485204,485217,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,509428,509441,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,514926,514939,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,551823,551836,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,559685,559698,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,599557,599570,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,728437,728450,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,735830,735843,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,746416,746429,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,795653,795666,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,822255,822268,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,113170,113183,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,169304,169317,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,293696,293709,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,335566,335579,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,377335,377348,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,394147,394160,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,426873,426886,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,473319,473332,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,487206,487219,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,490137,490150,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,501505,501518,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,525279,525292,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,568948,568961,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,579772,579785,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,816377,816390,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,843121,843134,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,-,865786,865799,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF9,+,431013,431028,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF9,-,335566,335581,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,+,41220,41233,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,+,64560,64573,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,+,130187,130200,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,+,145604,145617,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,+,175508,175521,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,-,84259,84272,Genomic
Homo sapiens,SPEF2,ENSG00000152582,IRF7,-,182248,182261,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF3,-,214469,214486,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF3,-,229276,229293,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,10761,10774,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,48520,48533,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,49331,49344,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,180144,180157,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,250421,250434,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,+,257667,257680,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,64861,64874,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,110394,110407,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,121268,121281,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,140251,140264,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,166180,166193,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,169086,169099,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,173816,173829,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,221231,221244,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,229282,229295,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,246857,246870,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF7,-,258172,258185,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF9,+,48518,48533,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF9,-,121268,121283,Genomic
Homo sapiens,SEMA3E,ENSG00000170381,IRF9,-,140251,140266,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,+,76734,76747,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,+,107397,107410,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,-,4394,4407,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,-,40040,40053,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,-,59344,59357,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,-,92247,92260,Genomic
Homo sapiens,HLA-F-AS1,ENSG00000214922,IRF7,-,123438,123451,Genomic
Homo sapiens,FOXF1,ENSG00000103241,IRF7,-,2012,2025,Genomic
Homo sapiens,ELL,ENSG00000105656,IRF3,+,1765,1782,Genomic
Homo sapiens,ELL,ENSG00000105656,IRF3,-,26678,26695,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF3,-,62368,62385,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF3,-,64849,64866,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF7,+,284,297,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF7,-,12122,12135,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF7,-,29519,29532,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF7,-,54969,54982,Genomic
Homo sapiens,IL20RB,ENSG00000174564,IRF7,-,62367,62380,Genomic
Homo sapiens,REL,ENSG00000162924,IRF7,-,12704,12717,Genomic
Homo sapiens,REL,ENSG00000162924,IRF7,-,43089,43102,Genomic
Homo sapiens,KDSR,ENSG00000119537,IRF7,+,44556,44569,Genomic
Homo sapiens,KDSR,ENSG00000119537,IRF7,-,39252,39265,Genomic
Homo sapiens,KDSR,ENST00000645214,IRF7,-,1505,1518,Transcript
Homo sapiens,C3AR1,ENSG00000171860,IRF3,-,3417,3434,Genomic
Homo sapiens,C3AR1,ENSG00000171860,IRF7,-,7469,7482,Genomic
Homo sapiens,RP11-618N24.1,ENSG00000261635,IRF7,+,4998,5011,Genomic
Homo sapiens,OTUD4P1,ENSG00000118976,IRF7,+,5787,5800,Genomic
Homo sapiens,C4orf36,ENSG00000163633,IRF7,-,6963,6976,Genomic
Homo sapiens,IGF1,ENSG00000017427,IRF3,+,26517,26534,Genomic
Homo sapiens,IGF1,ENSG00000017427,IRF3,-,11989,12006,Genomic
Homo sapiens,IGF1,ENSG00000017427,IRF3,-,69375,69392,Genomic
Homo sapiens,IGF1,ENSG00000017427,IRF7,+,34033,34046,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF3,+,78731,78748,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF3,+,151031,151048,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF3,+,230721,230738,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF3,-,37702,37719,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF3,-,147565,147582,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,+,74507,74520,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,+,130280,130293,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,+,191943,191956,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,+,230726,230739,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,-,9371,9384,Genomic
Homo sapiens,CALD1,ENSG00000122786,IRF7,-,83517,83530,Genomic
Homo sapiens,CALD1,ENST00000361675,IRF7,+,670,683,Transcript
Homo sapiens,PSEN1,ENSG00000080815,IRF7,+,57570,57583,Genomic
Homo sapiens,PSEN1,ENSG00000080815,IRF7,-,2315,2328,Genomic
Homo sapiens,H3F3B,ENSG00000132475,IRF3,+,5610,5627,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,+,179135,179152,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,-,67969,67986,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,-,69027,69044,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,-,134028,134045,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,-,151978,151995,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF3,-,246410,246427,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,+,108876,108889,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,+,147319,147332,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,+,154657,154670,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,+,205398,205411,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,-,20034,20047,Genomic
Homo sapiens,LUCAT1,ENSG00000248323,IRF7,-,194568,194581,Genomic
Homo sapiens,EIF4A3,ENSG00000141543,IRF7,-,6155,6168,Genomic
Homo sapiens,EIF4A3,ENSG00000141543,IRF7,-,6458,6471,Genomic
Homo sapiens,PITX1,ENSG00000069011,IRF3,+,6930,6947,Genomic
Homo sapiens,PITX1,ENSG00000069011,IRF7,+,6929,6942,Genomic
Homo sapiens,PRKRIP1,ENSG00000128563,IRF3,-,65839,65856,Genomic
Homo sapiens,ARL6IP6,ENSG00000177917,IRF7,-,10147,10160,Genomic
Homo sapiens,ARL6IP6,ENSG00000177917,IRF9,+,37673,37688,Genomic
Homo sapiens,NTNG2,ENSG00000196358,IRF3,-,84303,84320,Genomic
Homo sapiens,NTNG2,ENST00000393229,IRF3,-,2469,2486,Transcript
Homo sapiens,RP11-54C4.2,ENSG00000270978,IRF7,+,6998,7011,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,+,39319,39336,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,+,211617,211634,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,-,439,456,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,-,125373,125390,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,-,125379,125396,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF3,-,214901,214918,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,+,35013,35026,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,+,37684,37697,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,-,53558,53571,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,-,57139,57152,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,-,113386,113399,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,-,116615,116628,Genomic
Homo sapiens,ALMS1,ENSG00000116127,IRF7,-,136187,136200,Genomic
