Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,SAMD9L,ENST00000318238,IRF7,+,4559,4572,Transcript
Homo sapiens,SAMD9L,ENSG00000177409,IRF9,+,449,464,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF3,-,474,491,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF7,-,473,486,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF7,-,14182,14195,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF9,-,473,488,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF3,+,7762,7779,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF3,-,9787,9804,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,+,18475,18488,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,+,18616,18629,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,-,739,752,Genomic
Homo sapiens,TLR3,ENSG00000164342,IRF7,-,1726,1739,Genomic
Homo sapiens,TLR3,ENST00000296795,IRF7,+,4827,4840,Transcript
Homo sapiens,TLR3,ENST00000296795,IRF7,+,4968,4981,Transcript
Homo sapiens,CIITA,ENSG00000179583,IRF3,+,1670,1687,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,45772,45789,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,47579,47596,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,+,1675,1688,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,+,16072,16085,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF7,-,71924,71937,Genomic
Homo sapiens,ISG20,ENSG00000172183,IRF7,+,3776,3789,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,465,482,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,1717,1734,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,2815,2832,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,41327,41344,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,+,470,483,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,-,2814,2827,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,-,16611,16624,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF7,-,42416,42429,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF9,+,468,483,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF9,-,2814,2829,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF3,-,1067,1084,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF7,+,12090,12103,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF7,+,19600,19613,Genomic
Homo sapiens,XAF1,ENSG00000132530,IRF7,-,1066,1079,Genomic
Homo sapiens,XAF1,ENST00000361842,IRF7,+,2316,2329,Transcript
Homo sapiens,XAF1,ENSG00000132530,IRF9,-,1066,1081,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF3,-,773,790,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF7,+,221,234,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF7,-,778,791,Genomic
Homo sapiens,IRF7,ENSG00000185507,IRF9,+,219,234,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,867,884,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,5611,5628,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,+,2166,2179,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,+,3032,3045,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,-,866,879,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF7,-,872,885,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF9,+,2164,2179,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF3,+,402,419,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF7,+,17796,17809,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF7,-,7885,7898,Genomic
Homo sapiens,SAMD9,ENST00000379958,IRF7,+,5596,5609,Transcript
Homo sapiens,SAMD9,ENSG00000205413,IRF9,+,405,420,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,5862,5879,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,16217,16234,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,+,9715,9728,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,+,10399,10412,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF7,-,5861,5874,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF9,+,9713,9728,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,1076,1093,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,32901,32918,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,32907,32924,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,1075,1088,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,1081,1094,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,32906,32919,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,2437,2450,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF3,+,370,387,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF7,+,369,382,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,67256,67273,Genomic
Homo sapiens,SLFN12L,ENST00000628453,IRF3,+,6545,6562,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,66089,66102,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,67261,67274,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,16296,16309,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,63208,63221,Genomic
Homo sapiens,SLFN12L,ENST00000628453,IRF7,+,5378,5391,Transcript
Homo sapiens,SLFN12L,ENST00000628453,IRF7,+,6550,6563,Transcript
Homo sapiens,SLFN12L,ENST00000628453,IRF7,-,2497,2510,Transcript
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,477,494,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,+,7794,7807,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,476,489,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,-,473,490,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,11107,11120,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,28010,28023,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,-,36845,36858,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,-,472,487,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,489,506,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,6098,6115,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,9426,9443,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,24195,24212,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,+,22714,22727,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,488,501,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,488,503,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,+,1897,1914,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,35966,35983,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF7,+,1266,1279,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,33032,33049,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,31746,31763,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,48058,48071,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,15313,15326,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,25249,25262,Genomic
Homo sapiens,SP110,ENST00000258381,IRF7,+,1544,1557,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,1507,1524,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,5310,5327,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,45705,45718,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,5309,5322,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,54699,54712,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,1506,1521,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,5309,5324,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF7,-,773,786,Genomic
Homo sapiens,CXCL16,ENST00000293778,IRF7,-,273,286,Transcript
Homo sapiens,PARP9,ENSG00000138496,IRF3,+,27568,27585,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,735,752,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,25480,25493,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,27573,27586,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,734,747,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,+,25478,25493,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,734,749,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,21839,21852,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,36881,36894,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,37550,37563,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,21232,21245,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,23625,23638,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,43426,43439,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,+,3221,3238,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,3796,3813,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,59639,59656,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,107826,107843,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF3,+,50,67,Transcript
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,3220,3233,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,19473,19486,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,+,133029,133042,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,690,703,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,3206,3219,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,3795,3808,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,32685,32698,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,40227,40240,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,51114,51127,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,55741,55754,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,107825,107838,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,110233,110246,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,123304,123317,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF7,-,124097,124110,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF7,+,49,62,Transcript
Homo sapiens,RNF213,ENST00000582970,IRF7,+,15665,15678,Transcript
Homo sapiens,RNF213,ENSG00000173821,IRF9,-,690,705,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,482,499,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,1008,1025,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF3,-,109,126,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,481,494,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF7,-,1007,1020,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF7,-,108,121,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF9,-,481,496,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF9,-,1007,1022,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF9,-,108,123,Transcript
Homo sapiens,TMEM140,ENSG00000146859,IRF3,+,441,458,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF3,-,11351,11368,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,+,446,459,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,+,17801,17814,Genomic
Homo sapiens,TMEM140,ENSG00000146859,IRF7,-,6223,6236,Genomic
Homo sapiens,TMEM140,ENST00000275767,IRF7,+,1154,1167,Transcript
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,537,554,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,572,589,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,29060,29077,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,+,60103,60120,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,-,20957,20974,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF3,-,93974,93991,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,577,590,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,25835,25848,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,31190,31203,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,+,60108,60121,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,-,11175,11188,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF7,-,40044,40057,Genomic
Homo sapiens,DDX60,ENST00000393743,IRF7,+,1400,1413,Transcript
Homo sapiens,DDX60,ENSG00000137628,IRF9,+,540,555,Genomic
Homo sapiens,DDX60,ENSG00000137628,IRF9,+,575,590,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF3,-,21020,21037,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,+,40060,40073,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,+,49416,49429,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,+,60263,60276,Genomic
Homo sapiens,PNPT1,ENSG00000138035,IRF7,-,57533,57546,Genomic
Homo sapiens,PNPT1,ENST00000447944,IRF7,+,4509,4522,Transcript
Homo sapiens,IRF1,ENSG00000125347,IRF3,+,56510,56527,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,12184,12197,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,44786,44799,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,+,58635,58648,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,4562,4575,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF7,-,44808,44821,Genomic
Homo sapiens,IRF1,ENSG00000125347,IRF9,+,12182,12197,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF3,-,502,519,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF7,-,501,514,Genomic
Homo sapiens,APOL1,ENSG00000100342,IRF7,-,507,520,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF3,+,488,505,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,493,506,Genomic
Homo sapiens,DTX3L,ENSG00000163840,IRF7,+,8598,8611,Genomic
Homo sapiens,DTX3L,ENST00000296161,IRF7,+,3000,3013,Transcript
Homo sapiens,DTX3L,ENSG00000163840,IRF9,+,491,506,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,+,35591,35608,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,540,553,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,4395,4408,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,19112,19125,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,49172,49185,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,76984,76997,Genomic
Homo sapiens,TDRD7,ENST00000355295,IRF7,+,40,53,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,17639,17656,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,7975,7988,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,15241,15254,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,21951,21964,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,33772,33789,Genomic
Homo sapiens,LMO2,ENST00000257818,IRF3,+,1852,1869,Transcript
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,24824,24837,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,28748,28765,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,140313,140330,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,381715,381732,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,24588,24605,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,50236,50253,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,63236,63253,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,249501,249518,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,256248,256265,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,355201,355218,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,381962,381979,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,92363,92376,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,105190,105203,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,140388,140401,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,274048,274061,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,294095,294108,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,334712,334725,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,40646,40659,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,82418,82431,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,114573,114586,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,129237,129250,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,195968,195981,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,221748,221761,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,263583,263596,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,381961,381974,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,452582,452595,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,470684,470697,Genomic
Homo sapiens,PDZD2,ENST00000438447,IRF7,-,10366,10379,Transcript
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,28751,28766,Genomic
