Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,SDHC,ENSG00000143252,IRF9,-,32543,32558,Genomic
Homo sapiens,ENG,ENSG00000106991,IRF7,+,21220,21233,Genomic
Homo sapiens,ENG,ENSG00000106991,IRF7,+,22536,22549,Genomic
Homo sapiens,ENG,ENSG00000106991,IRF7,-,3369,3382,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,+,2529,2542,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,+,5222,5235,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,5111,5124,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,18749,18762,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,34042,34055,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,74188,74201,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,83252,83265,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,97039,97052,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,124736,124749,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,124742,124755,Genomic
Homo sapiens,HOOK3,ENST00000307602,IRF7,-,4994,5007,Transcript
Homo sapiens,HOOK3,ENST00000307602,IRF7,-,5000,5013,Transcript
Homo sapiens,ABCC6,ENSG00000091262,IRF3,-,11222,11239,Genomic
Homo sapiens,ABCC6,ENSG00000091262,IRF7,-,25662,25675,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF3,+,16716,16733,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF3,-,11348,11365,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF3,-,16683,16700,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF7,+,9313,9326,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF7,-,13625,13638,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF7,-,16688,16701,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF3,-,18262,18279,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF3,-,55324,55341,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF7,-,7369,7382,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF7,-,80945,80958,Genomic
Homo sapiens,RNF6,ENST00000381588,IRF7,-,849,862,Transcript
Homo sapiens,RNF6,ENSG00000127870,IRF9,-,7369,7384,Genomic
Homo sapiens,RNF6,ENST00000381588,IRF9,-,849,864,Transcript
Homo sapiens,UPF3A,ENSG00000169062,IRF3,+,10052,10069,Genomic
Homo sapiens,UPF3A,ENSG00000169062,IRF7,+,10057,10070,Genomic
Homo sapiens,UPF3A,ENSG00000169062,IRF7,-,11020,11033,Genomic
Homo sapiens,UPF3A,ENSG00000169062,IRF7,-,11235,11248,Genomic
Homo sapiens,UPF3A,ENSG00000169062,IRF7,-,11321,11334,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF3,-,56172,56189,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,+,25631,25644,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,+,26429,26442,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,-,4286,4299,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,-,10230,10243,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,-,25548,25561,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,-,44461,44474,Genomic
Homo sapiens,HLF,ENSG00000108924,IRF7,-,56971,56984,Genomic
Homo sapiens,HLF,ENST00000226067,IRF7,-,1964,1977,Transcript
Homo sapiens,HLF,ENSG00000108924,IRF9,-,56971,56986,Genomic
Homo sapiens,HLF,ENST00000226067,IRF9,-,1964,1979,Transcript
Homo sapiens,STK4,ENSG00000101109,IRF3,+,34460,34477,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF3,-,25471,25488,Genomic
Homo sapiens,STK4,ENST00000372806,IRF3,+,950,967,Transcript
Homo sapiens,STK4,ENSG00000101109,IRF7,+,48134,48147,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,+,83832,83845,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,5373,5386,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,25470,25483,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,40036,40049,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,41013,41026,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,55587,55600,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,55745,55758,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,56279,56292,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,59324,59337,Genomic
Homo sapiens,ZWILCH,ENSG00000174442,IRF7,+,26529,26542,Genomic
Homo sapiens,ZWILCH,ENSG00000174442,IRF7,-,20707,20720,Genomic
Homo sapiens,COX7A2L,ENSG00000115944,IRF3,-,5974,5991,Genomic
Homo sapiens,COX7A2L,ENSG00000115944,IRF7,-,43493,43506,Genomic
Homo sapiens,COX7A2L,ENSG00000115944,IRF7,-,58430,58443,Genomic
Homo sapiens,COX7A2L,ENSG00000115944,IRF9,-,58430,58445,Genomic
Homo sapiens,SF3A3,ENSG00000183431,IRF7,+,30406,30419,Genomic
Homo sapiens,SF3A3,ENSG00000183431,IRF7,-,10158,10171,Genomic
Homo sapiens,SF3A3,ENST00000373019,IRF7,+,1435,1448,Transcript
Homo sapiens,SF3A3,ENSG00000183431,IRF9,-,10158,10173,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,+,26450,26463,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,+,28638,28651,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,+,28644,28657,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,+,52142,52155,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,-,41297,41310,Genomic
Homo sapiens,TMEM178A,ENSG00000152154,IRF7,-,50449,50462,Genomic
Homo sapiens,UBFD1,ENSG00000103353,IRF7,+,342,355,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF3,-,14887,14904,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF7,+,43796,43809,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF7,-,14886,14899,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF7,-,38919,38932,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF7,-,46871,46884,Genomic
Homo sapiens,TAF12,ENSG00000120656,IRF9,-,14886,14901,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,+,2525,2542,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,+,312425,312442,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,26760,26777,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,69074,69091,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,134355,134372,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,243240,243257,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,273146,273163,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF3,-,286855,286872,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,+,9268,9281,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,+,146678,146691,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,+,268595,268608,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,28747,28760,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,50689,50702,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,69073,69086,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,73574,73587,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,77985,77998,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,83665,83678,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,134354,134367,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,162269,162282,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,215545,215558,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF7,-,322693,322706,Genomic
Homo sapiens,NTNG1,ENST00000370068,IRF7,+,808,821,Transcript
Homo sapiens,NTNG1,ENSG00000162631,IRF9,-,77985,78000,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF9,-,134354,134369,Genomic
Homo sapiens,NTNG1,ENSG00000162631,IRF9,-,322693,322708,Genomic
Homo sapiens,KCNE3,ENSG00000175538,IRF3,-,5459,5476,Genomic
Homo sapiens,WDR34,ENSG00000119333,IRF7,-,4436,4449,Genomic
Homo sapiens,WDR34,ENSG00000119333,IRF9,-,4436,4451,Genomic
Homo sapiens,CPNE2,ENSG00000140848,IRF3,+,56095,56112,Genomic
Homo sapiens,CPNE2,ENSG00000140848,IRF3,+,56101,56118,Genomic
Homo sapiens,CPNE2,ENSG00000140848,IRF3,-,20721,20738,Genomic
Homo sapiens,CPNE2,ENST00000290776,IRF3,+,2409,2426,Transcript
Homo sapiens,CPNE2,ENST00000290776,IRF3,+,2415,2432,Transcript
Homo sapiens,CPNE2,ENSG00000140848,IRF7,+,56106,56119,Genomic
Homo sapiens,CPNE2,ENST00000290776,IRF7,+,2420,2433,Transcript
Homo sapiens,EDAR,ENSG00000135960,IRF3,+,20282,20299,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF3,-,15089,15106,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF3,-,15095,15112,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,+,58115,58128,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,+,82538,82551,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,-,15088,15101,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,-,15094,15107,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,-,34408,34421,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF7,-,71286,71299,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF9,-,15088,15103,Genomic
Homo sapiens,EDAR,ENSG00000135960,IRF9,-,15094,15109,Genomic
Homo sapiens,HHIP,ENSG00000164161,IRF7,+,55035,55048,Genomic
Homo sapiens,HHIP,ENSG00000164161,IRF7,-,62080,62093,Genomic
Homo sapiens,HHIP,ENSG00000164161,IRF7,-,80762,80775,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF3,+,219659,219676,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF3,-,86896,86913,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF3,-,150710,150727,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF3,-,174694,174711,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,6659,6672,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,92752,92765,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,134388,134401,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,191877,191890,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,195428,195441,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,+,202243,202256,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,46074,46087,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,60635,60648,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,160437,160450,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,228138,228151,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,258360,258373,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,278067,278080,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,279181,279194,Genomic
Homo sapiens,SUCLA2,ENSG00000136143,IRF7,-,285448,285461,Genomic
Homo sapiens,PYROXD2,ENSG00000119943,IRF3,+,18742,18759,Genomic
Homo sapiens,CCDC173,ENSG00000154479,IRF7,+,24491,24504,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF3,+,2894,2911,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,+,2899,2912,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,+,69083,69096,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,+,90600,90613,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,-,23993,24006,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,-,36702,36715,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,-,63221,63234,Genomic
Homo sapiens,MEI1,ENSG00000167077,IRF7,-,63684,63697,Genomic
Homo sapiens,RBMX2,ENSG00000134597,IRF3,-,6477,6494,Genomic
Homo sapiens,RBMX2,ENSG00000134597,IRF7,+,12035,12048,Genomic
Homo sapiens,RBMX2,ENSG00000134597,IRF7,-,7950,7963,Genomic
Homo sapiens,RBMX2,ENST00000305536,IRF7,+,1688,1701,Transcript
Homo sapiens,SLC5A1,ENSG00000100170,IRF3,-,35327,35344,Genomic
Homo sapiens,SLC5A1,ENSG00000100170,IRF3,-,52061,52078,Genomic
Homo sapiens,SLC5A1,ENSG00000100170,IRF7,-,30228,30241,Genomic
Homo sapiens,SLC5A1,ENSG00000100170,IRF7,-,34577,34590,Genomic
Homo sapiens,SLC5A1,ENSG00000100170,IRF7,-,52066,52079,Genomic
Homo sapiens,SLC5A1,ENSG00000100170,IRF9,-,52066,52081,Genomic
Homo sapiens,DPY19L4,ENSG00000156162,IRF3,+,4285,4302,Genomic
Homo sapiens,DPY19L4,ENSG00000156162,IRF7,-,7034,7047,Genomic
Homo sapiens,DPY19L4,ENSG00000156162,IRF7,-,19148,19161,Genomic
Homo sapiens,DPY19L4,ENSG00000156162,IRF7,-,26173,26186,Genomic
Homo sapiens,DPY19L4,ENSG00000156162,IRF7,-,68007,68020,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,+,4575,4592,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,-,7691,7708,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,-,9631,9648,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,-,27825,27842,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,-,47441,47458,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF3,-,71139,71156,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF7,+,68796,68809,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF7,-,9630,9643,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF7,-,27824,27837,Genomic
Homo sapiens,APOOL,ENSG00000155008,IRF7,-,27830,27843,Genomic
Homo sapiens,UNC13A,ENSG00000130477,IRF3,-,25917,25934,Genomic
Homo sapiens,UNC13A,ENSG00000130477,IRF7,+,79871,79884,Genomic
Homo sapiens,UNC13A,ENSG00000130477,IRF9,+,79869,79884,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF3,-,60379,60396,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF7,+,114459,114472,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF7,+,122079,122092,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF7,-,32327,32340,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF7,-,54553,54566,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF7,-,70462,70475,Genomic
Homo sapiens,SLC20A2,ENSG00000168575,IRF9,-,54553,54568,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF3,+,130378,130395,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF3,-,62954,62971,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,10754,10767,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,113724,113737,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,114033,114046,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,122615,122628,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,160274,160287,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,166574,166587,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,195238,195251,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,219736,219749,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,+,234817,234830,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,-,26565,26578,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,-,62288,62301,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,-,137393,137406,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,-,160736,160749,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF7,-,197020,197033,Genomic
Homo sapiens,PIBF1,ENSG00000083535,IRF9,+,122613,122628,Genomic
Homo sapiens,ARG2,ENSG00000081181,IRF3,+,24915,24932,Genomic
Homo sapiens,ARG2,ENSG00000081181,IRF7,-,22567,22580,Genomic
Homo sapiens,EIF2B5,ENSG00000145191,IRF7,+,8269,8282,Genomic
Homo sapiens,EIF2B5,ENST00000648915,IRF7,+,1602,1615,Transcript
Homo sapiens,METTL21A,ENSG00000144401,IRF7,+,9266,9279,Genomic
Homo sapiens,PNISR,ENSG00000132424,IRF7,+,6291,6304,Genomic
Homo sapiens,PNISR,ENSG00000132424,IRF7,+,14296,14309,Genomic
Homo sapiens,PNISR,ENSG00000132424,IRF7,+,25018,25031,Genomic
Homo sapiens,PNISR,ENSG00000132424,IRF7,-,8632,8645,Genomic
Homo sapiens,PNISR,ENST00000369239,IRF7,+,2349,2362,Transcript
Homo sapiens,ANKRD54,ENSG00000100124,IRF7,-,14390,14403,Genomic
Homo sapiens,FAM213A,ENSG00000122378,IRF3,+,6032,6049,Genomic
Homo sapiens,TUBGCP3,ENSG00000126216,IRF7,+,46516,46529,Genomic
Homo sapiens,TUBGCP3,ENSG00000126216,IRF7,+,52965,52978,Genomic
Homo sapiens,TUBGCP3,ENSG00000126216,IRF7,+,53483,53496,Genomic
Homo sapiens,TUBGCP3,ENSG00000126216,IRF7,-,23159,23172,Genomic
Homo sapiens,TUBGCP3,ENSG00000126216,IRF7,-,92883,92896,Genomic
Homo sapiens,RWDD1,ENSG00000111832,IRF3,-,12032,12049,Genomic
Homo sapiens,RWDD1,ENSG00000111832,IRF7,-,1498,1511,Genomic
Homo sapiens,RWDD1,ENSG00000111832,IRF7,-,11756,11769,Genomic
Homo sapiens,PDSS1,ENSG00000148459,IRF7,+,46802,46815,Genomic
Homo sapiens,PDSS1,ENSG00000148459,IRF7,-,14345,14358,Genomic
Homo sapiens,PDSS1,ENSG00000148459,IRF7,-,45180,45193,Genomic
Homo sapiens,PDSS1,ENSG00000148459,IRF9,-,45180,45195,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF3,+,158692,158709,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF3,+,205442,205459,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF3,-,37175,37192,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF3,-,59204,59221,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF3,-,67772,67789,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,+,68198,68211,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,+,166597,166610,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,+,217657,217670,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,-,92688,92701,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,-,193074,193087,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,-,214814,214827,Genomic
Homo sapiens,FRMD3,ENSG00000172159,IRF7,-,282535,282548,Genomic
Homo sapiens,DGKK,ENSG00000274588,IRF3,-,47762,47779,Genomic
Homo sapiens,DGKK,ENSG00000274588,IRF3,-,49753,49770,Genomic
Homo sapiens,DGKK,ENSG00000274588,IRF7,-,23209,23222,Genomic
Homo sapiens,WBP11,ENSG00000084463,IRF3,-,19336,19353,Genomic
Homo sapiens,WBP11,ENST00000261167,IRF3,-,4512,4529,Transcript
Homo sapiens,DNASE1L3,ENSG00000163687,IRF7,+,21410,21423,Genomic
Homo sapiens,DNASE1L3,ENSG00000163687,IRF7,+,22329,22342,Genomic
Homo sapiens,DNASE1L3,ENSG00000163687,IRF7,-,17219,17232,Genomic
Homo sapiens,DNASE1L3,ENST00000394549,IRF7,-,612,625,Transcript
Homo sapiens,PLPP4,ENSG00000203805,IRF3,+,50560,50577,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF3,+,98468,98485,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF3,-,13742,13759,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF3,-,97369,97386,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF3,-,109496,109513,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,+,68473,68486,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,+,81605,81618,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,+,98473,98486,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,+,130838,130851,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,-,1655,1668,Genomic
Homo sapiens,PLPP4,ENSG00000203805,IRF7,-,34549,34562,Genomic
