Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,376779,376789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,397484,397494,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400079,400089,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,423726,423736,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,427065,427075,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,428446,428456,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,429996,430006,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452486,452496,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,475609,475619,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,480903,480913,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,481248,481258,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,6356,6366,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,10645,10655,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,39417,39427,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,40294,40304,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,40563,40573,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,77291,77301,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,84665,84675,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,84771,84781,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,102812,102822,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,111261,111271,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,111645,111655,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,117112,117122,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,122014,122024,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,123609,123619,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,132727,132737,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,156114,156124,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,161760,161770,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,168352,168362,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,169082,169092,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,169711,169721,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,176315,176325,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,198237,198247,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,204164,204174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,204325,204335,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,221124,221134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,225978,225988,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,227667,227677,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,231301,231311,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,234345,234355,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,252164,252174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,263213,263223,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,264456,264466,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,266804,266814,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,275846,275856,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,279891,279901,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,300250,300260,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,312680,312690,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,316049,316059,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,321457,321467,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,330624,330634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,332846,332856,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,336188,336198,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,346071,346081,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,347200,347210,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,365971,365981,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,367024,367034,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,368293,368303,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,371698,371708,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,372261,372271,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,400124,400134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,412424,412434,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,426134,426144,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,446432,446442,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,456924,456934,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,457928,457938,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,467339,467349,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,479540,479550,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,495670,495680,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,565,575,Transcript
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,1448,1458,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,1894,1904,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,21789,21799,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,48584,48594,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,48745,48755,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,49221,49231,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,56332,56342,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,63707,63717,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,78355,78365,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,110485,110495,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,138105,138115,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,170723,170733,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187388,187398,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187428,187438,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,189502,189512,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,200219,200229,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,238867,238877,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,270807,270817,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,297045,297055,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,309956,309966,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,312090,312100,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,318979,318989,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,334440,334450,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,337031,337041,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,364737,364747,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,367703,367713,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,371664,371674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,376779,376789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,397484,397494,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,400079,400089,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,423726,423736,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,427065,427075,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,428446,428456,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,429996,430006,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,452486,452496,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,475609,475619,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,480903,480913,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,481248,481258,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,6356,6366,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,10645,10655,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,39417,39427,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,40294,40304,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,40563,40573,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,77291,77301,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,84665,84675,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,84771,84781,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,102812,102822,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,111261,111271,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,111645,111655,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,117112,117122,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,122014,122024,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,123609,123619,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,132727,132737,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,156114,156124,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,161760,161770,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,168352,168362,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,169082,169092,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,169711,169721,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,176315,176325,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,198237,198247,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,204164,204174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,204325,204335,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,221124,221134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,225978,225988,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,227667,227677,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,231301,231311,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,234345,234355,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,252164,252174,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,263213,263223,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,264456,264466,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,266804,266814,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,275846,275856,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,279891,279901,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,300250,300260,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,312680,312690,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,316049,316059,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,321457,321467,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,330624,330634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,332846,332856,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,336188,336198,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,346071,346081,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,347200,347210,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,365971,365981,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,367024,367034,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,368293,368303,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,371698,371708,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,372261,372271,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,400124,400134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,412424,412434,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,426134,426144,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,446432,446442,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,456924,456934,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,457928,457938,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,467339,467349,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,479540,479550,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,495670,495680,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,565,575,Transcript
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,13151,13161,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,13161,13171,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,46496,46506,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,+,46592,46602,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,11615,11625,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,26427,26437,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF3,-,47140,47150,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,13151,13161,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,13161,13171,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,46496,46506,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,+,46592,46602,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,11615,11625,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,26427,26437,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF7,-,47140,47150,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,13151,13161,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,13161,13171,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,46496,46506,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,46592,46602,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,11615,11625,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,26427,26437,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,47140,47150,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,+,24940,24950,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,-,12779,12789,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF3,+,1048,1058,Transcript
Homo sapiens,SFXN4,ENSG00000183605,IRF7,+,24940,24950,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF7,-,12779,12789,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF7,+,1048,1058,Transcript
Homo sapiens,SFXN4,ENSG00000183605,IRF9,+,24940,24950,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF9,-,12779,12789,Genomic
Homo sapiens,SFXN4,ENSG00000183605,IRF9,+,1048,1058,Transcript
Homo sapiens,SDR9C7,ENSG00000170426,IRF3,+,4130,4140,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF3,+,9322,9332,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF7,+,4130,4140,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF7,+,9322,9332,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF9,+,4130,4140,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF9,+,9322,9332,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF3,+,2986,2996,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF3,+,10386,10396,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF3,+,16178,16188,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF3,+,28569,28579,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF3,+,41242,41252,Genomic
